#MainID,SubID,StringID,String
#Basic
100,513,7,Believe in miracles
100,513,8,God's request
100,513,99,Please set the wrought stone.
100,513,100,Please set the equipment first.
100,513,101,Set the equipment and wrought stone.
100,515,0,Equipment to train
100,515,1,Training items
100,515,2,Support items
100,515,3,A word from a craftsman:
100,515,4,At the time of success
100,515,5,Physical attack power
100,515,6,Magic attack power
100,515,7,Physical defense
100,515,8,Magic defense
100,515,9,Maximum durability
100,515,10,hardness
100,515,11,(+%d)
100,515,12,(-%d)
100,515,13,Reset all
100,515,14,Discipline
100,515,15,%d
100,515,16,(+%d.
100,515,17,%d.
100,515,18,)
100,515,19,weight
100,515,20,%1%d.%2%d
100,515,21,(-%1%d.%2%d)
100,515,22,%02d
100,515,23,GP
100,515,24,Range distance
100,515,25,Accumulation speed
100,515,26,Loading speed


# Arcane related
100,516,0,Equipment
100,516,1,Arcane stone
100,516,2,Parameters
100,516,3,Present value
100,516,4,range
100,516,5,Physical attack power
100,516,6,Physical defense
100,516,7,Magic attack power
100,516,8,Magic defense
100,516,9,Maximum durability
100,516,10,weight
100,516,11,GP
100,516,12,Reset all
100,516,13,Arcane
100,516,14,Total cost
100,516,15,%d.
100,516,16,%02d
100,516,17,(+%d.
100,516,18,(-%d.
100,516,19,)
100,516,20,%d
100,516,21,(+%d
100,516,22,(-%d
100,516,23,Range distance
100,516,24,Accumulation speed
100,516,25,Loading speed
100,516,100,I succeeded in arcane art!
100,516,101,Oops! \n I failed in mystery!
100,516,102,I failed in mystery!
100,516,103,Set the equipment and arcane stones.
100,516,104,Please set the equipment first.
100,516,105,* Parameters in parentheses are displayed before training correction.

#Enchantment grant related (equipment customization)
100,517,0,Equipment to be given
100,517,1,Material
100,517,2,Support items
100,517,3,Please set the equipment and materials.
100,517,4,cost
100,517,5,Grant effect
100,517,6,Please set the equipment to be given first.
100,517,7,Grant cost
100,517,8,Grant
100,517,9,\nThe base enchantment attached to the equipment will be overwritten.
100,517,10,Do you want to remove the base enchantment attached to the equipment?
100,517,11,Do you want to remove all \n sub-enchantments attached to the equipment?
100,517,100,Succeeded in granting [%s]!
100,517,101,Succeeded in inheriting [%s]!
100,517,102,Failed to grant [%s]!
100,517,103,Failed to inherit [%s]!
100,517,104,It did not disappear due to the effect of protection.
100,517,105,Removed the base effect!
100,517,106,Removed sub-effects!
100,517,110,Please set the scroll.
100,517,111,Please set the equipment first.
100,517,112,Set the equipment and scroll.
100,517,113,I guarantee success!
100,517,114,"The retention rate is about this, but what do you do?"

#Enchantment drawing related (equipment customization)
100,518,0,Equipment
100,518,1,item
100,518,2,Scroll to create
100,518,3,Extraction
100,518,4,Extraction cost
100,518,5,Base enchantment
100,518,6,Sub-enchantment
100,518,7,[%s]
100,518,10,Set the equipment and scroll.
100,518,11,Please set the scroll.
100,518,12,Please set the equipment.
100,518,13,Select the enchantment you want to extract.
100,518,14,Do you want to extract this enchantment?
100,518,20,Do you want to extract the enchantment [%s]?
100,518,21,Extract the enchantment [%s] and engrave it in the \nscroll!

#Assist rank related
100,520,0,Acquisition assist rank
100,520,1,Receiving Lost Bonus </strong> Selected items can be received from Iseek after inheritance or reincarnation.
100,520,2,"<color RED> * If you reach the next inheritance/reincarnation without receiving it, <br> unacquired items will be lost."

#Map window related
100,530,0,Current position%1%c%2%d


#Logout related
100,540,0,Return to title screen
100,540,1,Return to character selection
100,540,2,Game over
100,540,3,Return to soul selection screen

100,540,10,Cancel
100,540,20,%d seconds to the title screen
100,540,21,%d seconds to select a character
100,540,22,%d seconds left until the end of the game
100,540,23,%d seconds to the soul selection screen

100,540,30,"If you log out in the dungeon while in the soul state, the items you have will remain in the place where the corpse is located even during the logout. </br> There is a risk that the item will be taken away by another player . Do you really want to log out? </br> <color PARAM_DN> * The time until incineration/loss progresses even during logout. </color PARAM_DN>"
100,540,31,"If you log out in the dungeon while in the soul state, the items you have will remain in the place where the corpse is located even during the logout. </br> Do you really want to log out? PARAM_DN> * The time until incineration/loss progresses even during logout. </color PARAM_DN>"


#City/channel selection related
100,550,0,connecting ...
100,550,1,Please select a channel
100,550,2,Location selection
100,550,3,Cancel
100,550,4,Channel selection

#Soul rank related
100,560,0,Benefits of rank%d
100,560,1,Contents of the benefits of rank%d
100,560,2,Soul rank has been increased to%d!
100,560,3,Soul rank
100,560,4,Soul point
100,560,5,%d
100,560,6,%1%lld/%2%lld
100,560,7,Show benefits
100,560,8,%1%lld/? (Level cap)
100,560,9,%1%s/%2%s
100,560,10,%1%s/? (Level cap)

#Soul Material Related
100,561,0,life
100,561,1,Reincarnation
100,561,2,order
100,561,3,chaoschaos
100,561,4,Insufficient soul material!
100,561,5,You can make up for the shortage of Soul Material with \n [Deficiency%1%d: Life%2%d]
100,561,6,Looks like it's not enough
100,561,7,I have a lot of belongings!
100,561,8,It looks like you can't carry any more luggage \nPlease come back after organizing your belongings
100,562,0,Get Soul Material
100,562,1,Please select the item to pass

100,565,0,Obtained%1%s of Soul Material%2%d
100,565,1,Soul Material%1%s%2%d
100,565,2,Lost%1%s of Soul Material%2%d

#Adventurer medal related
100,566,0,Adventurer medal
100,566,1,Necessary adventurer medal
100,566,2,The number of possession
100,566,3,Necessary Athenian gold coins
100,566,4,Necessary data silver coins
100,566,5,Athenian gold coin possession
100,566,6,Number of data silver coins
100,566,50,Adventurer medal
100,566,51,Adventurer medal
100,566,52,Adventurer medal
100,566,53,Athenian gold coin possession
100,566,54,Number of data silver coins
100,566,100,%d
100,566,101,/
100,566,102,Sheet

#Dungeon selection related
100,570,0,destination
100,570,1,Channel
100,570,2,Difficulty%u
100,570,3,%1%u/%2%u
100,570,4,Channel%d
100,570,5, %d\n
100,570,6, %d 
100,570,7,
100,579,0,This channel is fully booked.
100,579,1,Depart for%2%s of%1%s. \n Are you sure?
100,579,2,Please select a channel.
100,579,3,Waiting for the leader to depart. \n Departure will be canceled when you leave the door.

#Past log selection related
100,580,0,The entire
100,580,1,combat
100,580,2,conversation
100,580,3,system

#Character selection related
100,590,0,%s \n
100,590,1,LV.%d\n
100,590,2,%s
100,590,3,-(Create New)
100,590,4,Record of life
100,590,5,Purchase


100,590,10,The character does not exist and cannot be deleted
100,590,11,You cannot delete \nsoul unless you delete all the characters in the soul.
100,590,12,This character is lost and cannot be adventurous
100,590,13,Please select a character
100,590,14,Please select the character you want to delete
100,590,15,The character does not exist and cannot be renamed

100,590,20,<color NOTIFY> RG is missing. \n \nYou can open the purchase screen of \nRG by clicking the charge button. </color>
100,590,21,"Expand the character slot. \n Are you sure? \n \n <color ITEM> Caution \n If you perform Soul Delete, \nThe expansion of the character slot will also disappear. </color>"
100,590,22,I bought a character slot.
100,590,23,"Expand one character slot. \n <color ITEM> If you perform Soul Delete, \nThe expansion of the character slot will also disappear. </color>"
100,590,24,Character slot expansion
100,590,25,I couldn't buy the character slot.

100,591,0,Returning to soul selection

#New character selection related
100,595,0,%s \n
100,595,1,LV.%d%s%s%s
100,595,2,%s
100,595,3,Create New
100,595,4,Record of life
100,595,5,Purchase
100,595,6,New creation is possible
100,595,7,You can increase the character frame with RG
100,595,10,Lv%d
100,595,11,%s%s
100,595,12,Character name change procedure in progress (%s)


#Text tag
100,600,0,Seconds
100,600,1,Minutes
100,600,2,time
100,600,3,Day

100,600,10,%1%04d/%2%02d/%3%02d%4%2d:%5%02d
100,600,11,%1%d%2%s

#Buff balloon relations
100,620,0,remaining　

100,620,10,Deadline%s
100,620,11,Or
100,620,12,The effect ends with

#Gem's balloon relations
100,625,0,HP <color PARAM_UP2> +%1%.0f </color>
100,625,1,MP <color PARAM_UP2> +%1%.0f </color>
100,625,2,STR <color PARAM_UP2> +%1%.0f </color>
100,625,3,VIT <color PARAM_UP2> +%1%.0f </color>
100,625,4,DEX <color PARAM_UP2> +%1%.0f </color>
100,625,5,AGI <color PARAM_UP2> +%1%.0f </color>
100,625,6,INT <color PARAM_UP2> +%1%.0f </color>
100,625,7,PIE <color PARAM_UP2> +%1%.0f </color>
100,625,8,LUK <color PARAM_UP2> +%1%.0f </color>
100,625,9,Fire attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,10,Water attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,11,Wind attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,12,Ground attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,13,Light attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,14,Dark attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,15,Fire protection attribute <color PARAM_UP2> +%1%.0f </color>
100,625,16,Water protection attribute <color PARAM_UP2> +%1%.0f </color>
100,625,17,Wind protection attribute <color PARAM_UP2> +%1%.0f </color>
100,625,18,Ground defense attribute <color PARAM_UP2> +%1%.0f </color>
100,625,19,Light protection attribute <color PARAM_UP2> +%1%.0f </color>
100,625,20,Darkness defense attribute <color PARAM_UP2> +%1%.0f </color>
100,625,21,Poison resistance <color PARAM_UP2> +%1%.0f </color>
100,625,22,Paralysis resistance <color PARAM_UP2> +%1%.0f </color>
100,625,23,Petrification resistance <color PARAM_UP2> +%1%.0f </color>
100,625,24,Stun resistance <color PARAM_UP2> +%1%.0f </color>
100,625,25,Darkness resistance <color PARAM_UP2> +%1%.0f </color>
100,625,26,Sleep tolerance <color PARAM_UP2> +%1%.0f </color>
100,625,27,Silence resistance <color PARAM_UP2> +%1%.0f </color>
100,625,28,Fascination resistance <color PARAM_UP2> +%1%.0f </color>
100,625,29,Confusion tolerance <color PARAM_UP2> +%1%.0f </color>
100,625,30,Fear resistance <color PARAM_UP2> +%1%.0f </color>
100,625,31,Increased hate <color PARAM_UP2> +%1%.0f%</color>
100,625,32,Hate reduction <color PARAM_UP2> －%1%.0f%</color>
100,625,33,Heal magic recovery amount <color PARAM_UP2> +%1%.1f%</color>
100,625,34,Healed magic recovery amount <color PARAM_UP2> +%1%.1f%</color>
100,625,35,MP recovery amount at camp <color PARAM_UP2> +%1%.0f%</color>
100,625,36,HP recovery amount at camp <color PARAM_UP2> +%1%.0f%</color>
100,625,37,Physical defense <color PARAM_UP2> +%1%.0f </color>
100,625,38,Magic defense <color PARAM_UP2> +%1%.0f </color>
100,625,39,Physical attack power <color PARAM_UP2> +%1%.0f </color>
100,625,40,Magic attack power <color PARAM_UP2> +%1%.0f </color>
100,625,41,OD recovery amount <color PARAM_UP2> +%1%.0f%</color>
100,625,42,Maximum weight <color PARAM_UP2> +%1%.1f </color>
100,625,43,GP damage reduction <color PARAM_UP2> －%1%.0f%</color>
100,625,44,Treasure chest unlock success rate <color PARAM_UP2> +%1%.0f%</color>
100,625,45,OD reduction amount during step <color PARAM_UP2> －%1%.0f%</color>
100,625,46,OD reduction amount when dashing <color PARAM_UP2> －%1%.0f%</color>
100,625,47,Resurrection magic success rate <color PARAM_UP2> +%1%.0f%</color>
100,625,48,Pillage time extension <color PARAM_UP2> +%1%.1f seconds </color>
100,625,49,HP <color PARAM_UP2> +%1%.0f </color> Poison resistance <color PARAM_UP2> +%2%.0f </color>
100,625,50,HP <color PARAM_UP2> +%1%.0f </color> Paralysis resistance <color PARAM_UP2> +%2%.0f </color>
100,625,51,HP <color PARAM_UP2> +%1%.0f </color> Petrification resistance <color PARAM_UP2> +%2%.0f </color>
100,625,52,HP <color PARAM_UP2> +%1%.0f </color> Stun resistance <color PARAM_UP2> +%2%.0f </color>
100,625,53,HP <color PARAM_UP2> +%1%.0f </color> Darkness resistance <color PARAM_UP2> +%2%.0f </color>
100,625,54,MP <color PARAM_UP2> +%1%.0f </color> Sleep tolerance <color PARAM_UP2> +%2%.0f </color>
100,625,55,MP <color PARAM_UP2> +%1%.0f </color> Silence resistance <color PARAM_UP2> +%2%.0f </color>
100,625,56,MP <color PARAM_UP2> +%1%.0f </color> Fascination resistance <color PARAM_UP2> +%2%.0f </color>
100,625,57,MP <color PARAM_UP2> +%1%.0f </color> Fear resistance <color PARAM_UP2> +%2%.0f </color>
100,625,58,Fire/water attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,59,Wind/ground attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,60,Fire/Water/Wind Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,61,Fire/Dark Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,62,Water/Dark Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,63,Wind/Dark Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,64,Earth/Dark Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,65,Ranged attack range extension <color PARAM_UP2> +%1%.0f%</color>
100,625,66,Bow storage speed & gun loading speed increase <color PARAM_UP2> +%1%.0f%</color>
100,625,67,Animal killer <color PARAM_UP2> +%1%.0f%</color>
100,625,68,Plant killer <color PARAM_UP2> +%1%.0f%</color>
100,625,69,Humanoid killer <color PARAM_UP2> ＋%1%.0f%</color>
100,625,70,Ajin Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,71,Beastman Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,72,Devil Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,73,Zombies Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,74,Material killer <color PARAM_UP2> +%1%.0f%</color>
100,625,75,God Beast Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,76,Spirit Killer <color PARAM_UP2> +%1%.0f%</color>
100,625,77,HP recovery at the time of attack <color PARAM_UP2> +%1%.0f </color>
100,625,78,Hard hit rate increase <color PARAM_UP2> +%1%.0f%</color>
100,625,79,Ignore defense <color PARAM_UP2> +%1%.0f%</color>
100,625,80,Reduced casting time <color PARAM_UP2> －%1%.0f%</color>
100,625,81,Skill consumption MP <color PARAM_UP2> －%1%.0f%</color>
100,625,82,Skill consumption OD <color PARAM_UP2> －%1%.0f%</color>
100,625,83,Skill recast time <color PARAM_UP2> －%1%.0f%</color>
100,625,84,Hate reduction when damaged <color PARAM_UP2> －%1%.0f%</color>
100,625,85,OD natural recovery upper limit <color PARAM_UP2> +%1%.0f </color>
100,625,86,OD natural recovery amount <color PARAM_UP2> +%1%.0f </color>
100,625,87,GP maximum value <color PARAM_UP2> +%1%.0f </color>
100,625,88,Trap damage <color PARAM_UP2> －%1%.0f%</color>
100,625,89,MP <color PARAM_UP2> +%1%.0f </color> Confusion resistance <color PARAM_UP2> +%2%.0f </color>
100,625,90,Fire/Wind Attack Attribute <color PARAM_UP2> +%1%.0f </color>
100,625,91,Water/ground attack attribute <color PARAM_UP2> +%1%.0f </color>
100,625,92,Provocation skill effect increase <color PARAM_UP2> +%1%.0f%</color>
100,625,93,Combo bonus <color PARAM_UP2> +%1%.0f%</color>
100,625,94,Tolerance to abnormal physical conditions <color PARAM_UP2> +%1%.0f </color>
100,625,95,Tolerance to abnormal mental conditions <color PARAM_UP2> +%1%.0f </color>
100,625,96,Physical attack power at the front <color PARAM_UP2> +%1%.0f%</color>
100,625,97,Observation success rate <color PARAM_UP2> ＋%1%.0f%</color>
100,625,98,MP recovery at the time of attack <color PARAM_UP2> +%1%.0f </color>
100,625,99,All attack attributes <color PARAM_UP2> +%1%.0f </color>
100,625,100,Physical attack power <color PARAM_UP2> +%1%.0f%</color>
100,625,101,Magic attack power <color PARAM_UP2> +%1%.0f%</color>
100,625,102,Physical defense <color PARAM_UP2> +%1%.0f%</color>
100,625,103,Magic defense <color PARAM_UP2> +%1%.0f%</color>
100,625,104,Fire attribute additional attack
100,625,105,Water attribute additional attack
100,625,106,Wind attribute additional attack
100,625,107,Earth attribute additional attack
100,625,108,Light attribute additional attack
100,625,109,Darkness additional attack
100,625,110,Non-attribute additional attack
100,625,111,shock wave
100,625,112,Slash
100,625,113,Satiety reduction rate due to traps <color PARAM_UP2> －%1%.0f%</color>
100,625,114,<Color PARAM_UP2>%1%.0f </color>%chance of fullness <color PARAM_UP2> +%2%.0f </color> at the time of attack
100,625,115,HP <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,116,MP <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,117,STR <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,118,VIT <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,119,DEX <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,120,AGI <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,121,INT <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,122,PIE <color PARAM_UP2> +%1%.0f </color> [CP]
100,625,123,LUK <color PARAM_UP2> +%1%.0f </color> [CP]

#Talk egg creation relationship
100,630,0,Decide on a name for the Token Ring you want to create
100,630,1,Please enter your name
100,630,2,"I already have a Master Token Ring, so I can't create it"
100,630,3,Decide on a name for the Token Ring to change \n <color ITEM> Old Token Ring Name:%s </color>
100,631,0,Finished the role
100,631,1,of


100,632,0,"The ""old Token Ring name"" has a duplicate name with other Token Rings and needs to be changed."
100,632,1,Create with the Token Ring name of. \n Are you sure?
100,632,2,Change to the Token Ring name of. \n Are you sure?


#Chat relationship
100,640,0,To
100,640,1,::
100,640,2,From
100,640,3,(
100,640,4,)
100,640,5,Overall [%d]
100,640,6,Whisper transmission failed
100,640,7,%s is on the deny list
100,640,8,Do you want to add <color PARAM_UP>%s </color> to the deny list?
100,640,9,%s was poisoned
100,640,10,%s poison has been removed
100,640,100,%1%c%2%d

100,641,0,<%1%s>%2%​​s
100,641,1,<%1%s%2%s>%3%s
100,641,2,<%1%s>%2%​​s

100,642,0,SHOW
100,642,1,[CHAT]
100,642,2,[WINDOWS]
100,642,3,[TABS]
100,642,4,[FILTER-ATTRIBUTE]-[BEGIN]
100,642,5,[FILTER-ATTRIBUTE]-[END]
100,642,6,chat.dat




#Caution message related
100,650,0,"Attacking other players or NPCs is considered a criminal offense. \n For your safety, don't pull out your sword in the city."
100,651,0,Status weakened due to poor condition
100,651,1,Status strengthened due to the effect of rising conditions
100,652,0,(limit)
100,652,1,(Absolute upset)
100,652,2,(Failure)
100,652,3,(normal)
100,652,4,(Good)
100,652,5,(Great condition)
100,653,0,Dash not possible/Status drop (Large)
100,653,1,Status drop (large)
100,653,2,Status drop (small)
100,653,3,
100,653,4,Status increase (small)
100,653,5,Status increase (large)
100,654,0,limit
100,654,1,Absolute upset
100,654,2,Upset
100,654,3,normal
100,654,4,Strong
100,654,5,Great condition
100,655,1,It's the limit ...
100,655,2,"I'm terribly hungry, I'll be stuck"
100,655,3,I'm feeling hungry ...



#Gold relationship
100,660,0,Got%lld gold

#Blacklist relations
100,670,0,"Up to 20 past PK acts and theft acts against you are memorized. \n Locked items are not deleted even if the list becomes 20 or more, and you can do up to 10 items."
100,670,1,PK%d times 
100,670,2,Looting from corpses%1%d times%2%d items 
100,670,3,Theft failure
100,670,4,%1%d/%2%d/%3%d
100,670,5,%1%s%2%s

#Email related
100,680,0,Incoming email
100,680,1,Transmission history
100,680,2,Do you want to send an email?
100,680,3,Soul name is blank
100,680,4,The subject is blank
100,680,5,The text is blank
100,680,6,It's a soul name that doesn't exist
100,680,7,Do you want to delete this email?
100,680,8,Re:
100,680,9,Do you want to reset the entered contents?
100,681,0,From
100,681,1,subject
100,681,2,Contents Contents
100,681,3,Items to be shipped
100,681,4,Send money
100,681,5,Discard
100,681,6,Bulk discard
100,681,7,Opened
100,681,8,Send
100,681,9,Receipt
100,681,10,destination
100,681,11,reset
100,681,12,%d
100,681,13,Received
100,681,14,Receive
100,681,15,Transmission history
100,681,16,Create New
100,681,17,reply
100,681,18,reset
100,681,19,Do you want to discard this email?
100,681,20,Do you want to discard unprotected emails in bulk?
100,681,21,Received an email
100,681,22,How much do you want to send?
100,681,23,I sent an e-mail
100,681,24,How many will you send?
100,681,25,%1%d/%2%d/%3%d%4%02d:%5%02d
100,681,26,%lld


#Friend list relationship
100,690,0,Whisper
100,690,1,Party invitation
100,690,2,Move
100,690,3,Delete
100,690,4,Participate in the party
100,690,5,Register as a friend
100,690,6,Union solicitation
100,691,0,%1%s%2%s and\n Do you want to move to the same channel?
100,691,1,Do you want to remove%s from the \nfriend list?
100,691,2,Do you want to register%1%s%2%s as a friend? \n
100,691,3,* Caution * \n All characters with the same soul name will be registered as friends! \n
100,691,4,%1%s%2%s applied for \n friend registration.
100,692,0,Number of registrations%1%d/%2%d
100,692,1,Hide offline
100,692,2,View comments
100,692,3,Change comment
100,692,4,comment
100,693,0,friend
100,693,1,acquaintance
100,693,2,A list of people who have partyed with you.
100,693,3,The day I met
100,693,4,%1%d/%2%d
100,693,5,%1%d/%2%02d/%3%02d
100,693,6,%d




#Parcel relation
100,700,0,Would you like to send a parcel?
100,700,1,Soul name is blank
100,700,2,The subject is blank
100,700,3,Do you want to delete this parcel?

#Buff shop relations
100,710,0,Effect time
100,710,1,I don't have enough money.
100,710,2,Do you want to order%s?
100,710,3,Price%dG
100,710,4,"The current cooking effect will be lost, but would you like to order \n%s?"

#Extracting window relation
100,720,0,Currently being extracted
100,720,1,Please wait a moment

#Chat log related (after UI repair)
100,730,0,::
100,730,1, 


#Union related
100,740,0,Would you like to invite%s to the \n union?
100,740,1,Would you like to disband the union?
100,740,2,Would you like to leave the union?
100,740,3,Do you want to establish a union?
100,740,4,%1%s invited to \n Union. Do you want to join \n%2%s? \n \nUnion membership is different for each character even in the same soul.
100,740,5,Do you want to change%s to \nunion reader?
100,740,6,Do you want to remove%s \n?
100,740,7,Would you like to invite%s to the party?
100,740,8,Do you want to register%s as a friend?
100,740,9,Determine the design of the cloak. \n Are you sure?
100,740,10,
100,740,11,who
100,740,12,Benefits of union level%d
100,740,20,Union benefits
100,740,21,Period to benefit
100,740,22,Union point
100,740,23,Required points
100,740,24,%s/%s pt
100,740,25,%s pt
100,740,26,Union Lv%d ~
100,740,27,Day
100,740,28,"Is granted\n%d days. \nThe amount of union benefit special effects depends on the number of union members in the same party, except yourself. \n Benefits already granted will be removed. \n Are you sure?"
100,740,29,remaining
100,740,30,Is granted\n%d days. \n Benefits already granted will be removed. \n Are you sure?
100,740,100,leader
100,740,101,sub leader
100,740,102,member
100,740,103,apprentice
100,740,104,
100,740,105,
100,741,0,Union information
100,741,1,leader
100,741,2,sub leader
100,741,3,Date of establishment
100,741,4,Number of people
100,741,5,personal information
100,741,6,Join date
100,741,7,Position
100,741,8,Notice
100,741,9,Change
100,741,10,Union name
100,741,11,Setting
100,741,12,Union
100,741,13,Union level
100,741,14,Union experience points
100,741,15,Display switching
100,741,100,Union cloak design
100,741,101,Create a cloak
100,742,0,Party invitation
100,742,1,Whisper
100,742,2,Register as a friend
100,742,3,Expulsion
100,743,0,%1%d/%2%d/%3%d
100,744,0,leader
100,744,1,General warehouse
100,744,2,Solicitation
100,744,3,Expulsion
100,744,4,Notice
100,744,5,Application
100,744,6,Undo
100,744,7,Not applied
100,744,8,Are you sure you want to apply the permission change?
100,744,9,%s is \n
100,744,10,Up to 1 person
100,744,11,Up to 2 people
100,744,12,Can only be set.
100,744,13,It is not possible to concurrently serve as a leader and a sub-leader.
100,744,14,Soul name
100,744,15,"If you change the reader, you may not be able to \n change the permissions you are currently editing. \n Do you want to change the reader?"
100,744,16,Senior warehouse
100,745,0,%s established.
100,745,1,%1%s%2%s joined.
100,745,2,%1%s%2%s has withdrawn.
100,745,3,%1%s%2%s to%3%s to%4%s.
100,745,4,%1%s%2%s collapses in the middle of the ambition.
100,745,5,%1%s%2%s is lost.
100,745,6,%1%s%2%s changed%3%s to%4%s.
100,745,7,%1%s%2%s removes%3%s.
100,745,8,%1%s%2%s deposited%3%s in%4%d pieces in a general warehouse.
100,745,9,%1%s%2%s withdrew%3%s from the general warehouse by%4%d.
100,745,10,%1%s%2%s deposited%3%sG in a general warehouse.
100,745,11,%1%s%2%s withdrew%3%sG from the general warehouse.
100,745,12,%1%s%2%s dedicated%3%d experience points.
100,745,13,Union level is now%d.
100,745,14,%1%s%2%s deposited%3%s and%4%d pieces in the senior warehouse.
100,745,15,%1%s%2%s withdrew%3%s from the senior warehouse by%4%d.
100,745,16,%1%s%2%s deposited%3%sG in the senior warehouse.
100,745,17,%1%s%2%s withdrew%3%sG from the senior warehouse.
100,745,18,The soul rank of%1%s is now%2%s.
100,745,19,%1%s%2%s contributed%3%s points.
100,745,20,%1%s%2%s granted%3%s.
100,745,100,%1%s%2%s is%3%s.
100,746,0,Notification settings
100,746,1,Change permissions
100,746,2,Please set Union Info.
100,746,3,Inauguration
100,746,4,Become
100,746,5,comment
100,746,6,Change comment
100,746,7,Please set a comment.
100,746,8,View comments
100,747,7,Union unaffiliated
100,747,8,I can't see the union information because I don't belong to the union.
100,747,9,Disbanded the union.
100,747,10,Please enter the union name.
100,747,11,Notice from Union:%s
100,747,12,Establish a union name with%s. \n Are you sure?
100,747,13,Change the union name to%s. \n Are you sure?
100,747,14,The union name has not been entered.
100,747,15,Union points have reached the upper limit.
100,747,16,%s has been granted.
100,747,17,%s has been released.
100,747,100,The checked items are displayed.
100,747,101,The display settings will be reflected\n after a certain period of time.
100,747,130,Union establishment
100,747,131,Join a member
100,747,132,Member withdrawal
100,747,133,Member position update
100,747,134,Member died
100,747,135,Member lost
100,747,136,Change of member title
100,747,137,Member expulsion
100,747,138,Union warehouse item added
100,747,139,Union warehouse item retrieval
100,747,140,Union warehouse GOLD added
100,747,141,Union Warehouse GOLD Drawer
100,747,142,Union growth
100,747,143,Union level up
100,747,144,Union Warehouse (Advanced) Item added
100,747,145,Union Warehouse (Advanced) Item Removal
100,747,146,Union warehouse (advanced) GOLD added
100,747,147,Union Warehouse (Advanced) GOLD Drawer
100,747,148,Member soul rank up
100,747,149,Add benefit points
100,747,150,Start giving benefits
100,748,0,Please set only one reader.
100,748,1,There are a maximum of 2 sub-leaders.
100,748,2,A leader and a sub-leader cannot serve concurrently.
100,749,0,news
100,749,1,member
100,749,2,management
100,749,3,benefit








#Chat filter related (after UI repair)
100,750,0,Color setting/tab name
100,750,1,Default

#Dungeon selection related (after UI repair)
100,760,0,Recommended level
100,760,1,Party number limit
100,760,2,difficulty
100,760,3,Mode selection

100,760,10,depart
100,760,11,close

100,761,0,Port town Il Faro



#Common channel selection related (after UI repair)
100,770,0,Normal
100,770,1,Channel order with parties
100,770,2,In ascending order of visitors
100,770,3,In descending order of visitors


100,771,0,congestion
100,771,1,A little crowded
100,771,2,comfortable




#Command list related
100,780,0,Command list
100,780,1,Currently set of:

100,781,0,OFF
100,781,1,ON

100,782,0,command
100,782,1,macro


#Help related
100,790,0,Select the help you want to check from the list on the left
100,790,1,Recommended help button added
100,790,2,help
100,790,3,See the keyboard layout guide
100,790,4,For default key settings

#Soul Eater Penalty Related
100,800,0,Decrease in resuscitation success rate%d %%
100,800,1,"Whenever your soul is captured by a soul eater monster such as Walker, the success rate of revival decreases, and when it reaches 100%, the condition of the corpse deteriorates by one level. )"
100,801,0,After%s
100,801,1,%1%02d:%2%02d



#Character list window related
100,810,0,Soul name
100,810,1,level
100,810,2,Profession
100,810,3,Current location
100,810,4,area
100,810,5,Channel
100,810,6,Character name
100,810,7,SR
100,810,10,%1%s%2%s
100,810,11,Lv%d
100,810,12,---
100,810,13,%d


#UI related to character makeup after collection
100,820,0,Cancel
100,820,1,OK
100,820,2,Cancel

100,820,10,Race selection
100,820,11,Character creation
100,820,12,Bonus point lottery

100,820,20,Please choose a race
100,820,21,Would you like to create a character in this race?


100,820,30,name
100,820,31,Please enter your name
100,820,32,There are too few characters
100,820,33,Too many characters


100,821,0,alignment
100,821,1,Bonus points%d
100,821,2,reset
100,821,3,Profession
100,821,4,Initial skills
100,821,5,face
100,821,6,hair
100,821,7,color
100,821,8,%s initial skill


100,821,20,Please select an alignment
100,821,21,Please select a skill
