#,シリアルID,名前
#,,
#,,
#,1,2
#,1,
#,1,2
#,1,
#,,
519005,Adonis shoes,
519901,Shoes of Sacrifice,
520101,Mage Boots,
520102,Professor Boots,
520103,Brink Boots,
520104,Deep Boots,
520105,Necromancer Boots,
520106,Boots of Mage,
520107,Old boots,
520108,[RD] Meiji boots,
520109,Sage boots,
520201,Clogs,
520202,Clogs 2,
520203,Clogs 3,
520204,Clogs 4,
520205,Sturdy Clogs,
520206,Di Mi lure shoes,
520207,[RD] Clogs,
520301,Enchanted Boots,
520302,Wizard Boots,
520303,Adept Boots,
520304,Libation Boots,
520305,Heavy Boots,
520306,Sturdy Enchanted Boots,
520307,Holiness Boots,
520308,Charmed Boots,
520309,Dark Elemental boots,
520310,Diffusion Tze door boots,
520311,[RD] enchanted boots,
520401,High Clogs,
520402,High Clogs 2,
520403,High Clogs 3,
520404,High Clogs 4,
520405,Sorcerer Shoes,
520406,Sturdy High Clogs,
520407,Di binary boots,
520408,Magical Shoes,
520409,Stratford boots,
520410,Phantom boots,
520411,[RD] high Clogs,
520412,Witch boots,
520501,Scholar Boots,
520502,Mystic Boots,
520503,Holy Boots,
520504,Sage's Boots,
520505,Wise Boots,
520506,Uruka shoes,
520507,Sonju shoes,
520601,★Thieval Boots,
520602,★Red Soil Boots,
520603,★Thieval Boots (Red),
520604,★Thieval Boots (Blue),
520605,★Thieval Boots (Green),
520701,★Magisa ClogsNA,
520702,★Magisa Clogs (Purple),
520703,★Magisa Clogs (Green),
520704,★Magisa Clogs (Orange),
520705,★Magisa Clogs (Black),
520751,★Magisa Clogs,
520801,Platform Shoes,
520802,[Of Muma] step shoes,
520804,Oh segment shoes,
520810,Prophet Boots,
520811,[RD] Prophet boots,
520812,Credito foot,
520901,Robe 5 Shoes,
521001,Wise Suit Shoes,
521002,★ veil Magus Boots,
521101,Priest Robe Shoes,
521201,Foot Tunic Foot,
521202,Anyua Clogs,
521301,Priest Robe 2 Shoes,
521401,Silk Habit Shoes,
521402,Steadiness of shoes,
521501,Tunic Shoes 2,
521502,Karabari shoes: 21502,
521503,Karabari shoes: 21503,
521504,Nil Vin shoes,
521505,Truss boots,
521601,Silk Habit 2 Shoes,
521602,Feruza Baskin,
521701,Wizard Clogs,
521702,High Wizard Clogs,
521703,Punish shoes,
521705,Deal over Kulm boots,
521801,Wise Suit 2 Shoes,
522001,Confirmation: the priest-only armor 5,
522301,Harmonie A Boots,
522302,Data boots,
529901,Calamity Shoes,
550101,Traveler's Shoes,
550201,Tourist Boots,
550301,Elven Boots,
550401,Elven High Boots,
550501,Worker Shoes,
550601,Dwarf Default Shoes (F),
550701,Little Shoes,
550801,Tiny Shoes,
550901,Gnome Default Shoes (M),
551001,Leg Protector,
552101,Adventure Boots,
552201,Pioneer Boots,
552301,High Elven Boots,
552401,High Elven Long Boots,
552501,Meister Boots,
552601,Dwarf Shoes (F),
552701,Pretty Shoes,
552801,Cutie Shoes,
552901,Gnome Shoes (M),
553001,Elegance Leggings,
554101,★Classic Adventurer Boots,
554102,★Classic Pioneer Boots,
554103,★Classic High Elven Boots,
554104,★Classic High Elven Long Boots,
554105,★Classic Meister Boots,
554106,★Classic Dwarf (F) Shoes,
554107,★Classic Pretty Shoes,
554108,★Classic Cute Shoes,
554109,★Classic Gnome (M) Shoes,
554110,★Classic Elegant Leggings,
560101,★General Boots,
560102,★General Boots (Violet),
560103,★General Boots (Blue),
560104,★General Boots (Green),
560105,★General Boots (Yellow),
560106,★Buccaneer Boots,
560201,★Traveler's Shoes,
560202,★Tourist Boots,
560203,★Elven Boots,
560204,★Elven High Boots,
560205,★Worker Shoes,
560206,★Shoes (Dwarf F),
560207,★Little Shoes,
560208,★Tiny Shoes,
560209,★Leg Guards (Gnome M),
560210,★Leg Protector,
560701,★Tort Boots,
560702,★ Florham boots,
560801,★Gothic Doll Boots,
560901,★Kobold Fur Boots,
560902,★ chrome Kobold fur boots,
561001,★Jester Boots,
561002,★ hard Publicis Rei boots,
561101,★Testament Boots,
561201,★Hersant Steam Boots,
561202,★ Goraguwaka Boots,
561301,★Genius Boots,
561401,★Holy Light Boots,
562001,★Brilliant Shoes,
562002,★ Brilliant shoes Madame,
562101,★Rouge Sorcie Boots,
562201,★Agent Boots,
562202,★ Warme Rio boots,
562301,DS Legs Test: 5623,
562401,DS Legs Test: 5624,
562501,DS Legs Test: 5625,
562502,★ dark Merchant sandals,
562601,DS Legs Test: 5626,
562701,★ Aix queue conditioners boots,
562801,★ Hysteria boots,
562901,★ Alpes boots,
563001,★ Dark Knight Greaves,
563101,★ Miyabitabi,
563201,★ Ney Val Officers shoes,
563202,★ Blue Knight Greaves,
563301,★ Wind Breaker boots,
563401,★ disk All boots,
563601,★ abstinence of MaSokutsu,
563602,★ light master Clogs,
563701,★ Horai Roman style boots,
563801,★ FR-A4 boots,
563901,★ Mifuyunbutsu,
564001,★ Elixir searcher boots,
564201,★ Knight layer boots,
564301,★ zero Grieve,
564302,★ Virumu Grieve,
564401,★ Guranturia Boots,
564501,☆ shadow Glebe,
564502,☆ Bloody Glebe,
564503,☆ steel Glebe,
564504,☆ Gold Chain Boots,
564505,☆ mirror Baskin,
564506,☆ daemon skin Glebe,
564507,☆ full § IF Glebe,
564551,☆ Clogs,
564552,☆ stardust of boots,
564553,☆ Demonic Clogs,
564554,☆ black boots,
564555,☆ Cardinal boots,
564556,☆ Holy Ness boots,
564557,☆ grudge boots,
564558,☆ Calm boots,
564559,☆ Prophet boots,
564560,☆ wizard Clogs,
564601,☆ Desire boots,
564602,☆ Survival boots,
564603,☆ Fortune boots,
564604,☆ Gale boots,
564605,☆ sprint boots,
564606,☆ Strong shoes,
564607,☆ Bandit Boots,
564608,☆ Nomad boots,
570101,Artifact Shoes (Fighter),
570201,Artifact Shoes (Thief),
570301,Artifact Shoes (Mage),
570401,Artifact Shoes (Priest),
580101,★Clear Shoes (Human M),
580102,★Clear Shoes (Human F),
580103,★Clear Shoes (Elf M),
580104,★Clear Shoes (Elf F),
580105,★Clear Shoes (Dwarf M),
580106,★Clear Shoes (Dwarf F),
580107,★Clear Shoes (Porkul M),
580108,★Clear Shoes (Porkul F),
580109,★Clear Shoes (Gnome M),
580110,★Clear Shoes (Gnome F),
580181,Of novice warrior metal Glebe,
580182,Of underling thieves shoes,
580183,Of apprentice clergy leather Baskin,
580184,Apprentice magician of boots,
590101,★Disconcerting Foot Guards,
600101,Divine Cape,
600102,Silk Cape,
600103,Kai yarn cloak,
600104,Good quality cloak 1 (provisional),
600105,Cloak of Noroimaku,
600106,Cloak of 妖布,
600107,Clarity of cloak,
600108,Cloak of Akatsuki,
600109,Cloak of training,
600110,★ Kai yarn cloak,
600111,★ Good quality cloak 1 (provisional),
600112,★ Noroimaku cloak,
600113,★ 妖布 cloak,
600114,★ clear of cloak,
600115,★ Akatsuki cloak,
600116,★ of training cloak,
600117,Cloak of Midorimine,
600118,Cloak of 渾天,
600119,★ Midorimine cloak,
600120,★ 渾天 cloak,
600121,Cloak of Seiso,
600122,★ Seiso cloak,
600201,Feather Silk Cape,
600301,Magician's Cape,
600501,★Cloak of the Illusive Poet,
600601,Hawk Feather Robe,
600701,★ skiing cloak,
600801,★ user print cloak,
600802,Master quality cloak 2 (provisional),
600803,Cloak of Tsuyoshi Hisashi,
600804,Silver cloak,
600805,Cloak of brigade,
600806,Magic cut of the jacket,
663602,Cloak of Kamito,
663603,Cloak of RyuHitomi,
663604,Cloak of without hesitation,
663605,Indomitable cloak,
680101,★ Red Rum cloak,
680102,Red Rum cloak,
680103,Special Red Rum cloak,
680201,★ Spooky cloak,
680202,Spooky cloak,
680301,★ 3 anniversary rabbit backpack,
680302,3 anniversary rabbit backpack,
680303,Black Rabbit Backpack,
680304,★ black rabbit backpack,
680401,Cloak of travelers,
680402,String of Hestia,
680403,★ Hestia string of,
680501,Luc adventurers,
680502,★ adventurers Luc,
680503,Luc harvest,
680504,★ of harvest backpack,
690101,Cloak of Bonds,
690102,Cloak of Quality Bonds,
690103,Cloak of Beautiful Bonds,
690104,Cloak of a Glorious Fate,
690201,Knight B-1 Cloak P,
690202,Knight B-1 Cloak N,
690203,Knight B-1 Cloak G,
690204,Knight B-1 Cloak M,
690301,Knight C-1 Cloak P,
690302,Knight C-1 Cloak N,
690303,Knight C-1 Cloak G,
690304,Knight C-1 Cloak M,
690401,Knight D-1 Cloak P,
690402,Knight D-1 Cloak N,
690403,Knight D-1 Cloak G,
690404,Knight D-1 Cloak M,
690501,Knight E-1 Cloak P,
690502,Knight E-1 Cloak N,
690503,Knight E-1 Cloak G,
690504,Knight E-1 Cloak M,
691101,Food A-1 Cloak P,
691102,Food A-1 Cloak N,
691103,Food A-1 Cloak G,
691104,Food A-1 Cloak M,
691201,Food B-1 Cloak P,
691202,Food B-1 Cloak N,
691203,Food B-1 Cloak G,
691204,Food B-1 Cloak M,
691301,Food C-1 Cloak P,
691302,Food C-1 Cloak N,
691303,Food C-1 Cloak G,
691304,Food C-1 Cloak M,
691401,Food D-1 Cloak P,
691402,Food D-1 Cloak N,
691403,Food D-1 Cloak G,
691404,Food D-1 Cloak M,
692101,Dark A-1 Cloak P,
692102,Dark A-1 Cloak N,
692103,Dark A-1 Cloak G,
692104,Dark A-1 Cloak M,
692201,Dark B-1 Cloak P,
692202,Dark B-1 Cloak N,
692203,Dark B-1 Cloak G,
692204,Dark B-1 Cloak M,
692301,Dark C-1 Cloak P,
692302,Dark C-1 Cloak N,
692303,Dark C-1 Cloak G,
692304,Dark C-1 Cloak M,
693101,Animal A-1 Cloak P,
693102,Animal A-1 Cloak N,
693103,Animal A-1 Cloak G,
693104,Animal A-1 Cloak M,
693201,Animal B-1 Cloak P,
693202,Animal B-1 Cloak N,
693203,Animal B-1 Cloak G,
693204,Animal B-1 Cloak M,
693212,Animal B-2 Cloak P,
693213,Animal B-2 Cloak N,
693214,Animal B-2 Cloak G,
693215,Animal B-2 Cloak M,
693301,Animal C-1 Cloak P,
693302,Animal C-1 Cloak N,
693303,Animal C-1 Cloak G,
693304,Animal C-1 Cloak M,
693312,Animal C-2 Cloak P,
693401,Animal D-1 Cloak P,
693402,Animal D-1 Cloak N,
693403,Animal D-1 Cloak G,
693404,Animal D-1 Cloak M,
693501,Animal E-1 Cloak P,
693502,Animal E-1 Cloak N,
693503,Animal E-1 Cloak G,
693504,Animal E-1 Cloak M,
694101,Other A-1 Cloak P,
694102,Other A-1 Cloak N,
694103,Other A-1 Cloak G,
694104,Other A-1 Cloak M,
694201,Other B-1 Cloak P,
694202,Other B-1 Cloak N,
694203,Other B-1 Cloak G,
694204,Other B-1 Cloak M,
695101,★Eaglet Cloak,
695102,★Parakeet Cloak,
695103,★Raven Cloak,
699901,★ transparent cloak,
699902,[HUM woman] cloak for confirmation,
699903,[ELF man] cloak for confirmation,
699904,[ELF woman] cloak for confirmation,
699905,[DWA man] cloak for confirmation,
699906,[POR man] cloak for confirmation,
699907,[POR woman] cloak for confirmation,
699908,[GNO woman] cloak for confirmation,
752101,★Race Outfit (Human M),
752201,★Race Outfit (Human F),
752301,★Race Outfit (Elf M),
752401,★Race Outfit (Elf F),
752501,★Race Outfit (Dwarf),
752601,★Race Outfit (Dwarf F),
752701,★Race Outfit (Porkul M),
752801,★Race Outfit (Porkul F),
752901,★Race Outfit (Gnome M),
753001,★Race Outfit (Gnome),
763511,★ Rabbit style Face,
763521,★ Rabbit style suit,
763522,★ Rabbit style coat,
763531,★ Bunny Otokoashi (not used),
763532,★ Rabbit style skirt,
763541,★ Rabbit style glove,
763551,★ Rabbit style boots,
764111,★ yukata style hair ornament (Ryo),
764112,★ yukata style hair ornaments (red),
764121,★ yukata style (Ryo),
764122,★ yukata style (red),
764141,★ yukata style bracelet (Ryo),
764142,★ yukata style bracelet (red),
764151,★ yukata style geta (Ryo),
764152,★ yukata style geta (red),
781001,★ Hanzo Hattori set,
781002,★ Mai Shiranui set,
9200101,[MOB-only] Night plate 2,
9220101,[MOB-only] cloak,
9220201,[MOB-only] Enchanted robe,
10100101,Cestus,
10100102,Iron Knuckles,
10100103,Viltoos,
10100104,Jewel Knuckles,
10100105,Shining Fingers,
10100106,Stun Arm,
10100107,Crash Arm,
10100108,Brain Shuffler,
10100109,Eatthis,
10100110,Needle Knuckles,
10100111,Grudge Katal,
10100112,Confirmation dark device: 0108,
10100113,Confirmation dark device: 0109,
10100114,Tyrant arm,
10100115,[RD] finger rest of iron,
10100181,Rookies knuckle,
10100201,Knuckle Dusters,
10100202,Bare Knuckles,
10100203,Bright Knuckles,
10100204,Steel Knuckles,
10100205,Champion Knuckles,
10100206,Iron Fists,
10100207,Corrosive Cestus,
10100208,Fist of Evil,
10100209,Gargantuan Knuckles,
10100210,Pegasus Fist,
10100211,Holy fist,
10100301,Claws,
10100302,Tiger Claws,
10100303,Tiger Fangs,
10100304,Poison Claw,
10100305,Justice,
10100306,Spiral Claw,
10100307,Dripping Claws,
10100308,Lucky Striker,
10100309,Seven Fiver,
10100310,Poi zone eggplant spike,
10100401,Jamadhar,
10100402,Wolverine,
10100403,Glee timing Katar,
10100404,Shell Breaker,
10100405,Assassin's Blade,
10100406,Verification: dark device 0405,
10100407,Inferno Claw,
10100408,[RD] Katar,
10100409,Shunaihanto,
10100501,Pata,
10100502,Slicers,
10100503,Bone Slicers,
10100504,Feral Slicers,
10100505,Silent Slicer,
10100506,Flack path,
10100602,Petro Arm,
10100607,Petrosiam,
10100701,Pit Fighters,
10100702,Pata 2,
10100703,Dug Haut,
10100704,Pata 4,
10100705,Pata 5,
10100706,Pata 6,
10100707,Stray A queue,
10100801,Derringer,
10100802,Grief Gloves,
10100803,Derringer 3,
10100804,Derringer 4,
10100805,Derringer 5,
10100806,Derringer 6,
10100807,Force of Muscle,
10100808,Dizzy Taker,
10100901,Manople,
10100902,Manople 2,
10100903,Manople 3,
10100904,Manople 4,
10100905,Manople 5,
10100906,Manople 6,
10101001,Hard Spike,
10101002,Hard Spike 2,
10101003,Hard Spike 3,
10101004,Hard Spike 4,
10101005,Hard Spike 5,
10101006,Meat Tenderizer,
10101007,Bomb spike,
10101008,Hounds Fang,
10101101,Predator Bunker,
10101102,Poison Bunker,
10101103,Predator Bunker 3,
10101104,Predator Bunker 4,
10101105,Predator Bunker 5,
10101106,Predator Bunker 6,
10102101,Pegasus Fist 2,
10102102,Pegasus Fist 3,
10102103,Pegasus Fist 4,
10102104,Pegasus Fist 5,
10102105,Pegasus Fist 6,
10109101,Pumpkin Claw,
10110101,Knuckle Weapon Variation A,
10110102,Meat Softener,
10110103,Knuckle Weapon Variation A3,
10110104,Knuckle Weapon Variation A4,
10110105,Knuckle Weapon Variation A5,
10110106,Knuckle Weapon Variation A6,
10110107,Dark spike,
10110108,Titan Fist,
10110109,[Of Muma] meat softer,
10110201,Knuckle Weapon Variation B,
10110202,Knuckle Weapon Variation B2,
10110203,Knuckle Weapon Variation B3,
10110204,Knuckle Weapon Variation B4,
10110205,Knuckle Weapon Variation B5,
10110206,Knuckle Weapon Variation B6,
10110207,Chris Nail,
10110301,Knuckle Weapon Variation C,
10110302,Knuckle Weapon Variation C2,
10110303,Knuckle Weapon Variation C3,
10110304,Knuckle Weapon Variation C4,
10110305,Knuckle Weapon Variation C5,
10110306,Knuckle Weapon Variation C6,
10110307,[Phantom] complexion of the nails,
10110401,Knuckle Weapon Variation D,
10110402,Knuckle Weapon Variation D2,
10110403,Knuckle Weapon Variation D3,
10110404,Knuckle Weapon Variation D4,
10110405,Rune Striker,
10110406,Knuckle Weapon Variation D6,
10110501,Knuckle Weapon Variation E,
10110502,Knuckle Weapon Variation E2,
10110503,Knuckle Weapon Variation E3,
10110504,Knuckle Weapon Variation E4,
10110505,Knuckle Weapon Variation E5,
10110506,Knuckle Weapon Variation E6,
10110601,Knuckle Weapon Variation F,
10110602,Knuckle Weapon Variation F2,
10110603,Venom Fang,
10110604,Knuckle Weapon Variation F4,
10110605,Knuckle Weapon Variation F5,
10110606,Knuckle Weapon Variation F6,
10180101,Skillful Pata,
10190102,Brass Cestus,
10190103,Mithril Cestus,
10190104,Dark Cestus,
10190105,Damascus Cestus,
10190106,Blood Cestus,
10190201,Chocolate knuckle,
10190202,Brass Knuckles,
10190203,Mithril Knuckles,
10190204,Dark Knuckles,
10190205,Damascus Knuckles,
10190206,Blood Knuckles,
10190207,Dark Task,
10199901,Soulsucker,
10199902,[RD] 吸魂 knuckle,
10199999,Verification dark device,
10200101,Dagger,
10200102,Edging Dagger,
10200103,Edgeless Dagger,
10200104,Jewelled Dagger,
10200105,Ghast Knife,
10200106,Steel Baselard,
10200107,Ghost Knife,
10200108,Protection Dagger,
10200109,[RD] Dagger,
10200196,Gem Set Dagger 3,
10200197,Gem Set Dagger 2,
10200198,Gem Set Dagger 1,
10200199,Beginner Dagger,
10200201,Baselard,
10200202,Thief's Dagger,
10200203,Quick Worker,
10200204,Bringer of Death,
10200205,Heat Knife,
10200206,Imperial Baselard,
10200207,Blessed Baselard,
10200208,Hellsing Dagger,
10200209,Oh Véron knife,
10200210,Dagger of the tyrant,
10200211,Dagger of poison,
10200212,Blaze knife,
10200213,Dance of death,
10200214,Bloody knife,
10200281,Rookies knife,
10200301,Poison Dagger,
10200302,Hellfire,
10200303,Severance,
10200304,Dagger of Arrow Diversion,
10200305,Ice Edge,
10200306,[RD] poison dagger,
10200307,Sarudaga,
10200401,Kukri,
10200402,Paralyzing Dagger,
10200403,Devil Knife,
10200404,Sharp Paralysis Dagger,
10200405,Spirit Knife,
10200406,Assassin's Dagger,
10200407,Voluptuous Dagger,
10200408,Medium Dagger,
10200409,Sacred Sword of the Hypnotist,
10200410,Damascus,
10200411,Dagger of brass,
10200412,Butterfly knife,
10200413,[RD] Kukri,
10200501,Parazonium,
10200502,Sharp Cutter,
10200503,Heavy Edging Dagger,
10200504,Steel Edging Dagger,
10200505,Gale Baselard,
10200506,Witchhunter,
10200507,Unremitting knife,
10200601,Corrosive Kukri,
10200602,Demon Tooth,
10200603,Demon Knife,
10200701,Harper,
10200702,Kamaitachi,
10200703,Dead Poison,
10200704,Dead Poison of the Departed,
10200705,Nightfall,
10200706,Nightfall of Ruin,
10200707,Acrobat Dirk,
10200708,Hi掻,
10200801,Misericorde,
10200802,Sting,
10200803,Magic Knife,
10200901,Blood Stiletto,
10200902,Stiletto,
10200903,Protection Knife,
10200904,Master's Dagger,
10200905,Crystal Dagger,
10200906,[RD] Stiletto,
10200907,Noble Stiletto,
10201001,Dirk of Ice,
10201002,Medium Dagger 2,
10201003,Wind Cutter,
10201004,Medium Dagger 4,
10201005,Medium Dagger 5,
10201006,Medium Dagger 6,
10201007,Waver knife,
10201008,Mechanical cutter,
10201009,[Phantom] window cutter,
10201101,Wind Slicer,
10201102,Sword Breaker,
10201103,Sword Breaker 2,
10201104,Sword Breaker 3,
10201105,Sweel,
10201106,Sword Breaker 5,
10201107,Sword Breaker 6,
10201108,Dagger be safety,
10201109,Dagger of distortion dragon,
10201201,Metal Needle,
10201202,Thief Tool Dagger,
10201203,Metal Needle 3,
10201204,Metal Needle 4,
10201205,Metal Needle 5,
10201206,Metal Needle 6,
10201207,Faye and Deployment Dagger,
10201208,Dagger of Kurachi,
10201301,Dirk,
10201302,Dirk 2,
10201303,Dirk 3,
10201304,Dirk 4,
10201305,Rune Knife,
10201306,Dirk 6,
10201307,Fuse Reference knife,
10201401,Seax,
10201402,Tulas,
10201403,Cord Clair,
10201404,Seax 4,
10201405,Seax 5,
10201406,Seax 6,
10201407,[Of Muma] code Claire,
10201408,[RD] Seax,
10202101,Voluptuous Dagger 2,
10202102,Voluptuous Dagger 3,
10202103,Voluptuous Dagger 4,
10202104,Voluptuous Dagger 5,
10202105,Voluptuous Dagger 6,
10210001,Beginner Knife,
10210003,Mage Knife,
10210004,Magic Increasing Knife,
10210201,Dagger Variation A,
10210202,Dagger Variation A2,
10210203,Dagger Variation A3,
10210204,Dagger Variation A4,
10210205,Dagger Variation A5,
10210206,Dagger Variation A6,
10210301,Dagger Variation B,
10210302,Dagger Variation B2,
10210303,Dagger Variation B3,
10210304,Dagger Variation B4,
10210305,Dagger Variation B5,
10210306,Dagger Variation B6,
10210307,Dagger of dream chasing,
10210401,Nouvelle Stiletto,
10210402,Dagger Variation C2,
10210403,Dagger Variation C3,
10210404,Dagger Variation C4,
10210405,Dagger Variation C5,
10210406,Dagger Variation C6,
10210501,Dagger Variation D,
10210502,Dagger Variation D2,
10210503,Dagger Variation D3,
10210504,Dagger Variation D4,
10210505,Dagger Variation D5,
10210506,Dagger Variation D6,
10210601,Dagger Variation E,
10210602,Dagger Variation E2,
10210603,Dagger Variation E3,
10210604,Dagger Variation E4,
10210605,Dagger Variation E5,
10210606,Dagger Variation E6,
10210607,Mamorufuken,
10210701,Dagger Variation F,
10210702,Dagger Variation F2,
10210703,Dagger Variation F3,
10210704,Chimera Fang,
10210705,Dagger Variation F5,
10210706,Dagger Variation F6,
10270402,For Checking: Dagger 0402,
10270405,For Confirmation: Dagger 0405,
10270505,For Checking: Dagger 0505,
10270506,For Checking: Dagger 0506,
10270702,For Checking: Dagger 0702,
10270705,For Checking: Dagger 0705,
10280101,Temper Knife,
10290102,Brass Dagger,
10290103,Mithril Dagger,
10290104,Dark Dagger,
10290105,Damascus Dagger,
10290106,Blood Dagger,
10290201,Devil's Dagger,
10290202,Dim Hestia knife,
10290203,Ambiguous Hestia knife,
10290204,Something is different Hestia knife,
10290205,Hestia knife?,
10290206,Hestia knife replica,
10290207,Hestia knife replica (L),
10299901,Dagger of Self Infliction,
10299902,[RD] dagger of self-harm,
10299999,Verification dagger,
10300101,Hanger,
10300102,Short Sword,
10300103,Grace Sword,
10300104,Glistening Sword,
10300105,Resonant Sword,
10300106,Big Dipper,
10300107,Guardian Hanger,
10300108,Heat Sword,
10300109,Scimitar,
10300110,Ice Sword,
10300111,Neutral Saber,
10300112,Lawful Saber,
10300113,Chaos Saber,
10300114,Talented Longsword,
10300115,Check for one-handed sword: 0107,
10300116,Check for one-handed sword: 0108,
10300117,Fabra special Sword,
10300118,Phantom Sword,
10300119,[RD] Short Sword,
10300120,[Phantom] Ice Sword,
10300181,Rookies Sword,
10300196,Gem Set Sword 3,
10300197,Gem Set Sword 2,
10300198,Gem Set Sword 1,
10300199,Beginner Sword,
10300201,Gladius,
10300202,Long Sword,
10300203,Twinbard's Sword,
10300204,Loseviper,
10300205,Fighter's Gladius,
10300206,That Legendary Sword,
10300207,Hero's Gladius,
10300208,Light Short Sword,
10300209,Light Gladius,
10300210,Blasphemy Sword,
10300211,Spatha,
10300212,Contaminated Twinbard's Sword,
10300213,Cragg Gradius,
10300214,Oh Véron Sword,
10300215,[RD] Long Sword,
10300301,Saber,
10300302,Light Saber,
10300303,Wind Sword,
10300304,Gust saber,
10300305,Protect saber,
10300306,Confirmation: one-handed sword 0305,
10300307,Sword of jewelry knight,
10300308,[RD] saber,
10300401,Broadsword,
10300402,Yarassin Sword,
10300403,Guardian Sword,
10300405,Rune Sword,
10300406,Uriah,
10300407,Test Broadsword,
10300408,Confirmation: one-handed sword 0408,
10300409,[Of Muma] Uriah,
10300501,Faussar,
10300502,Fang,
10300503,Red Sword,
10300504,Threshold,
10300505,Black Espada,
10300506,Sword of resolute decision,
10300507,Confirmation: one-handed sword 0506,
10300508,Rover edge,
10300509,More threshold,
10300601,Severing Sword,
10300602,Striking Sword,
10300603,Severing Sword 2,
10300604,Fentatender,
10300605,Severing Sword 4,
10300606,Severing Sword 5,
10300607,Severing Sword 6,
10300608,Intimidation Sword,
10300609,Faye and Deployment Sword,
10300610,Chimera Blade,
10300701,Viking Sword,
10300702,Saint Bastard,
10300703,Viking Sword 2,
10300704,Viking Sword 3,
10300705,Viking Sword 4,
10300706,Viking Sword 5,
10300707,Viking Sword 6,
10300708,[RD] Viking Sword,
10300801,Cutlass,
10300802,Clesnir,
10300803,Cutlass 3,
10300804,Cutlass 4,
10300805,Cutlass 5,
10300806,Cutlass 6,
10300807,Freight falchion,
10300901,Dark Prince,
10300902,Black Blade,
10300903,Black Prism 2,
10300904,Black Prism 3,
10300905,Black Prism 4,
10300906,Black Prism 5,
10300907,Black Prism 6,
10300908,Sword of Ma撃,
10301001,Sword in Two,
10301002,Splitter,
10301003,Rotten Despot Sword,
10301101,Ifrit Sword,
10301102,Sword in Two 2,
10301103,Sword in Two 3,
10301104,Sword in Two 4,
10301105,Sword in Two 5,
10301106,Sword in Two 6,
10301107,Arc Chica blade,
10301108,Ignis plume,
10302101,Blasphemy Sword 2,
10302102,Blasphemy Sword 3,
10302103,Blasphemy Sword 4,
10302104,Blasphemy Sword 5,
10302105,Blasphemy Sword 6,
10310301,One-Handed Sword Variation A,
10310302,One-Handed Sword Variation A2,
10310303,One-Handed Sword Variation A3,
10310304,One-Handed Sword Variation A4,
10310305,One-Handed Sword Variation A5,
10310306,One-Handed Sword Variation A6,
10310307,Sacred saber,
10310401,One-Handed Sword Variation B,
10310402,One-Handed Sword Variation B2,
10310403,One-Handed Sword Variation B3,
10310404,One-Handed Sword Variation B4,
10310405,One-Handed Sword Variation B5,
10310406,One-Handed Sword Variation B6,
10310501,One-Handed Sword Variation C,
10310502,One-Handed Sword Variation C2,
10310503,One-Handed Sword Variation C3,
10310504,One-Handed Sword Variation C4,
10310505,One-Handed Sword Variation C5,
10310506,One-Handed Sword Variation C6,
10310601,One-Handed Sword Variation D,
10310602,One-Handed Sword Variation D2,
10310603,One-Handed Sword Variation D3,
10310604,One-Handed Sword Variation D4,
10310605,One-Handed Sword Variation D5,
10310606,One-Handed Sword Variation D6,
10310701,One-Handed Sword Variation E,
10310702,Mistletoe Sword,
10310703,One-Handed Sword Variation E3,
10310704,One-Handed Sword Variation E4,
10310705,One-Handed Sword Variation E5,
10310706,One-Handed Sword Variation E6,
10310707,[RD] mistletoe sword of,
10310801,One-Handed Sword Variation F,
10310802,One-Handed Sword Variation F2,
10310803,One-Handed Sword Variation F3,
10310804,One-Handed Sword Variation F4,
10310805,Load Order,
10310806,One-Handed Sword Variation F6,
10310901,Sword of Kashinato,
10311001,Beam Saber,
10370304,For Checking: One-Handed Sword 0304,
10380101,Blue Saber,
10390102,Brass Hanger,
10390103,Mithril Hanger,
10390104,Dark Hanger,
10390105,Damascus Hanger,
10390106,Blood Hanger,
10390201,Sword of Ambiguity,
10390202,Dim despondent,
10390203,Ambiguous despondent,
10390204,Something is different despondent,
10390205,Despondent?,
10390206,Forlorn replica,
10390207,Forlorn replica (L),
10399901,Absorption Sword,
10399902,[RD] sword of the suction,
10399999,Verification for one-handed sword,
10400101,Foil,
10400201,Duel Rapier,
10400301,Insect Killer,
10400401,Estoc,
10400501,Phantom killer,
10400601,Ceremonial sword [Guranturia],
10499999,Verification thorn 突剣,
10500101,Claymore,
10500102,Executioner,
10500103,St Claymore,
10500104,Guardian Claymore,
10500105,Claymore of Anger,
10500106,Great War Sword,
10500107,Contract Great Sword,
10500108,Cloudmasher,
10500109,Mercenary Plate,
10500110,Sturm Fangs,
10500111,Flamberge,
10500112,Duel Sword,
10500113,Feller of Thousands,
10500114,Geoffroy Claymore,
10500115,Check for a large sword: 0107,
10500116,Check for a large sword: 0108,
10500117,Large sword of distortion dragon,
10500181,Rookies Claymore,
10500201,Bastard Sword,
10500202,Great Sword,
10500203,Great Sword of Plunder,
10500204,Steel Bastard Sword,
10500205,Solid Bastard Sword,
10500206,Aegis Bringer,
10500207,Fighter's Bastard Sword,
10500208,Bastard Sword of Anger,
10500209,Great Sword of Anger,
10500210,Aegis Bringer Zwei,
10500211,Boomer Doomer,
10500212,Builder Sword,
10500213,Ruby Eye blade,
10500214,Large sword of knight,
10500215,[RD] Great Sword,
10500301,Falx,
10500302,Guardian Falx,
10500303,Blast Fal box,
10500304,Moon Fal box,
