#,シリアルID,名前
#,,
#,,
#,1,2
#,1,
#,1,2
#,1,
#,,
61100002,Blood of the Believer in Harmony
61100003,Blood of the Seeker of Freedom
61100004,Blood of the Destroyer of Worlds
61100005,Busted Shoes
61100006,Spinning Gold Coin
61100007,High Quality Alcohol
61100008,Spit of Fear
61100009,Scapegoat
61100010,Magic Rock
61100011,Acidic Sap
61100012,Hydroxide Sap
61100013,Meatball
61100014,Jiggling Saturated Fat
61100015,Flammable Gel
61100016,Chicken Stone
61100017,Feather Stone
#,61100018,#,N/A
#,61100019,#,N/A
61100020,Azarm Key
61100021,Feather Stone (M)
61100022,The key to high-quality Azzam
61100023,The key of top quality Azzam
61100024,Flying stone
61100025,Flying stone [M]
61100026,Flying stone [CP]
61100027,Residue of the nightmare
61100028,Fragments of nightmare
61100029,Feather stone [CP]
61100030,Fragments of magic
#,62000001,#,N/A
#,62000002,#,N/A
#,62000003,#,N/A
#,62000004,#,N/A
#,62000005,#,N/A
#,62000006,#,N/A
#,62000007,#,N/A
#,62000008,#,N/A
#,62000009,#,N/A
#,62000010,#,N/A
#,62000011,#,N/A
#,62000012,#,N/A
#,62000013,#,N/A
#,62000014,#,N/A
#,62000015,#,N/A
#,62000016,#,N/A
#,62000017,#,N/A
#,62000018,#,N/A
#,62000021,#,N/A
#,62000023,#,N/A
#,62000024,#,N/A
#,62010001,#,N/A
#,62010002,#,N/A
#,62010003,#,N/A
#,62010004,#,N/A
#,62020001,#,N/A
#,62020002,#,N/A
#,62020003,#,N/A
#,62020004,#,N/A
#,62020007,#,N/A
#,62020008,#,N/A
#,62090001,#,N/A
62100001,Sketchy Candy
62100002,Pumpkin Pop
62100003,Spirit Seed
62100004,Fireworks
62100005,Pumpkin Fire
62100006,Pumpkin Sphere
62100007,Eyeball Cake
62100008,Skull Cookie
62100009,Pumpkin Candy
62100010,Snake Candy
62100011,Socks
62100012,Bloody Socks
62100013,Redrum Bell (Red)
62100014,Redrum Bell (Green)
62100015,Redrum Bell (Blue)
62100016,Servant Horn
62100017,Red Nose
62100018,Wreath
62100019,Blue Ball
62100020,Gift from Redrum
62100021,Special Gift from Redrum
62100022,Firecracker
62100023,Snow Cracker
62100024,Book of Aphorisms
62100025,Lucky Coin
62100026,Redrum Wine
62100027,Redrum Fragrance
62100028,Sparkler
62100029,Box of Chocolates
62100030,Chocolate Wafer
62100031,Happy Chocolate
62100032,Lucky Chocolate
62100033,Chikor Chocolate
62100034,Chocolate Mint
62100035,Heart-Shaped Chocolate
62100036,Luxury Chocolate
62100037,Poisoned Chocolate
62100038,Hard Chocolate
62100039,Hot Chocolate
62100040,Strange Chocolate
62100041,Cookware
62100042,<rename> Heart Box
62100043,Book of Aphorisms (M)
62100044,Lucky Coin (M)
62100045,Virus Buster Amulet
62100046,Requiem Fireworks
62100047,Dimento Ice Cream (Lady White)
62100048,Dimento Ice Cream (Hidden Eden)
62100049,Dimento Ice Cream (Sweet Seduction)
62100050,Soul Sphere (Evil Destroying)
62100051,Soul Sphere (Omnipresent)
62100052,Soul Sphere (Sublimation)
62100053,Magic Seal (Evil Destroying)
62100054,Magic Seal (Omnipresent)
62100055,Magic Seal (Sublimation)
62100056,Seal Evidence (Evil Destroying)
62100057,Seal Evidence (Omnipresent)
62100058,Seal Evidence (Sublimation)
62100059,Disembodiment Red
62100060,Redrum's Turkey
62100061,Fireworks (Free)
62100062,Sparkler (Free)
62100063,Requiem Fireworks (Free)
62100064,Fruit of the spirit
62100065,Silver tricks ticket
62100066,Gold trick ticket
62100067,Trick Sphere
62100068,Treat Sphere
62100069,Treat Sphere SP
62100070,Red cyclone
62100071,Halloween cake
62100072,Ruby ring
62100073,Dialing
62100074,Black diamond ring
62100075,Baby Doll
62100076,Sunorabu
62100077,Adult Moon
62100078,Dream pay candles
62100079,Red Rum gift 2013
62100080,Red Rum gift SP2013
62100081,Red Rum gift DX2013
62100082,Red Rum Cake
62100083,An old Daikichi
62100084,An old Gil
62100085,An old Koyoshi
62100086,An old misfortune
62100087,An old Daikyo
62100088,Defiantly was cute Lotte-chan
62100089,Suspicious rice cake
62100090,Red Rum cake [a snowy field lover]
62100091,Red Rum cake [the Black lightning]
62100092,Red Rum cake [prison of love]
62100093,Reverse chocolate
62100094,Fabra special ice
62100095,Her Santo frappe [strawberry]
62100096,Her Santo frappe [Blue Hawaii]
62100097,Her Santo frappe [melon]
62100098,Her Santo frappe [Lemon]
62100099,Her Santo frappe [milk]
62100100,Her Santo frappe [grape]
62100101,Summer festival participation ticket
62100102,Watermelon Sphere
62100103,The key of the rainbow. which was chaotic
62100104,Yellow of the prize guy
62100105,The soul of the sphere [Haja]
62100106,The soul of the sphere [universal]
62100107,The soul of the sphere [sublimation]
62100108,Engraved seal magic [Haja]
62100109,Engraved seal magic [universal]
62100110,Engraved seal magic [sublimation]
62100111,Sealed testimony [Haja]
62100112,Sealed testimony [universal]
62100113,Sealed testimony [sublimation]
62100114,Captured color bunny
62100115,Energy mate set
62100116,Partner Sphere (Tie)
62100117,Anniversary event participation ticket
62100118,3 anniversary event participation ticket
62100119,Desert rose
62100120,House admission ticket of the werewolf
62100121,Midnight Sphere
62100122,Werewolf roll card
62100123,Fortune-teller roll card
62100124,Madman roll card
62100125,Hunter roll card
62100126,Villagers roll card
62100127,Cracker puff
62100128,Candle chocolate
62100129,Horn candy
62100130,Blue Egg
62100131,Treat assortment
62100132,3 anniversary medal [red]
62100133,3 anniversary medal [blue]
62100134,Drink of the legendary
62100135,Red Rum White Bell
62100136,Red Rum black bell
62100137,Candy Cane
62100138,Red Rum gift 2014
62100139,Red Rum gift SP2014
62100140,Special massage ticket
62100141,Gorgeous ruby ​​ring
62100142,Gorgeous diamond ring
62100143,Gorgeous black diamond ring
62100144,Fortune was cut in the expiration date
62100145,Motchi rice cake G (<rename> times thereof)
62100146,Motchi rice cake (<rename> times thereof)
62100147,Zunda rice cake (<rename> times thereof)
62100148,Green slime jelly
62100149,Motchi rice
62100150,Motchi tori powder
62100151,Green scraps
62100152,Daikichi
62100153,Luck
62100154,Koyoshi
62100155,Misfortune
62100156,Daikyo
62100157,Cute Lotte-chan
62100158,Aeolian of chocolate
62100159,Suspicious candy of Boritakku
62100160,Suspicious powder of Boritakku
62100161,Suspicious liquid of Boritakku
62100162,Bitter chocolate of Celis
62100163,Milk chocolate of Celis
62100164,Almond chocolate Celis
62100165,Poison chocolate Celis
62100166,Potatoes round-kun
62100167,Another world magic stone
62100168,Crystal ball interested in meeting
62100169,Piece of longing
62100170,Of other world pebble
62100171,Ekuseria Potion
62100172,Another world of experience potion
62100173,Irufaro Wine
62100174,Borutatsuku Beer
62100175,Beard kill
62100176,Anniversary medal [attack]
62100177,Anniversary medal [protection]
62100178,4 anniversary item voucher
62100179,4 anniversary medal [blue]
62100180,Red Rum Sox
62100181,Red Red Rum Sox
62100182,Old corner
62100183,Red Rum gift 2015
62100184,Red Rum gift SP2015
62100185,[Daikichi] fortune 2016
62100186,[Gil] fortune 2016
62100187,[Koyoshi] fortune 2016
62100188,[Evil] fortune 2016
62100189,[Daikyo] fortune 2016
62100190,[Cute Lotte-chan] fortune 2016
62100191,I Like My chocolate
62100192,I Love My chocolate
62100193,My chocolate of this legend
62100194,Tomo chocolate
62100195,Best friend chocolate
62100196,Ally chocolate
62100197,Tea black and bitter chocolate
62100198,Unrequited love of pure chocolate
62100199,Heart chocolate legendary
62100200,Lonely butter
62100201,Compassion of milk
62100202,Very sweet powdered sugar
62100203,Flavor to the bitter taste
62100204,Flavor to sour
62100205,Flavor to sweet
62100206,Flavor to the exciting taste
62100207,Medical box of white lilies
62100208,Evil Tie Aquarius
62100209,Icon confirmation 1
62100210,Icon confirmation 2
62100211,Icon confirmation 3
62100212,Icon confirmation 4
62100213,Icon confirmation 5
62100214,Icon confirmation 6
62100215,Icon confirmation 7
62100216,Icon confirmation 8
62100217,Icon confirmation 9
62100218,Icon confirmation 10
62100219,Icon confirmation 11
62100220,Icon confirmation 12
62100221,Icon confirmation 13
62100222,Icon confirmation 14
62100223,Icon confirmation 15
62100224,No lithograph worth
62100225,No parts of value
62100226,No pot worth
62100227,No ore worth
62100228,Reserves GOODS worthless
62100229,Lower lithograph
62100230,Lower parts
62100231,Lower of pot
62100232,Pot of ordeal field
62100233,Lower ore
62100234,Intermediate lithograph
62100235,Intermediate parts
62100236,Intermediate pot
62100237,Intermediate ore
62100238,Intermediate reserves GOODS
62100239,Luxury lithograph
62100240,Luxury of parts
62100241,Luxury of pot
62100242,Luxury of ore
62100243,Luxury of reserves goods
62100244,The finest of lithographic
62100245,Lithograph of the trial field
62100246,The finest of parts
62100247,The finest of pot
62100248,The finest of ore
62100249,Ore of the trial field
62100250,Supreme reserves GOODS
62100251,Jewelry ordeal field
62100252,Supreme jewelry
62100253,Pot shine
62100254,Bone of ancient organisms
62100255,Liquid shining in dubious
62100256,Creepy laugh doll
62100257,Ancient book
62100258,Ancient jewel
62100259,The finest of reserves goods
62100260,Bar Sark coin
62100261,Strong coin
62100262,Fledgling adventurers in Seoul
62100263,Seoul medium-sized adventurers
62100264,Veteran strong man of Seoul
62100501,Soul 1 wandering
62100502,Wandering soul 2
62100503,Soul 3 wandering
62100504,Soul 4 wandering
62100505,Soul 5 wandering
62100506,Soul 6 wandering
62100507,Soul 7 wandering
62100508,Soul 8 wandering
62100509,Wandering soul 9
62100510,Soul 10 wandering
62100511,Fireworks [had]
62100512,Fireworks [filtration]
62100513,Fireworks [is]
62100514,Fireworks [in]
62100515,Fireworks [ho]
63100001,Concealed Crystal (Unclean)
63100002,Concealed Crystal (Dragon Eye)
63100003,Hidden Crystal - Aesthetics
63100004,Hidden Crystal - Remembrance
63100005,Hidden Crystal - Arachnid
63100006,Hidden Crystal - Guard Dog
63100007,Hidden Crystal - Toy
63100008,Hidden Crystal - Disappearance
63100009,Hidden Crystal - Corruption
63100010,Hidden Crystal - Flaw
63100011,Hidden Crystal - Massacre
63100012,Crystal ball of concealment [crystal]
63100013,Crystal ball of confidentiality [crystal-sparkling]
63100014,Crystal ball of concealment [wicked]
63100015,Crystal ball of concealment [large evil]
63100016,Crystal ball of concealment [Nostalgia]
63100017,Crystal ball of confidentiality [Nostalgia. 憧]
63100020,View permit
63100051,Hidden Crystal - Unclean (Fragment)
63100052,Hidden Crystal - Dragon Eye (Frag)
63100053,Hidden Crystal - Aesthetics (Frag)
63100054,Hidden Crystal - Remembrance (Frag)
63100055,Hidden Crystal - Arachnid (Fragment)
63100056,Hidden Crystal - Guard Dog (Frag)
63100057,Hidden Crystal - Toy (Fragment)
63100058,Hidden Crystal - Disappearance (Frag)
63100059,Hidden Crystal - Corruption (Frag)
63100060,Hidden Crystal - Flaw (Fragment)
63100061,Hidden Crystal - Massacre (Frag)
63100062,Piece of crystal ball of concealment [crystal]
63100063,Fragments of the crystal-sparkling] crystal ball of concealment
63100064,Fragments of [evil] crystal ball of concealment
63100065,Fragments of the large evil] crystal ball of concealment
63100066,Piece of crystal ball of concealment [Nostalgia]
63100067,Piece of crystal ball of confidentiality [Nostalgia. 憧]
#,64000001,#,N/A
#,64000002,#,N/A
#,64000003,#,N/A
#,64000004,#,N/A
#,64000005,#,N/A
#,64000006,#,N/A
64000007,Red Fragment
#,64000008,#,N/A
#,64000009,#,N/A
#,64000010,#,N/A
#,64000011,#,N/A
#,64000012,#,N/A
70000101,Master Ring
70000201,Normal Ring
70000301,Ring Kit
80000001,Fusion Gem
80000002,Synthetic gem (weapons)
80000003,Synthetic gem (for armor)
80000101,Gem HP + 10
80000102,Gem HP + 20
80000103,Gem HP + 3 (Sample)
80000104,Gem MP + 10
80000105,Gem MP + 20
80000106,Gem MP + 30
80000107,Gem STR + 1
80000108,Gem STR + 2
80000109,Gem STR + 3
80000110,Gem VIT + 1
80000111,Gem VIT + 2
80000112,Gem VIT + 3
80000113,Gem DEX + 1
80000114,Gem DEX + 2
80000115,Gem DEX + 3
80000116,Gem AGI + 1
80000117,Gem AGI + 2
80000118,Gem AGI + 3
80000119,Gem INT + 1
80000120,Gem INT + 2
80000121,Gem INT + 3
80000122,Gem PIE + 1
80000123,Gem PIE + 2
80000124,Gem PIE + 3
80000125,Gem LUK + 1
80000126,Gem LUK + 2
80000127,Gem LUK + 3
80000128,Gem Fire Attack + 5
#,80000129,#,N/A
#,80000130,#,N/A
80000131,Gem Water Attack + 5
#,80000132,#,N/A
#,80000133,#,N/A
80000134,Gem Air Attack + 5
#,80000135,#,N/A
#,80000136,#,N/A
80000137,Gem Earth Attack + 5
#,80000138,#,N/A
#,80000139,#,N/A
80000140,Gem Light Attack + 5
#,80000141,#,N/A
#,80000142,#,N/A
80000143,Gem Dark Attack + 5
#,80000144,#,N/A
#,80000145,#,N/A
80000146,Gem Fire Resistance + 5
80000147,Gem Fire Resistance + 10
80000148,Gem Fire Resistance + 15
80000149,Gem Water Resistance + 5
80000150,Gem Water Resistance + 10
80000151,Gem Water Resistance + 15
80000152,Gem Air Resistance + 5
80000153,Gem Air Resistance + 10
80000154,Gem Air Resistance + 15
80000155,Gem Earth Resistance + 5
80000156,Gem Earth Resistance + 10
80000157,Gem Earth Resistance + 15
80000158,Gem Light Resistance + 5
80000159,Gem Light Resistance + 10
80000160,Gem Light Resistance + 15
80000161,Gem Dark Resistance + 5
80000162,Gem Dark Resistance + 10
80000163,Gem Dark Resistance + 15
80000164,Gem Poison Resistance + 5
80000165,Gem Poison Resistance + 10
80000166,Gem Poison Resistance + 15
80000167,Gem Paralyze Resistance + 5
80000168,Gem Paralyze Resistance + 10
80000169,Gem Paralyze Resistance + 15
80000170,Gem Petrify Resistance + 5
80000171,Gem Petrify Resistance + 10
80000172,Gem Petrify Resistance + 15
80000173,Gem Faint Resistance + 5
80000174,Gem Faint Resistance + 10
80000175,Gem Faint Resistance + 15
80000176,Gem Blind Resistance + 5
80000177,Gem Blind Resistance + 10
80000178,Gem Blind Resistance + 15
80000179,Gem Sleep Resistance + 5
80000180,Gem Sleep Resistance + 10
80000181,Gem Sleep Resistance + 15
80000182,Gem Silence Resistance + 5
80000183,Gem Silence Resistance + 10
80000184,Gem Silence Resistance + 15
80000185,Gem Charm Resistance + 5
80000186,Gem Charm Resistance + 10
80000187,Gem Charm Resistance + 15
80000188,Gem Confusion Resistance + 5
80000189,Gem Confusion Resistance + 10
80000190,Gem Confusion Resistance + 15
80000191,Gem Fear Resistance + 5
80000192,Gem Fear Resistance + 10
80000193,Gem Fear Resistance + 15
80000201,Gem HP + 1
80000202,Gem HP + 2
80000203,Gem HP + 3
80000204,Gem MP + 1
80000205,Gem MP + 2
80000206,Gem MP + 3
80000207,Gem HP + 10 (M)
80000208,Gem MP + 5 (M)
80000209,Gem HP + 30
80000210,Gem MP + 5
80000228,Gem Fire Attack + 1
80000229,Gem Fire Attack + 2
80000230,Gem Fire Attack + 3
80000231,Gem Water Attack + 1
80000232,Gem Water Attack + 2
80000233,Gem Water Attack + 3
80000234,Gem Air Attack + 1
80000235,Gem Air Attack + 2
80000236,Gem Air Attack + 3
80000237,Gem Earth Attack + 1
80000238,Gem Earth Attack + 2
80000239,Gem Earth Attack + 3
80000240,Gem Light Attack + 1
80000241,Gem Light Attack + 2
80000242,Gem Light Attack + 3
80000243,Gem Dark Attack + 1
80000244,Gem Dark Attack + 2
80000245,Gem Dark Attack + 3
80000246,Gem Fire Resistance + 1
80000247,Gem Fire Resistance + 2
80000248,Gem Fire Resistance + 3
80000249,Gem Water Resistance + 1
80000250,Gem Water Resistance + 2
80000251,Gem Water Resistance + 3
80000252,Gem Air Resistance + 1
80000253,Gem Air Resistance + 2
80000254,Gem Air Resistance + 3
80000255,Gem Earth Resistance + 1
80000256,Gem Earth Resistance + 2
80000257,Gem Earth Resistance + 3
80000258,Gem Light Resistance + 1
80000259,Gem Light Resistance + 2
80000260,Gem Light Resistance + 3
80000261,Gem Dark Resistance + 1
80000262,Gem Dark Resistance + 2
80000263,Gem Dark Resistance + 3
80000264,Gem Poison Resistance + 1
80000265,Gem Poison Resistance + 2
80000266,Gem Poison Resistance + 3
80000267,Gem Paralyze Resistance + 1
80000268,Gem Paralyze Resistance + 2
80000269,Gem Paralyze Resistance + 3
80000270,Gem Petrify Resistance + 1
80000271,Gem Petrify Resistance + 2
80000272,Gem Petrify Resistance + 3
80000273,Gem Faint Resistance + 1
80000274,Gem Faint Resistance + 2
80000275,Gem Faint Resistance + 3
80000276,Gem Blind Resistance + 1
80000277,Gem Blind Resistance + 2
80000278,Gem Blind Resistance + 3
80000279,Gem Sleep Resistance + 1
80000280,Gem Sleep Resistance + 2
80000281,Gem Sleep Resistance + 3
80000282,Gem Silence Resistance + 1
80000283,Gem Silence Resistance + 2
80000284,Gem Silence Resistance + 3
80000285,Gem Charm Resistance + 1
80000286,Gem Charm Resistance + 2
80000287,Gem Charm Resistance + 3
80000288,Gem Confusion Resistance + 1
80000289,Gem Confusion Resistance + 2
80000290,Gem Confusion Resistance + 3
80000291,Gem Fear Resistance + 1
80000292,Gem Fear Resistance + 2
80000293,Gem Fear Resistance + 3
80000294,Gem - Increase Hate
80000295,Gem - Decrease Hate
80000296,Gem - Given Recovery Amount
80000297,Gem - Self Recovery Amount
80000298,Gem - Camp MP
80000299,Gem - Camp HP
80000300,Gem - Physical Defense +1
80000301,Gem - Magic Defense +1
80000302,Gem - Physical Attack +1
80000303,Gem - Magic Attack +1
80000304,Gem - OD Recovery Amount
80000305,Gem - Maximum Weight
80000306,Gem - Decrease GP Damage
80000307,Gem - Disarm Chance
80000308,Gem - Decrease Step OD
80000309,Gem - Decrease Dash OD
80000310,Gem - Recovery Magic Chance
80000311,Gem - Looted Time Increase
80000312,Gem HP + 50
80000313,Gem MP + 40
80000314,Gem fire attack attribute +8
80000315,Gem water attack attribute +8
80000316,Gem-style attack attribute +8
80000317,Gem ground attack attribute +8
80000318,Gem Hate rise + 5%
80000319,Gem hate reduction -5%
80000320,Gem camp HP + 20%
80000321,Gem camp MP + 20%
80000322,Gem physical defense +3
80000323,Gem physical defense +5
80000324,Gem magic defense +3
80000325,Gem magic defense +5
80000326,Gem physical attack +3
80000327,Gem physical attack +5
80000328,Gem magic attack +3
80000329,Gem magic attack +5
80000330,Gem OD recovery amount + 15%
80000331,Gem maximum weight +1
80000332,Gem step OD reduction -3%
80000333,Gem dash OD decrease -3%
80000334,Gem HP + 20 poison-resistant +5
80000335,Gem HP + 20 paralysis resistance +5
80000336,Gem HP + 20 stone of resistance +5
80000337,Gem HP + 20 stun resistance +5
80000338,Gem HP + 20 dark resistance +5
80000339,Gem MP + 20 sleep resistance +5
80000340,Gem MP + 20 silence resistance +5
80000341,Gem MP + 20 fascinated resistance +5
80000342,Gem MP + 20 terror resistance +5
80000343,Gem fire attack attribute +10
80000344,Gem water attack attribute +10
80000345,Gem-style attack attribute +10
80000346,Gem ground attack attribute +10
80000347,Gem light attack attribute +8
80000348,Gem light attack attribute +10
80000349,Gem darkness attack attribute +8
80000350,Gem darkness attack attribute +10
80000351,Gem fire-water attack attribute +6
80000352,Gem air-land attack attribute +6
80000353,Gem fire water air land attack attribute +5
80000354,Gem fire-dark attack attribute +6
80000355,Gem of Water and darkness attack attribute +6
80000356,Gem-style. dark attack attribute +6
80000357,Gem parks and darkness attack attribute +6
80000358,Gem physical attack power +5
80000359,Gem physical attack power +10
80000360,Gem Physical Defense +5
80000361,Gem physical defense force +8
80000362,Gem Physical Defense +10
80000363,Gem magic attack power +5
80000364,Gem Magic Attack +10
80000365,Gem magic defense force +5
80000366,Gem magic defense force +8
80000367,Gem magic defense force +10
80000368,Gem long distance range extension + 3%
80000369,Gem long distance range extension + 5%
80000370,Gem long distance charge rate + 3%
80000371,Gem long distance charge rate + 5%
80000372,Gem animal killer + 3%
80000373,Gem animal killer + 5%
80000374,Gem plant killer + 3%
80000375,Gem plant killer + 5%
80000376,Gem humanoid killer + 3%
80000377,Gem humanoid killer + 5%
80000378,Gem Ahito killer + 3%
80000379,Gem Ahito killer + 5%
80000380,Gem Beast person killer + 3%
80000381,Gem Beast person killer + 5%
80000382,Gem Devil killer + 3%
80000383,Gem Devil killer + 5%
80000384,Gem Zombie Killer + 3%
80000385,Gem zombie killer + 5%
80000386,Gem material killer + 3%
80000387,Gem material killer + 5%
80000388,Gem God Beast killer + 3%
80000389,Gem God Beast killer + 5%
80000390,Gem spirit killer + 3%
80000391,Gem spirits killer + 5%
80000392,Gem heel recovery amount of + 3%
80000393,Gem heel recovery amount + 5%
80000394,Gem the heel recovery amount + 3%
80000395,Gem the heel recovery amount + 5%
80000396,Gem attack when HP recovery +10
80000397,Gem attack when HP recovery +30
80000398,Gem attack when HP recovery +50
80000399,Gem attack when HP recovery +100
80000400,Gem hard hit rate + 1%
80000401,Gem hard hit rate + 2%
80000402,Gem defense ignored + 3%
80000403,Gem defense ignored + 5%
80000404,Gem cast time reduction -1%
80000405,Gem casting time reduced -2%
80000406,Gem cast time reduction -3%
80000407,Gem dash consumption OD-5%
80000408,Gem skills consumption MP-1%
80000409,Gem skills consumption MP-3%
80000410,Gem skills consumption MP-5%
80000411,Gem skills consumption OD-1%
80000412,Gem skills consumption OD-2%
80000413,Gem skills consumption OD-3%
80000414,Gem skill re-casting time -1%
80000415,Gem skill re-casting time -2%
80000416,Gem the damage during Hate -1%
80000417,Gem the damage during Hate -2%
80000418,Gem the damage during Hate -3%
80000419,Gem OD natural recovery upper limit +1
80000420,Gem OD natural recovery upper limit +3
80000421,Gem OD natural recovery upper limit +5
80000422,Gem OD recovery amount + 20%
80000423,Gem GP maximum value +10
80000424,Gem GP maximum value +30
80000425,Gem GP maximum value +50
80000426,Gem trap the damage -10%
80000427,Gem HP + 30 poison-resistant +5
80000428,Gem HP + 30 paralysis resistance +5
80000429,Gem HP + 30 stone of resistance +5
80000430,Gem HP + 30 stun resistance +5
80000431,Gem HP + 30 dark resistance +5
80000432,Gem MP + 30 sleep resistance +5
80000433,Gem MP + 30 silence resistance +5
80000434,Gem MP + 30 fascinated resistance +5
80000435,Gem MP + 30 terror resistance +5
80000436,Gem MP + 30 confusion resistant +5
80000437,Gem fire. wind attack attribute +6
80000438,Gem of Water and land attack attribute +6
80000439,Gem physical attack power +15
80000440,Gem Physical Defense +15
80000441,Gem Magic Attack +15
80000442,Gem magic defense force +15
80000443,Gem OD natural recovery upper limit +8
80000444,Gem animal killer + 8%
80000445,Gem plant killer + 8%
80000446,Gem humanoid killer + 8%
80000447,Gem Ahito killer + 8%
80000448,Gem Beast person killer + 8%
80000449,Gem Devil killer + 8%
80000450,Gem zombie killer + 8%
80000451,Gem material killer + 8%
80000452,Gem God Beast killer + 8%
80000453,Gem spirits killer + 8%
80000454,Gem step OD reduction -5%
80000455,Gem step OD decrease -10%
80000456,Gem step OD decrease -15%
80000457,Gem maximum weight +2
80000458,Gem heel recovery amount + 8%
80000459,Gem the heel recovery amount + 8%
80000460,Gem provocation skill effect increased + 1%
80000461,Gem provocation skill effect increased + 2%
80000462,Gem combo bonus + 1%
80000463,Gem combo bonus + 2%
80000464,Gem combo bonus + 3%
80000465,Gem body system state abnormal resistance +1
80000466,Gem body system state abnormal resistance +2
80000467,Gem psychiatric state abnormal resistance +1
80000468,Gem psychiatric state abnormal resistance +2
80000469,Gem front when the physical attack power + 1%
80000470,Gem front when the physical attack power + 2%
80000471,Gem front when the physical attack power + 3%
80000472,Gem front when the physical attack power + 5%
80000473,Gem observation success rate + 1%
80000474,Gem observation success rate + 2%
80000475,Gem STR + 4
80000476,Gem VIT + 4
80000477,Gem DEX + 4
80000478,Gem AGI + 4
80000479,Gem INT + 4
80000480,Gem PIE + 4
80000481,Gem LUK + 4
80000482,Gem Physical Attack +8
80000483,Gem Magic Attack +8
80000484,Gem fire attack attribute +15
80000485,Gem water attack attribute +15
80000486,Gem-style attack attribute +15
80000487,Gem ground attack attribute +15
80000488,Gem light attack attribute +15
80000489,Gem darkness attack attribute +15
80000490,Gem fire-water attack attribute +12
80000491,Gem air-land attack attribute +12
80000492,Gem fire. wind attack attribute +12
80000493,Gem of Water and land attack attribute +12
80000494,Gem fire water air land attack attribute +10
80000495,Gem fire-dark attack attribute +12
80000496,Gem of Water and darkness attack attribute +12
80000497,Gem-style. dark attack attribute +12
80000498,Gem parks and darkness attack attribute +12
80000499,Gem physical attack power +20
80000500,Gem Physical Defense +20
80000501,Gem Magic Attack +20
80000502,Gem magic defense force +20
80000503,R Gem STR + 5
80000504,R Gem STR + 10
80000505,R Gem STR + 30
80000506,R Gem VIT + 5
80000507,R Gem VIT + 10
80000508,R Gem VIT + 30
80000509,R Gem DEX + 5
80000510,R Gem DEX + 10
80000511,R Gem DEX + 30
80000512,R Gem AGI + 5
80000513,R Gem AGI + 10
80000514,R Gem AGI + 30
80000515,R Gem INT + 5
80000516,R Gem INT + 10
80000517,R Gem INT + 30
80000518,R Gem PIE + 5
80000519,R Gem PIE + 10
80000520,R Gem PIE + 30
80000521,R Gem LUK + 5
80000522,R Gem LUK + 10
80000523,R Gem LUK + 30
80000524,R Gem HP + 50
80000525,R Gem HP + 100
80000526,R Gem HP + 250
80000527,R Gem MP + 50
80000528,R Gem MP + 100
80000529,R Gem MP + 250
80000530,When R Gem attack HP recovery +10
80000531,When R Gem attack HP recovery +50
80000532,When R Gem attack MP recovery +30
80000533,When R Gem attack MP recovery +90
80000534,R Gem hard hit rate increase + 5%
80000535,R Gem Devil killer + 50%
80000536,R Gem God Beast killer + 50%
80000537,R Gem animal killer + 50%
80000538,R Gem humanoid killer + 50%
80000539,R Gem Materials killer + 50%
80000540,R Gem plant killer + 50%
80000541,R Gem zombie killer + 50%
80000542,R Gem spirits killer + 50%
80000543,R Gem Ahito killer + 50%
80000544,R Gem Beast human killer + 50%
80000545,R Gem fire attribute attack +20
80000546,R Gem fire attribute attack +50
80000547,R Gem water attribute attack +20
80000548,R Gem water attribute attack +50
80000549,R Gem-style attribute attack +20
80000550,R Gem-style attribute attack +50
80000551,R Gem place attribute attack +20
80000552,R Gem place attribute attack +50
80000553,R Gem light attribute attack +20
80000554,R Gem light attribute attack +50
80000555,R Gem darkness attribute attack +20
80000556,R Gem darkness attribute attack +50
80000557,R Gem all attribute attack +20
80000558,R Gem all attribute attack +50
80000559,R Gem physical attack power increased + 3%
80000560,R Gem physical attack power increased + 7%
80000561,R Gem magic attack power increase + 3%
80000562,R Gem magic attack power increased + 7%
80000563,R Gem fire attribute additional attack
80000564,R Gem water attribute additional attack
80000565,R Gem-style attribute additional attack
80000566,R Gem place attribute additional attack
80000567,R Gem light attribute additional attack
80000568,R Gem darkness attribute additional attack
80000569,R Gem non-attribute additional attack
80000570,R Gem shock wave
80000571,R Gem slash
80000572,R Gem trap according satiety decrease 20% reduction
80000573,R Gem trap according satiety decrease 50% decrease
80000574,Shortening R Gem casting time -10%
80000575,R Gem physical defense force increased + 3%
80000576,R Gem physical defense force increased + 7%
80000577,R Gem magic defense force increased + 3%
80000578,R Gem magic defense force increased + 7%
80000579,R Gem poison-resistant +100
80000580,R Gem paralysis resistant +100
80000581,R gem stone of resistance +100
80000582,R gem swoon resistant +100
80000583,R Gem darkness resistant +100
80000584,R Gem sleep-resistant +100
80000585,R Gem silence resistant +100
80000586,R Gem fascinated resistant +100
80000587,R Gem confusion resistant +100
80000588,R Gem fear resistant +100
80000589,R Gem given amount of recovery + 5%
80000590,R Gem the recovered amount + 5%
80000591,R Gem OD recovery amount + 30%
80000592,R Gem unlocking probability + 10%
80000593,R Gem step OD decrease 20%
80000594,R Gem skill MP consumption decreased 6%
80000595,R Gem skills consumption OD decreased 6%
80000596,R Gem skill re-casting time reduced by 6%
80000597,When R Gem attack satiety recovery
80000598,Gem HP + 50 [CP]
80000599,Gem MP + 40 [CP]
80000600,Gem STR + 4 [CP]
