#id,item_type,quality,_?????_???????,?????????,3,es_hand_r,es_hand_l,es_quiver,?????,?????,?????,??????,??????,??????,?????,es_?????,??_?????,?????,es_??????,es_avatar_head,es_avatar_body,es_avatar_legs,es_avatar_arms,es_avatar_feet,es_avatar_mantle,req_hum_m,req_hum_f,req_elf_m,req_elf_f,req_dwf_m,req_dwf_f,req_por_m,req_por_f,req_gnm_m,req_gnm_f,???????,req_thief,req_mage,????,??_???,req_neutral,??_??,40,41,req_str,req_vit,req_dex,req_agi,req_int,req_pie,req_luk,req_soul_rank,??????,?????,51,52,53,???????,???????,?????,56,pdef_fire,pdef_water,pdef_wind,pdef_earth,pdef_light,pdef_dark,63,64,65,matk_fire,????????,matk_wind,matk_earth,??????,matk_dark,72,73,74,75,76,??_hp,??_mp,??_str,??_vit,??_dex,??_agi,??_int,????,??_luk,res_poison,res_paralyze,????,res_faint,??_?????,res_sleep,??_?????,??????,res_confusion,????,96,????????,status_percent,????????,?????????,??????,102,103,104,????????,no_storage,no_discard,?????,????,?????????,??????,????????,??,????,?????118,?????119,?????120,?????121,?????122,?????123,?????124,?????125,?????126,?????127,?????128,?????129,?????130,??????,req_ninja,req_bishop,req_lord,?????135,?????136,?????137,?????138,?????139,?????140,req_???,req_alchemist,??,??,?????ID,????,???,??
60100632,TREASURE_KYE,NONE,?????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100633,TREASURE_KYE,NONE,???????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100634,TREASURE_KYE,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100635,TREASURE_KYE,NONE,?????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100636,TREASURE_KYE,NONE,???????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,24,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100637,TREASURE_KYE,NONE,???????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100638,TREASURE_KYE,NONE,???????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100639,TREASURE_KYE,NONE,????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100640,TREASURE_KYE,NONE,?????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100641,TREASURE_KYE,NONE,????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100642,TREASURE_KYE,NONE,????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100643,TREASURE_KYE,NONE,?????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100644,TREASURE_KYE,NONE,???????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100645,TALKRING,NONE,????????�??�??????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100646,TREASURE_KYE,NONE,????????????1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100647,TREASURE_KYE,NONE,?????�??????2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100648,TREASURE_KYE,NONE,????????????�??�??????2 1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100649,TREASURE_KYE,NONE,????????????�??�??????2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100650,TREASURE_KYE,NONE,?????�??????3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100651,TREASURE_KYE,NONE,????????????�??�??????3 1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100652,TREASURE_KYE,NONE,????????3 2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100653,TREASURE_KYE,NONE,???????????? 17,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100654,TREASURE_KYE,NONE,???????? Fragments 17 1,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100655,TREASURE_KYE,NONE,???????? Fragments 17 2,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100656,TREASURE_KYE,NONE,???????? Fragments 17 3,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100657,TREASURE_KYE,NONE,????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100658,TREASURE_KYE,NONE,?????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100659,TREASURE_KYE,NONE,????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100660,TREASURE_KYE,NONE,??????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100661,TREASURE_KYE,NONE,?????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100662,TREASURE_KYE,NONE,??????[???],0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100663,TREASURE_KYE,NONE,???????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100664,TREASURE_KYE,NONE,???????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100665,TREASURE_KYE,NONE,??????[??],0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100666,TREASURE_KYE,NONE,??????[???],0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100667,TREASURE_KYE,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100668,TREASURE_KYE,NONE,?????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100669,TREASURE_KYE,NONE,?????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100670,TREASURE_KYE,NONE,?????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100671,TREASURE_KYE,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,6,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100672,TREASURE_KYE,NONE,??????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100673,TREASURE_KYE,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100674,TREASURE_KYE,NONE,?????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100675,MATERIAL,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100676,MATERIAL,NONE,??????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100677,OTHERS,NONE,???????????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
60100678,OTHERS,NONE,????????,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,0,0,0,0,0,0,0,0,0,1,0,,,0,0,0,,0,0,0,0,0,0,,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,??,??,,,,0,0,0,0,0,0,0,0,,60100394,,,,,,,,,,,,,,0,0,0,0,,,,,,,0,0,0,0,0,0,0,0
