# MainID,SubID,StringID,文字列
#基本,,,
100,302,1,Equipped Total Defense
100,302,2,"Equipped Total Weight\n(Does not include unequipped items)\n\nIf your equipped weight is over your max weight,\nyou will move slower and be unable to step when weapon is drawn."
100,302,3,Defense evaluated based on your equipment and status.\nThe lower the value the better the evaluation.
100,303,0,%s has been missed because the equipment conditions are no longer met.

#Profile related
100,304,0,Player
100,304,1,Partner
100,304,20,+%d


#Mission related
100,310,0,Client
100,310,1,Level
100,310,2,Soul Rank
100,310,3,Time Limit
100,310,4,Reward
100,310,5,Selected Prize
100,310,6,Objective
100,310,7,Experience Points
100,310,8,(Time Remaining
100,310,9,)
100,310,10,Reward
100,310,11,Skill Points
100,310,12,No Quest Name
100,310,13,Completion Requirements
100,310,14,Completed Quest
100,310,15,Unable to abandon this mission
100,310,16,Soul Level Mission
100,310,17,%1%02d:%2%02d
100,310,18,Experience points and Gold%d times for mission rewards once a day!
100,310,19,Item
100,310,20,AdPoint
100,310,21,Earn only once a day AdPoint up!
100,310,22,Earn AdPoints only once a day!
100,310,23,[Limited campaign reward multiplier up! !! !!]
100,310,24,Daily order limit
100,310,25,%1%d/%2%d
100,311,0,Accept
100,311,1,Completed
100,311,2,Cancel
100,311,3,Confirm
100,311,4,Abandon
100,311,5,Quest
100,311,6,Mission
100,311,7,Report
100,311,8,Valuables
100,311,9,Report and Reorder
100,312,0,Accept this Mission?
100,312,1,Complete this Mission?
100,312,2,You've already accepted this mission.
100,312,3,You've already completed this mission.
100,312,4,Abandon %s?\nYou will lose all progress on this mission.
100,312,5,You have not met the requirements to complete this mission.
100,312,6,You have not chosen a reward\n
100,312,7,Please choose a reward from those listed
100,312,8,Quest Failed
100,312,9,Mission Failed
100,313,10,Cannot accept any more missions.
100,313,11,Cannot accept any more Soul Level Missions.
100,313,12,Cannot accept any more Rogue Missions.
100,313,0,Objective Accomplished. 
100,314,0,"You have failed the quest ""%s"""
100,314,1,"You have failed the mission ""%s"""
100,314,2,"Skipped the quest ""%s""."
100,315,0,Defeat %s
100,315,1,Collect %s
100,315,2,Head towards the designated area
100,315,3,Disarm Traps
100,315,4,Open Treasure Chest
100,315,5,Investigate the point
100,315,6,Destroy Object
100,315,7,Talk to %s
100,315,8,Give %1%s to %2%s
100,315,9,Target %s
100,315,10,Guard %s's attack
100,315,11,Step
100,315,12,Allot Skill Chips
100,315,13,Acquire Skill
100,315,14,Assign skill to a shortcut key
100,315,15,%s Forge Complete 
100,315,16,You received %s
100,315,17,Give %2%s to %1%s
100,315,18,
100,315,19,Identify %s
100,315,20,Repair %s
100,315,21,Install %s
100,315,22,Restore %s
100,315,23,Fuse %s
100,315,24,Condition recovered
100,315,25,Condition decreased
100,315,26,Touch the Guardian Statue
100,315,27,
100,315,28,Use %s
100,316,0,Area
100,316,8,Give %s
100,317,0,[%s]
100,317,1,%1%d/%2%d
100,317,2,Time remaining %s
100,318,0,No quests accepted
100,318,1,No missions accepted
100,318,2,Choose a quest to see details
100,318,3,Choose a mission to see details
100,318,4,Display completed items
100,318,5,There are no reportable missions
100,318,6,There are no quests that can be ordered
100,318,7,There are no missions that can be ordered
100,319,0,Gate Clear
100,319,1,Defeat the Black Rose Clan
100,319,2,Defeat the monster lurking in Deltis Keep.
100,319,3,Defeat the monster lurking in Aria Reservoir
100,319,4,Defeat the monster in Basement 2 of the Old Sewers
100,319,5,Defeat the monster in Basement 3 of the Old Sewers
100,319,6,Defeat the monster that killed the survey team.
100,319,7,"Find ""The Connoisseur"""
100,319,8,Find the truth about the Chimera
100,319,9,Prevent the raiders from interfering
100,319,10,Capture the Inoverche Priestess.
100,319,11,Find Sade's whereabouts
100,319,12,Prevent the Resurrection of a powerful Dark Angel at Dark Roundtable
100,319,13,Rescue the Cardinal's son and daughter
100,319,14,Guide to the palace
100,319,15,Ask a key craftsman to create a key
100,319,16,Restore a secret crystal ball
100,319,17,Touch the lithograph in the back of the training facility
100,319,18,Clear Riddle
100,319,19,Clear the Guardians Gate
100,319,20,Light the fire of the guardian statue
100,319,21,Protect Kezena and collect the wand of fluctuations
100,319,22,Prevent Sharde from resurrection of Harcia's sword
100,319,23,Revive and protect Harcia's sword
100,319,24,Subdue the dark angel that appeared in the deepest part
100,319,25,Search for and rescue people in need
100,319,26,Collect the mined ore and store it in the barn
100,319,27,Find an incident in the square where heroes gather
100,319,28,Look for changes in the free and busy market
100,319,29,Find the alleys of those who have accepted the darkness
100,319,30,Look for the darkness of knowledge and quest
100,319,31,Inquire about Bersch and Sharde
100,319,32,Clear stage 1
100,319,33,Clear stage 2
100,319,34,Complete stage 3
100,319,35,Clear the area
100,319,36,Escort Bersch to the entrance to the Labyrinth of Sharde
100,319,37,Prevent the resurrection of the shard
100,319,38,Install the flag
100,319,39,Investigate the new depths of the Mad King's Trial Ground

#Filter setting related
100,320,0,Display
100,320,1,Pocket
100,320,2,Hide Display
100,320,10,Main Log
100,320,11,Sub Log

100,321,0,Main Log Max Lines
100,321,1,Min Lines
100,321,2,Display Time
100,321,10,Pocket Log Max Lines
100,321,11,Min Lines
100,321,12,Display Time
100,321,20,Infinity
100,321,30,Sub Log Max Lines
100,321,31,Min Lines
100,321,32,Display Time

100,322,0,Settings

100,323,0,Message Filter Settings
100,323,1,Message Display Color Settings

#escape
100,330,0,Escape in %2d seconds
100,330,1,Count will cancel if you move or take damage


# Trap related
100,340,0,Identifying Rate
100,340,1,You failed!
100,340,2,Time Limit
100,340,3,%s ?
100,340,4,Ooh! %s
100,340,5,%d seconds
100,340,6,Skill Description
100,340,7,Disarm %s 
100,341,0,Disarm a trap
100,341,1,Give Up
100,341,2,Disarming Skill
100,341,3,Disarming Rate
100,341,4,Unknown
100,341,5,%d Percent



#LootChr,CollectDeadChrWindow related,,
100,350,0,Take All
100,350,1,Collect Body
100,350,2,You are receiving %s
100,350,3,Nothing can be looted
100,350,4,%s has been taken!
100,350,5,Full Inventory
100,350,6,No items available
100,350,7,Collect %s's body?
100,350,8,This body is defended by it's ghost \n and cannot be touched.
100,350,9,You deny %s's attempt to collect your body.\n You can allow people to collect your body by changing the \n body collection settings in the Main Menu.
100,350,10,Body collected. You have been possessed by \n %s ghost.
100,350,11,Your body has been collected. You now possess %s.
100,350,12,%s has cancelled body collection and dropped the body.
100,350,13,Someone is trying to collect your body.
100,350,14,Accept %s's offer to collect your body?
100,350,15,You are currently <color NOTICE>%1%s</color>.\nSwitch to <color NOTICE>%2%s</color>?
100,350,16,Allow collection
100,350,17,Deny collection
100,350,18,Body was %s
100,350,19,Return body to original location and return to Soul form?
100,350,20,Collection cancelled
100,350,21,The person who collected your body has disappeared
100,350,22,Protected by a mysterious power.
100,350,23,No body found.
100,350,24,Too far away from the body.
100,350,25,Soul has been saved
100,350,26,Soul has been lost
100,350,27,Can't collect any more bodies.
100,350,28,Time limit to check body has expired
100,350,29,Body has been collected by someone
100,350,30,Body is too far away and cannot be checked.
100,350,31,Body inventory is opening in %d seconds.
100,350,32,Collecting the body of \n%s.
100,350,33,Stealing items from bodies is a crime.\nContinue anyway?
100,350,34,You may not loot from a player that is more than 20 levels above or below you.
100,350,35,Body has logged out and cannot be collected.
100,350,36,You tried to collect the body of %s \nbut were denied.
100,350,37,%s cancelled collection of\nyour body.
100,350,38,%1%s brought %2%s's body to the temple
100,350,39,You brought the body of %s to the temple.
100,350,40,You've cancelled picking up %s's body
100,350,41,Error reported by SV
100,350,42,Item cannot be looted.
100,350,43,Unable to loot.
100,350,44,(Body collection disabled)
100,350,45,(The person you were trying to collect disappeared)
100,350,46,Cannot access the body.
100,350,47,%1%s stole %2%s %3%s from %4%s!
100,350,48,%d pieces
100,350,49,Body Collection -%s-
100,350,50,You may not collect this body as it is being revived
100,350,51,You will now %s dead bodies
100,350,52,You may not open this character's inventory because another character is accessing it.
100,350,53,Your soul is attempting to return . . .
100,350,54,%1%s is trying to steal %2%s!
100,350,55,You may not steal from another character at your current Soul Rank.
100,350,56,You may not steal from this character since it is under beginner protection.
100,350,57,The scale will be available in \n%d seconds.
100,350,58,%1%s has stopped trying to steal %2%s.
100,350,59,You may not collect this body as it is in an unreachable area.
100,350,60,%1%s stole %2%s!
100,350,61,Action cancelled because the collector's connection was cut.
100,350,62,You may not collect bodies on this map
100,350,63,You cannot reach your own body.
100,350,64,Looting was cancelled by an attack from another character.
100,350,65,Looting was cancelled since a designated slot is not available.
100,350,66,Body protected.
100,351,0,%s is collecting your body.
100,351,1,Someone is rummaging through your dead body.
100,352,0,List of the Bodies for Collection
100,352,1,Lv %02d
100,352,2,%s\nDo you want to collect this body?
100,352,10,Please choose a body to drop.
100,352,11,Drop the body of %s?
100,352,20,%1%s %2%s %3%s Lv%4%02d
100,355,0,Revive
100,355,1,Give Up
100,355,2,Item to be placed on the scale
100,355,3,Item from Morgue
100,355,4,Offer Money
100,355,5,Enter amount to offer
100,356,0,Hallelujah!
100,356,1,Candle Flickering in the Wind
100,356,2,Do you believe in miracles?
100,356,3,It's not about possibility! You have to believe!
100,356,4,You don't go anywhere if you don't try!
100,356,5,Half Soul
100,356,6,Do not fear failure!
100,356,7,Do not be disappointed if the goddess does not smile
100,356,8,The goddess should be smiling
100,356,9,The goddess is smiling
100,356,10,A Blessed Stalwart Soul
100,356,11,He who betrays fate through strong faith
100,356,12,Immortal Soul
100,356,13,About 1 Percent
100,356,14,About 10 Percent
100,356,15,About 20 Percent
100,356,16,About 30 Percent
100,356,17,About 40 Percent
100,356,18,About 50 Percent
100,356,19,About 60 Percent
100,356,20,About 70 Percent
100,356,21,About 80 Percent
100,356,22,About 85 Percent
100,356,23,About 90 Percent
100,356,24,About 95 Percent
100,356,25,100 Percent
100,356,26,You will become 
100,356,27,", if you fail."
100,356,28,Do
100,356,29,Basic Revival Rate
100,356,30,Penalty
100,356,31,Offered Items
100,356,32,Revival Success Rate
100,356,33,Offer items and gold to change revival rate.
100,356,34,%s G
100,356,35,%d Percent
100,356,36,- %d Percent
100,356,37,+ %d Percent
100,356,38,%d Percent
100,356,39,Dimento Medal
100,356,40,Purchase Offering
100,357,0,Status:
100,357,1,Body
100,357,2,Decaying 1
100,357,3,Decaying 2
100,357,4,Ash
100,357,5,Lost
100,357,10,Revived.
100,357,11,Died
100,357,12,Decayed
100,357,13,Decayed
100,357,14,Became Ash
100,357,15,Was Lost
100,358,0,Balance Amount:
100,358,1,Offering Party
100,358,2,Offered Gold:
100,358,3,☆
100,358,4,★
100,358,10,Display All
100,358,11,Display Weapons
100,358,12,Display Armor
100,358,13,Display Items
100,359,0,"If you fail to revive from ash, your character will be lost and cannot be used again.\n\nAll items including cash items will be lost as well.\nContinue revival?"
100,359,1,Cancel reviving?
100,359,2,Offer items
100,359,3,Offer gold
100,359,4,Close
100,359,5,You do not have enough gold
100,359,6,No items available
100,359,7,The Soul Scale is already opened
100,359,8,An error occurred
100,359,9,You may offer up to five items to the scale.
100,359,10,You have already offered all of these items to the scale
100,359,11,You may not offer cursed items worn on your body.
100,359,12,You may not offer unidentified items.
100,359,13,"If you cannot discard an item, you cannot offer it."
100,359,14,You may not offer items listed in your shop
100,359,15,"Your revival rate is less than 100%!\n\nAs you are trying to revive from ash, your character will be lost if your revival fails. Are you sure you want to continue?"


#Storage related
100,360,0,Choose an item to deposit.
100,360,1,You deposited %2%d %1%s.
100,360,2,Deposited %s.
100,360,3,%1%s * %2%d
100,360,4,You cannot access the special Cloak Room without a Royal Membership.
100,361,0,Choose an item to withdraw.
100,361,1,Withdrew %2%d %1%s.
100,361,2,Withdrew %s.
100,362,0,Switch between inventory and storage with L1/R1
100,362,1,Deposit Gold
100,362,2,Withdraw Gold
100,362,3,Sort inventory
100,362,4,Sort storage
100,362,5,No space available in storage
100,362,6,You may not deposit equipped items
100,362,7,No space available in inventory
100,363,0,How many do you want to withdraw?
100,363,1,How many do you want to deposit?
100,363,2,How much do you want to withdraw?
100,363,3,How much do you want to deposit?
100,365,0,Deposited Gold
100,365,1,How much gold deposited?
100,365,2,How much gold withdrawn?
100,365,3,%d G deposited.
100,365,4,%d G withdrawn.
100,365,5,No space available
100,365,6,Only the expansion frame can be replaced.
100,366,0,Deposit Gold
100,366,1,Withdraw Gold
100,366,2,Sort
100,366,3,Reset Search
100,367,0,Main
100,367,1,EX 1
100,367,2,EX 2
100,367,3,EX 3
100,367,4,SP
100,367,5,Expansion IV
100,367,6,Expansion V
100,367,7,Expansion VI
100,367,8,Expansion VII
100,367,9,Expansion VIII
100,367,10,Expansion IX
100,367,11,Expansion X
100,367,12,Expansion XI
100,367,13,Expansion XII
100,367,14,Expansion XIII
100,367,15,Expansion XIV
100,367,16,Expansion XV
100,367,17,Expansion XVI
100,367,101,Expansion 1
100,367,102,Expansion 2
100,367,103,Expansion 3
100,367,104,Expansion 4
100,367,105,Expansion 5
100,367,106,Expansion 6
100,367,107,Expansion 7
100,367,108,Expansion 8
100,367,109,Expansion 9
100,367,110,Expansion 10
100,367,111,Expansion 11
100,367,112,Expansion 12
100,367,113,Expansion 13
100,367,114,Expansion 14
100,367,115,Expansion 15
100,367,116,Expansion 16
100,367,117,Expansion 17
100,367,118,Expansion 18
100,367,119,Expansion 19
100,367,120,Expansion 20
100,367,121,Expansion 21
100,367,122,Expansion 22
100,367,123,Expansion 23
100,367,124,Expansion 24
100,367,125,Expansion 25
100,367,126,Expansion 26

100,368,0,Rename
100,368,1,Expand
100,368,2,Auto-Sort
100,368,3,Enter a search keyword ...
100,368,4,search results
100,368,5,%1%d/%2%d
100,368,6,Dimento Medal
100,368,7,Please enter the name of the list
100,368,8,Petit Royal Shop

100,368,100,Head
100,368,101,Torso
100,368,102,Legs
100,368,103,Arms
100,368,104,Feet
100,368,105,Cape
100,368,106,Ring
100,368,107,Earring
100,368,108,Necklace
100,368,109,Belt

#TradeWindow related
100,370,0,Trade
100,370,1,Please choose an item to trade
100,370,2,Waiting for the other party to propose
100,370,3,Waiting for other party to confirm
100,370,4,You chose to reset your trade. Please choose an item to trade.
100,370,5,"If you have no problem with the content, please complete the trade"
100,371,0,OK
100,371,1,Set Trade Content
100,371,2,Cancel Trade
100,371,3,Reset Trade
100,371,4,Complete Trade
100,371,5,OK
100,371,6,Cancel
100,371,7,Reset Content
100,372,0,G
100,372,1,Are you sure you want to trade with this content?
100,372,2,Please choose an amount to trade
100,373,0,You do not have enough money
100,373,1,%s's gold will go over the max amount
100,373,2,No space available in %s's inventory
100,374,0,%s has requested a trade
100,374,1,Cancel trade?
100,374,2,You may not receive more gold than the max amount
100,374,3,No space available in inventory
100,374,4,Please set a gold value
100,375,0,The trade has been presented to %s. Awaiting response.
100,375,1,%s cancelled the trade
100,375,2,You cancelled %s's trade
100,375,3,%s's trade completed
100,375,4,%s is offline
100,376,0,%d Seconds remaining

#Skill board related
100,400,0,Skill Points: %d
100,400,1,Skill Allotment
100,400,2,Skill Info
100,401,0,Your Skill Board Level is too low
100,401,1,*You may not select skills higher than your level
100,401,2,The currently allotted skill has\nalready been acquired and cannot be overwritten
100,401,3,Skill already allotted
100,401,4,*Only special powers may be allotted\nmore than once.
100,401,5,You do not have enough points to allot.
100,401,6,"*If at least 2 skills border a skill,\nit will cost 10 points for each skill bordering."
100,401,7,Allot here?
100,401,8,%d Skill Points Used
100,401,9,Overwrite Currently Allotted Skill
100,401,10,%s Allotted
100,401,11,Not enough points to learn the skill
100,401,12,Your current class cannot learn this skill
100,401,13,No acquired skills near select space
100,401,14,Learn %s?
100,401,15,%s acquired
100,401,16,What about %s?
100,401,17,Your class cannot use this skill.\nAre you sure you want to allot here?
100,401,18,Contains skills that cannot be used even if inherited.
100,402,0,Acquired Skills
100,402,1,All
100,402,1,Attack System
100,402,3,Defensive system
100,402,2,Recovery System
100,402,5,Resuscitation system
100,402,6,Auxiliary system
100,402,7,Interfering system
100,402,8,Other
100,402,9,undefined
100,402,10,Unlearned
100,403,0,Open Skill Board?
100,403,1,You do not have any Skill Chips
100,403,2,Acquire
100,403,3,Overwrite
100,403,4,Cancel
100,403,5,OK
100,403,6,Choose Again
100,405,0,Skill Points
100,405,1,%d pt
100,405,2,Transferred
100,405,3,Transferred Skill Level
100,405,4,Current Skill Level
100,405,5,Learn this Skill?
100,405,6,"To acquire this Skill, you'll need"
100,405,7,Level up this Skill?
100,405,8,"To level up this Skill, you'll need"
100,405,9,Skill Points.
100,405,10,"<color MONSTER>*You have the same skill as the transferred skill.\nIf you level it up,\n you will be unable to reset the skill points by the items, such as ""Oblivion Heirloom""</color>"
100,406,0,Skill does not exist
100,406,1,Already acquired
100,406,2,You have not learned the necessary skills yet
100,406,3,Don't have the original skill
100,406,4,Character Level is not high enough
100,406,5,Class cannot learn this skill
100,406,6,Not enough points
100,406,99,Acquisition failed.

100,407,0,
100,407,1,You have already inherited that skill.
100,407,2,You may not transfer these skills as the Total Transfer Level exceeds your Max Transfer Level.
100,407,3,Skills To Be Transferred: %d
100,407,4,You cannot inherit that many skills
100,407,5,You may not inherit as many total skill levels as you have specified
100,408,0,List
100,408,1,Active Skills
100,408,2,Passive Skills
100,408,3,Trap Skill
100,408,4,Equipment skills
100,408,5,Inheritance skills
100,408,6,Custom slot


#Skill details related
100,410,0,Allotment Requirement
100,410,1,Class
100,410,2,Consuming Points
100,410,3,Special Requirements
100,410,4,Result
100,410,5,Usable Equipment
100,410,6,MP Consumed 
100,410,7,Casting Time 
100,410,8,Recast Time 
100,410,9,"You learned skill ""%s"""
100,410,10,Not Usable
100,410,11,OD Consumed 
100,410,12,Skill Board
100,410,13,Active
100,410,14,Passive
100,410,15,Disarm Traps
100,410,16,Lv
100,410,17,(Max Lv 
100,410,18, %d
100,410,19,Eligible Classes
100,410,20,Skill Points Needed:
100,410,21,Required Character Level
100,410,22,Over %d
100,410,23,Restrictions
100,410,24, %1%.1f-%2%.1f
100,410,25, %.1f
100,410,26,%1%s(%2%s)
100,410,27,Additional Effect Alignment
100,410,28,Eligible Classes
100,410,29,Equipment Affected
100,410,30,Level Up Requirements
100,410,31,)
100,410,32,All Classes
100,410,33,All Equipment
100,410,34,%1%sLv%2%d or more
100,410,35,Unacquired 
100,410,36,MAX
100,410,37,Required Skill Level
100,410,38,%1%s %2%u
100,410,39,Consumed Items    
100,410,40,%1%s %2%.1f
100,410,41,Skill Lv %1%d Character Lv %2%d
100,410,42,%1%d-%2%d
100,410,43,%d
100,410,44,---
100,410,45,%1%.1f-%2%.1f
100,410,46,%.1f
100,410,47,Seconds
100,410,48,Races Available
100,410,49,All Races
100,410,50,1
100,410,51,HP Consumed
100,410,52,GP Consumed
100,410,53,(Learn at least %d of the following)	
100,410,54,Shield
100,410,55,Consumption bonus points 
100,410,56,When chanting %s
100,410,57,When activated %s (%d seconds)
100,410,58,Cost of use
100,410,59,%d/%d
100,410,60,Number of uses
100,410,61,%d/%d
100,410,62,∞
100,410,63,%s acquisition
100,411,0,Class Specialties
100,411,1,Level
100,411,2,Other
100,411,3,%d
100,411,4,%s
100,412,0,Consumed PLv %1%d (%2%s)
100,412,1,Usable level %d





#Action button related
100,420,1,Pick up
100,420,2,Talk
100,420,3,Examine
100,420,4,Grab
100,420,5,Grab
100,420,6,Open
100,420,7,Raise
100,420,8,Lower
100,420,9,Climb
100,420,10,Examine
100,420,11,Contact
100,421,0,Let Go
100,422,0,Open / Close
100,422,1,Push / Pull
100,422,2,Raise / Lower

#Challenge map (PvE) related
100,430,0,Until the end of the interval
100,430,1,%d seconds left
100,430,2,Skip%d/%d
100,430,3,stage
100,430,4,Clearing conditions
100,430,5,Secret factor
100,430,6,M.A.C. point
100,430,7,Time limit
100,430,8,Number of subjugation
100,430,9,%d
100,430,10,%02d
100,430,11,M
100,430,12,S
100,430,13,Unlimited
100,430,14,%d/%d
100,430,15,Areas are syncing ...
100,430,16,Score
100,430,17,area
100,430,18,Result
100,430,19,Earn MAC points
100,430,20,Possession MAC points
100,430,21,point
100,430,40,Area score 1st
100,430,41,%s/%s
100,430,42,Point
100,430,50,Earn MAC points
100,430,51,Stage Bonus
100,430,52,Score
100,430,53,point
100,430,54,Special stage
100,430,60,MAC point

100,431,0,Admission
100,431,1,MAC ticket
100,431,2,%d sheets
100,431,3,Which stage do you start with?
100,431,4,%d
100,431,5,Remaining number of plays
100,431,6,%d/%d times
100,431,7,The party leader
100,431,8,%s \n%s \n%s
100,431,9,Stage%d
100,431,10,I decided.
100,431,11,One \nM.AC ticket is required to challenge the Monster allocation Center Trial. Do you want to challenge?
100,431,12,Number of MAC tickets remaining:%d
100,431,20,Maximum number of participants:%d
100,431,21,Area Buff:%s
100,431,22,Number of stages:%d
100,431,23,Secret factor:%s
100,431,24,Area open when clearing:%s
100,431,25,Earn MAC points%d times campaign in progress!
100,431,26,You can learn AdPoint for the first time
100,431,30,Yes
100,431,31,None
100,431,40,■ Explanation

100,431,70,Area score ranking
100,431,71,"The area score ranking is based on the sum of the personal bests of each area, 1st, 2nd, and 3rd."
100,431,72,* Aggregation period From%d/%d/%d to%d/%d/%d
100,431,73,* Outside the aggregation period
100,431,80,%s/%s
100,431,81,self
100,431,82,1st place
100,431,83,2nd place
100,431,84,3rd place
100,431,90,Personal best
100,431,91,%d place%s

100,431,100,normal
100,431,101,Event
100,431,102,The entire
100,431,120,Area information
100,431,121,Ranking

100,432,0,Show yourself
100,432,1,reset
100,432,2,close
100,432,20,%d/%d


#Party related
100,450,0,Lv
100,450,1,Create Party
100,450,2,Item Distribution
100,450,3,Open Party
100,450,4,Closed Party
100,450,5,Random
100,450,6,Draw
100,450,7,Do Not Distribute
100,450,8,Reset All
100,450,10,Party Member
100,450,11,No Party Members
100,450,12,remain_sec is minus!. Set 300sec by force.
100,451,0,Invite %s to party?
100,451,1,Please choose a party type.
100,451,2,Create
100,451,3,Cancel
100,451,4,Kick %s from the party?
100,451,5,You are currently %1%s.  \nSwitch to %2%s?
100,451,6,Join
100,451,7,Do Not Join
100,451,8,Consent?
100,451,9,Requester Information
100,451,10,Make %s the new leader?
100,451,11,Leaving party.\nAre you sure you want to leave?
100,451,12,Are you sure you want to dissolve your current party?
100,451,13,Invited to join a party. Accept?
100,451,14,Received a request to join your party. Approve?
100,451,15,Requesting to join %s's party.  \nDo you want to continue?
100,451,16,Registration Information Changed
100,451,17,Now recruiting new members
100,451,18,Now looking for a party
100,451,19,Please set an objective
100,451,20,Detail Settings
100,451,21,No Answer
100,451,22,Join this party?
100,451,23,Party Size
100,451,24,Desired Classes
100,451,25,Other
100,451,26,Invite this member?
100,451,27,Search settings incomplete\n
100,451,28,Unable to begin search.
100,451,29,Please choose a member to be kicked out.
100,451,30,Please choose a leader.
100,451,31,You received an application.
100,451,32,Please confirm the applicant's information.
100,451,33,You are invited to a party.\n
100,451,34,Please check the details of the party.
100,451,35,Please confirm the applicant's information.
100,451,36,You are invited to a party.\n
100,451,37,メンバー募集通知設定が完了しました。				 
100,452,0,No one is recruiting members to join the party
100,452,1,No one has applied to join your party
100,453,0,You have invited %s to join your party.
100,453,1,Your Party Invitation has been denied.
100,453,2,You have denied the Party Invitation.
100,453,3,%s has become the leader.
100,453,4,Your Request to Join Party has been denied.
100,453,5,You have denied the Request to Join Party.
100,453,6,The targeted player is unable to respond right now. Please try again later.
100,453,7,The targeted player is unable to respond right now. Please try again later.
100,454,0,Unstated
100,454,1,1 Person
100,454,2,2 People
100,454,3,3 People
100,454,4,4 People
100,454,5,5 People
100,454,6,Beginners
100,454,7,Veterans
100,454,8,Casual Play
100,454,9,Leveling Up
100,454,10,Item Hunt
100,454,11,Complete Missions
100,454,12,Explore Dungeons
100,454,13,Event
100,454,14,Objective
100,454,15,Details
100,454,16,Set Objective
100,454,17,Recruiting Number
100,454,18,Recruiting Classes
100,454,19,Other
100,454,20,Change Recruiting Information?
100,454,21,Party Information
100,454,22,Cancel
100,454,23,Change
100,454,24,Comment
100,454,25,Start Recruiting
100,454,26,Start Searching
100,454,27,Request to Join Party
100,454,28,All
100,454,29,All
100,454,30,Comment
100,454,31,Apply via the Party Reception Staff
100,454,32,Apply via the Party Reception Staff
100,454,33,This request has expired.
100,454,34,6 People
100,454,35,M.A.C.
100,454,36,Mentor
100,454,37,Infinite Corridors
100,455,0,%d
100,455,1,/
100,455,2,Previous Page
100,455,3,Next Page
100,455,4,Update
100,455,5,Party Information
100,455,6,Classes
100,455,7,None
100,455,8,%1%s %2%s
100,455,9,Lv %d
100,456,0,Normal Item Distribution
100,456,1,Rare Item Distribution
100,456,2,Normal
100,456,3,"In a closed party, only the party leader may invite other players to join the party. Without his or her invitation, players will be unable to join the party."
100,456,4,"In an open party, any of the party members may invite other players to join the party, and anyone may request any members to join the party."
100,456,5,Closed Party
100,456,6,Open Party
100,456,7,Party Type
100,456,8,Closed
100,456,9,Open
100,456,10,%1%s : %2%s
100,456,11,OD Recovery Rate Up Lv1
100,456,12,OD Recovery Rate Up Lv2
100,456,13,OD Recovery Rate Up Lv3
100,456,14,OD Recovery Rate Up Lv4
100,456,15,OD Recovery Rate Up Lv5
100,456,20,Membership Party Bonuses\n
100,456,21,1 Membership Holder: +4% Party EXP\n
100,456,22,2 Membership Holders: +8% Party EXP\n
100,456,23,3 Membership Holders: +12% Party EXP\n
100,456,24,4 Membership Holders: +20% Party EXP\n
100,456,25,5 Membership Holders: +20% Party EXP\n
100,456,26,6 Membership Holders: +20% Party EXP\n
100,456,30,<color IMPORTANT02>
100,456,31,</color>
100,456,40,Membership Holder
100,456,41,Membership Holder
100,456,50,Membership Holder
100,456,51,1 Membership Holder
100,456,52,2 Membership Holders
100,456,53,3 Membership Holders
100,456,54,4 Membership Holders
100,456,55,5 Membership Holders
100,456,56,6 Membership Holders
100,456,57,Mentoring
100,457,0,F
100,457,1,T
100,457,2,M
100,457,3,P
100,458,0,Mission / Dungeon Name
100,458,1,Recruiting\nClasses
100,458,2,Members
100,458,3,Other
100,458,4,Level
100,458,5,Player Information
100,458,6,Class
100,458,20,Draw Box
100,458,21,Time Remaining
100,458,22,Join Draw
100,458,23,%d seconds
100,458,24,Skip Draw
100,458,25,You will be unable to participate \nif you change maps
100,458,30,You joined the draw
100,458,31,Unable to join because no slots are available in your inventory
100,458,32,Already joined
100,458,33,The draw box is empty
100,458,34,You have already skipped
100,458,40,Join
100,458,41,Skip
100,459,0,Another player is applying.\nPlease try again later.
100,459,1,Unable to join because the recruitment requirements have met.
100,459,2,You have already requested to join.
100,459,3,Another party has invited this player. Please try again later.
100,459,4,You have already invited this player.
100,459,5,Unable to request to join. Please try again later.
100,459,6,Unable to send an invitation. Please try again later.
100,459,7,Unable to start recruitment because the recruitment requirements are incomplete.
100,459,8,Unable to join because the party you have chosen is a closed party.
100,459,9,Requesting to Join Party
100,459,10,Recruiting Party Members
100,459,11,Recruitment finished because party has reached max party members
100,459,12,Recruitment finished because party type has been changed to closed party



#Shortcut related
100,460,0,Register Item
100,460,1,Register Skill
100,460,2,Delete
100,460,3,Close
100,461,0,Editing
100,462,0,(Cool Down Time: %d Seconds remaining)

#Option related
100,470,0,Options
100,470,1,Video
100,470,2,Audio
100,470,3,Key Config
100,470,4,Other
100,470,5,OK
100,470,6,Default
100,470,7,Apply
100,470,8,Apply setting and close this window?
100,470,9,\n*Resolution changes will take affect the next time you start the game.
100,470,10,Reset changes and close this window?
100,470,11,\n*Anti-Aliasing changes will take affect the next time you start the game.
100,471,0,Screen Settings
100,471,1,Resolution
100,471,2,Full Screen
100,471,3,Name Plate
100,471,4,Party Members Names
100,471,5,Other Players Names
100,471,6,NPC Names
100,471,7,Monster Names
100,471,8,Your HP / MP Display
100,471,9,Shadows
100,471,10,Minimap
100,471,11,Effects
100,471,12,Brightness
100,471,13,Popup Delay (Seconds)
100,471,14,Brightness
100,471,15,Dark
100,471,16,Show
100,471,17,Hide
