101103,Bloody Marble,,101103,3,,,,,,101101,18,0,1,,,,,,,,,,,,,,,,,
101104,Deadly spawn,,101104,3,,,,,,101101,34,0,1,,,,,,,,,,,,,,,,,
101105,Melt meat,,101105,3,,,,,,101101,29,0,1,,,,,,,,,,,,,,,,,
101106,tar,,101106,3,,,,,,101101,36,0,1,,,,,,,,,,,,,,,,,
101107,Acidman,,101107,3,,,,,,101101,28,0,1,,,,,,,,,,,,,,,,,
101108,Garbage,,101108,3,,,,,,101101,5,0,1,,,,,,,,,,,,,,,,,
101109,Garbage,,101109,3,,,,,,101101,6,0,1,,,,,,,,,,,,,,,,,
101110,Scavenger,,101102,3,,,,,,101101,4,0,1,,,,,,,,,,,,,,,,,
101111,Scavenger,,101102,3,,,,,,101101,10,0,1,,,,,,,,,,,,,,,,,
101112,Rush Hour,,101112,3,,,,,,101101,6,0,1,,,,,,,,,,,,,,,,,
101113,No dead,,101113,3,,,,,,101101,45,0,1,,,,,,,,,,,,,,,,,
101114,Mad Prowler,,101114,3,,,,,,101101,55,0,1,,,,,,,,,,,,,,,,,
101115,Wead Corps,,101115,3,,,,,,101101,60,0,1,,,,,,,,,,,,,,,,,
101116,Wead Corps,,101115,3,,,,,,101101,80,1,1,,,,,,,,,,,,,,,,,
101117,Wead Corps,Of craving,101115,3,,,,,,101101,80,1,1,,,,,,,,,,,,,,,,,
101151,Dry Corpse,,101151,3,,,,,,101101,8,0,1,,,,,,,,,,,,,,,,,
101152,Chill out,,101152,3,,,,,,101101,28,0,1,,,,,,,,,,,,,,,,,
101153,McCoy Junior,McCoy's relatives,101153,3,,,,,,101101,65,0,1,,,,,,,,,,,,,,,,,
101154,McCoy Junior,McCoy's relatives,101154,3,,,,,,101101,40,0,1,,,,,,,,,,,,,,,,,
101155,Giant zombie,,101155,3,,,,,,101101,50,0,1,,,,,,,,,,,,,,,,,
101156,Giant zombie,,101155,3,,,,,,101101,25,0,1,,,,,,,,,,,,,,,,,
101201,Unknown sink,Uninvited threat,101201,3,,,,,,101101,37,1,1,,,,,,,,,,,,,,,,,
101401,Lagrisse Dominion,Corruptor,101401,3,,,,,,101101,3,0,1,,,,,,,,,,,,,,,,,
101402,Chill out,+AFs-MAC+AF0-,101402,3,,,,,,101101,39,0,1,,,,,,,,,,,,,,,,,
101601,Scavenger,,101601,3,,,,,,101101,1,0,1,,,,,,,,,,,,,,,,,
101602,Scavenger,,101602,3,,,,,,101101,30,0,1,,,,,,,,,,,,,,,,,
101603,Scavenger,,101603,3,,,,,,101101,31,0,1,,,,,,,,,,,,,,,,,
101604,Scavenger,,101604,3,,,,,,101101,70,0,1,,,,,,,,,,,,,,,,,
101605,Scavenger,,101605,3,,,,,,101101,71,0,1,,,,,,,,,,,,,,,,,
101606,Scavenger,,101606,3,,,,,,101101,100,0,1,,,,,,,,,,,,,,,,,
101751,Scavenger,,101751,3,,,,,,101101,16,0,1,,,,,,,,,,,,,,,,,
200101101,Swamp Fire,,101101,3,,,,,,101101,4,0,1,,,,,,,,,,,,,,,,,
200101103,Bloody Marble,,101103,3,,,,,,101101,18,0,1,,,,,,,,,,,,,,,,,
200101104,Deadly spawn,,101104,3,,,,,,101101,34,0,1,,,,,,,,,,,,,,,,,
200101108,Garbage,,101108,3,,,,,,101101,5,0,1,,,,,,,,,,,,,,,,,
200101109,Garbage,,101109,3,,,,,,101101,6,0,1,,,,,,,,,,,,,,,,,
200101151,Dry Corpse,,101151,3,,,,,,101101,8,0,1,,,,,,,,,,,,,,,,,
200101152,Chill out,,101152,3,,,,,,101101,28,0,1,,,,,,,,,,,,,,,,,
200101401,Lagrisse Dominion,Corruptor,101401,3,,,,,,101101,3,0,1,,,,,,,,,,,,,,,,,
300101113,No dead,,101113,3,,,,,,101101,65,0,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#madman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
102101,Weeping Sorrow,,102101,3,,,,,,102101,16,0,1,,,,,,,,,,,,,,,,,
102102,Banshee,,102102,3,,,,,,102101,17,0,1,,,,,,,,,,,,,,,,,
102103,Fail life,,102103,3,,,,,,102101,25,0,1,,,,,,,,,,,,,,,,,
102104,Nether Resident,,102104,3,,,,,,102101,28,0,1,,,,,,,,,,,,,,,,,
102105,Wasted,,102105,3,,,,,,102101,31,0,1,,,,,,,,,,,,,,,,,
102106,Mind tune,,102106,3,,,,,,102101,32,0,1,,,,,,,,,,,,,,,,,
102107,prototype,,102107,3,,,,,,102101,35,0,1,,,,,,,,,,,,,,,,,
102108,Life stealer,,102108,3,,,,,,102101,32,0,1,,,,,,,,,,,,,,,,,
102109,Muppets,,102109,3,,,,,,102101,32,0,1,,,,,,,,,,,,,,,,,
102110,Soul stealer,,102110,3,,,,,,102101,32,0,1,,,,,,,,,,,,,,,,,
102111,testament,,102111,3,,,,,,102101,35,0,1,,,,,,,,,,,,,,,,,
102112,Life stealer,,102112,3,,,,,,102101,40,0,1,,,,,,,,,,,,,,,,,
102113,Disposable life,,102113,3,,,,,,102101,27,0,1,,,,,,,,,,,,,,,,,
102114,Empty soul,,102114,3,,,,,,102101,48,0,1,,,,,,,,,,,,,,,,,
102115,Fire madman,,102115,3,,,,,,102101,45,0,1,,,,,,,,,,,,,,,,,
102116,Water attribute madman,,102116,3,,,,,,102101,45,0,1,,,,,,,,,,,,,,,,,
102117,Panic runner,,102117,3,,,,,,102101,45,0,1,,,,,,,,,,,,,,,,,
102118,Panic runner,,102117,3,,,,,,102101,48,0,1,,,,,,,,,,,,,,,,,
102119,Bloody Labis,,102119,3,,,,,,102101,48,0,1,,,,,,,,,,,,,,,,,
102120,Bloody Labis,,102119,3,,,,,,102101,53,0,1,,,,,,,,,,,,,,,,,
102121,Halcinationer,,102121,3,,,,,,102101,30,0,1,,,,,,,,,,,,,,,,,
102122,Life stealer,,102122,3,,,,,,102101,57,0,1,,,,,,,,,,,,,,,,,
102123,Fail life,,102123,3,,,,,,102101,30,0,1,,,,,,,,,,,,,,,,,
102124,Shadow soul,,102124,3,,,,,,102101,60,0,1,,,,,,,,,,,,,,,,,
102151,Shadow Dancer,,102151,3,,,,,,102101,15,0,1,,,,,,,,,,,,,,,,,
102152,Waste life,,102152,3,,,,,,102101,31,0,1,,,,,,,,,,,,,,,,,
102301,Stronger,,102301,3,,,,,,102101,31,0,1,,,,,,,,,,,,,,,,,
102401,Shadow dancer,+AFs-MAC+AF0-,102401,3,,,,,,102101,20,0,1,,,,,,,,,,,,,,,,,
102402,Waste life,+AFs-MAC+AF0-,102402,3,,,,,,102101,40,0,1,,,,,,,,,,,,,,,,,
102403,Empty soul,+AFs-MAC+AF0-,102403,3,,,,,,102101,13,0,1,,,,,,,,,,,,,,,,,
102404,Empty soul,+AFs-MAC+AF0-,102404,3,,,,,,102101,20,0,1,,,,,,,,,,,,,,,,,
102405,Empty soul,+AFs-MAC+AF0-,102405,3,,,,,,102101,26,0,1,,,,,,,,,,,,,,,,,
102406,Empty soul,+AFs-MAC+AF0-,102406,3,,,,,,102101,34,0,1,,,,,,,,,,,,,,,,,
102407,Empty soul,+AFs-MAC+AF0-,102407,3,,,,,,102101,40,0,1,,,,,,,,,,,,,,,,,
102408,Empty soul,+AFs-MAC+AF0-,102408,3,,,,,,102101,46,0,1,,,,,,,,,,,,,,,,,
102409,Empty soul,+AFs-MAC+AF0-,102409,3,,,,,,102101,53,0,1,,,,,,,,,,,,,,,,,
102410,Empty soul,+AFs-MAC+AF0-,102410,3,,,,,,102101,60,0,1,,,,,,,,,,,,,,,,,
102601,Banshee,,102601,3,,,,,,102101,1,0,1,,,,,,,,,,,,,,,,,
102602,Banshee,,102602,3,,,,,,102101,30,0,1,,,,,,,,,,,,,,,,,
102603,Banshee,,102603,3,,,,,,102101,31,0,1,,,,,,,,,,,,,,,,,
102604,Banshee,,102604,3,,,,,,102101,70,0,1,,,,,,,,,,,,,,,,,
102605,Banshee,,102605,3,,,,,,102101,71,0,1,,,,,,,,,,,,,,,,,
102606,Banshee,,102606,3,,,,,,102101,100,0,1,,,,,,,,,,,,,,,,,
102751,Banshee,,102751,3,,,,,,102101,16,0,1,,,,,,,,,,,,,,,,,
200102101,Weeping Sorrow,,102101,3,,,,,,102101,16,0,1,,,,,,,,,,,,,,,,,
200102102,Banshee,,102102,3,,,,,,102101,17,0,1,,,,,,,,,,,,,,,,,
200102103,Fail life,,102103,3,,,,,,102101,25,0,1,,,,,,,,,,,,,,,,,
200102104,Nether Resident,,102104,3,,,,,,102101,28,0,1,,,,,,,,,,,,,,,,,
200102105,Wasted,,102105,3,,,,,,102101,31,0,1,,,,,,,,,,,,,,,,,
200102106,Mind tune,,102106,3,,,,,,102101,32,0,1,,,,,,,,,,,,,,,,,
200102107,prototype,,102107,3,,,,,,102101,35,0,1,,,,,,,,,,,,,,,,,
200102111,testament,,102111,3,,,,,,102101,35,0,1,,,,,,,,,,,,,,,,,
200102112,Life stealer,,102112,3,,,,,,102101,40,0,1,,,,,,,,,,,,,,,,,
200102151,Shadow Dancer,,102151,3,,,,,,102101,15,0,1,,,,,,,,,,,,,,,,,
300102114,Empty soul,,102114,3,,,,,,102101,68,0,1,,,,,,,,,,,,,,,,,
300102251,Empty soul,Incubus,102114,3,,,,,,102101,48,1,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#spirit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
103101,Gray Spirit,,103101,5,,,,,,103101,16,0,1,,,,,,,,,,,,,,,,,
103102,Phantom,,103102,5,,,,,,103101,17,0,1,,,,,,,,,,,,,,,,,
103103,Spirit,,103103,5,,,,,,103101,24,0,1,,,,,,,,,,,,,,,,,
103104,Specter,,103104,5,,,,,,103101,25,0,1,,,,,,,,,,,,,,,,,
103105,Haunt,,103105,5,,,,,,103101,26,0,1,,,,,,,,,,,,,,,,,
103106,Wraith,,103106,5,,,,,,103101,27,0,1,,,,,,,,,,,,,,,,,
103107,Visions Spirit,,103107,5,,,,,,103101,29,0,1,,,,,,,,,,,,,,,,,
103108,Visions Spirit,,103108,5,,,,,,103101,31,0,1,,,,,,,,,,,,,,,,,
103109,Imperial soul,,103109,5,,,,,,103101,34,0,1,,,,,,,,,,,,,,,,,
103110,Water spirit,,103110,5,,,,,,103101,17,0,1,,,,,,,,,,,,,,,,,
103111,Air Spirit,,103111,5,,,,,,103101,24,0,1,,,,,,,,,,,,,,,,,
103112,Earth spirit,,103112,5,,,,,,103101,25,0,1,,,,,,,,,,,,,,,,,
103113,Inferno,,103113,5,,,,,,103101,45,0,1,,,,,,,,,,,,,,,,,
103114,Dead Leaf Rosen,,103114,5,,,,,,103101,45,0,1,,,,,,,,,,,,,,,,,
103115,Sleep away,,103115,5,,,,,,103101,45,0,1,,,,,,,,,,,,,,,,,
103116,Cold Specter,,103116,5,,,,,,103101,15,0,1,,,,,,,,,,,,,,,,,
103117,Burning Specter,,103117,5,,,,,,103101,15,0,1,,,,,,,,,,,,,,,,,
103118,Blue Specter,,103118,5,,,,,,103101,50,0,1,,,,,,,,,,,,,,,,,
103119,Grand Specter,,103119,5,,,,,,103101,55,0,1,,,,,,,,,,,,,,,,,
103120,Acres Ghost,,103120,5,,,,,,103101,55,0,1,,,,,,,,,,,,,,,,,
103121,Innocent Ghost,,103121,5,,,,,,103101,55,0,1,,,,,,,,,,,,,,,,,
103122,Feint away,,103122,5,,,,,,103101,55,0,1,,,,,,,,,,,,,,,,,
103123,Spirit Emu,,103123,5,,,,,,103101,60,0,1,,,,,,,,,,,,,,,,,
103124,Spirit Van,,103124,5,,,,,,103101,60,0,1,,,,,,,,,,,,,,,,,
103125,Spirit Posession,,103125,5,,,,,,103101,60,0,1,,,,,,,,,,,,,,,,,
103126,Spirit,,103126,5,,,,,,103101,60,0,1,,,,,,,,,,,,,,,,,
103151,Fire Spirit,,103151,5,,,,,,103101,15,0,1,,,,,,,,,,,,,,,,,
103152,Dark Spirit,,103152,5,,,,,,103101,16,0,1,,,,,,,,,,,,,,,,,
103153,Light Spirit,,103153,5,,,,,,103101,17,0,1,,,,,,,,,,,,,,,,,
103154,Holy Spirit,,103154,5,,,,,,103101,17,0,1,,,,,,,,,,,,,,,,,
103155,Familiar Spirit,,103155,5,,,,,,103102,25,0,1,,,,,,,,,,,,,,,,,
103156,Spirit Butler,,103156,5,,,,,,103102,26,0,1,,,,,,,,,,,,,,,,,
103157,Lamp Maris,,103157,5,,,,,,103102,27,0,1,,,,,,,,,,,,,,,,,
103158,Evil Spirit,,103158,5,,,,,,103101,28,0,1,,,,,,,,,,,,,,,,,
103159,Another shadow,,103159,5,,,,,,103101,46,0,1,,,,,,,,,,,,,,,,,
103160,Innocent Soul,,103160,5,,,,,,103101,34,0,1,,,,,,,,,,,,,,,,,
103161,Spirit Forco,,103161,5,,,,,,103102,69,0,1,,,,,,,,,,,,,,,,,
103162,Spirit Sol,,103162,5,,,,,,103102,69,0,1,,,,,,,,,,,,,,,,,
103181,Wandering Soul,,103181,5,,,,,,103101,17,0,1,,,,,,,,,,,,,,,,,
103182,Yeed,,103182,5,,,,,,103101,18,0,1,,,,,,,,,,,,,,,,,
103201,Hatred,Persistent grudge,103201,5,,,,,,103101,42,1,1,,,,,,,,,,,,,,,,,
103202,Rage Red,Rage that springs up,103202,5,,,,,,103101,47,1,1,,,,,,,,,,,,,,,,,
103401,Fire Spirit,+AFs-MAC+AF0-,103401,5,,,,,,103101,22,0,1,,,,,,,,,,,,,,,,,
103402,Dark Spirit,+AFs-MAC+AF0-,103402,5,,,,,,103101,23,0,1,,,,,,,,,,,,,,,,,
103403,Light Spirit,+AFs-MAC+AF0-,103403,5,,,,,,103101,23,0,1,,,,,,,,,,,,,,,,,
103404,Holy Spirit,+AFs-MAC+AF0-,103404,5,,,,,,103101,22,0,1,,,,,,,,,,,,,,,,,
103405,Yeed,+AFs-MAC+AF0-,103405,5,,,,,,103101,25,0,1,,,,,,,,,,,,,,,,,
103406,Spirit,+AFs-MAC+AF0-,103406,5,,,,,,103101,13,0,1,,,,,,,,,,,,,,,,,
103407,Spirit,+AFs-MAC+AF0-,103407,5,,,,,,103101,20,0,1,,,,,,,,,,,,,,,,,
103408,Grand Specter,+AFs-MAC+AF0-,103408,5,,,,,,103101,40,0,1,,,,,,,,,,,,,,,,,
103409,Grand Specter,+AFs-MAC+AF0-,103409,5,,,,,,103101,46,0,1,,,,,,,,,,,,,,,,,
103410,Spirit,+AFs-MAC+AF0-,103410,5,,,,,,103101,26,0,1,,,,,,,,,,,,,,,,,
103411,Spirit,+AFs-MAC+AF0-,103411,5,,,,,,103101,34,0,1,,,,,,,,,,,,,,,,,
103412,Grand Specter,+AFs-MAC+AF0-,103412,5,,,,,,103101,53,0,1,,,,,,,,,,,,,,,,,
103413,Grand Specter,+AFs-MAC+AF0-,103413,5,,,,,,103101,60,0,1,,,,,,,,,,,,,,,,,
103601,Spirit,,103601,5,,,,,,103101,1,0,1,,,,,,,,,,,,,,,,,
103602,Spirit,,103602,5,,,,,,103101,30,0,1,,,,,,,,,,,,,,,,,
103603,Spirit,,103603,5,,,,,,103101,31,0,1,,,,,,,,,,,,,,,,,
103604,Spirit,,103604,5,,,,,,103101,70,0,1,,,,,,,,,,,,,,,,,
103605,Spirit,,103605,5,,,,,,103101,71,0,1,,,,,,,,,,,,,,,,,
103606,Spirit,,103606,5,,,,,,103101,100,0,1,,,,,,,,,,,,,,,,,
103751,Spirit,,103751,5,,,,,,103101,16,0,1,,,,,,,,,,,,,,,,,
103901,Mind Sweeper,,103901,5,,,,,,103101,20,0,1,,,,,,,,,,,,,,,,,
103902,Mind Sweeper,,103902,5,,,,,,103101,20,0,1,,,,,,,,,,,,,,,,,
200103101,Gray Spirit,,103101,5,,,,,,103101,16,0,1,,,,,,,,,,,,,,,,,
200103102,Phantom,,103102,5,,,,,,103101,17,0,1,,,,,,,,,,,,,,,,,
200103103,Spirit,,103103,5,,,,,,103101,24,0,1,,,,,,,,,,,,,,,,,
200103104,Specter,,103104,5,,,,,,103101,25,0,1,,,,,,,,,,,,,,,,,
200103105,Haunt,,103105,5,,,,,,103101,26,0,1,,,,,,,,,,,,,,,,,
200103106,Wraith,,103106,5,,,,,,103101,27,0,1,,,,,,,,,,,,,,,,,
200103109,Imperial soul,,103109,5,,,,,,103101,34,0,1,,,,,,,,,,,,,,,,,
200103123,Spirit Emu,,103123,5,,,,,,103101,49,0,1,,,,,,,,,,,,,,,,,
200103124,Spirit Van,,103124,5,,,,,,103101,49,0,1,,,,,,,,,,,,,,,,,
200103151,Fire Spirit,,103151,5,,,,,,103101,15,0,1,,,,,,,,,,,,,,,,,
200103152,Dark Spirit,,103152,5,,,,,,103101,16,0,1,,,,,,,,,,,,,,,,,
200103153,Light Spirit,,103153,5,,,,,,103101,17,0,1,,,,,,,,,,,,,,,,,
200103155,Familiar Spirit,,103155,5,,,,,,103102,25,0,1,,,,,,,,,,,,,,,,,
200103156,Spirit Butler,,103156,5,,,,,,103102,26,0,1,,,,,,,,,,,,,,,,,
200103157,Lamp Maris,,103157,5,,,,,,103102,27,0,1,,,,,,,,,,,,,,,,,
200103159,Another shadow,,103159,5,,,,,,103101,46,0,1,,,,,,,,,,,,,,,,,
200103160,Innocent Soul,,103160,5,,,,,,103101,34,0,1,,,,,,,,,,,,,,,,,
200103161,Spirit Forco,,103161,5,,,,,,103102,54,0,1,,,,,,,,,,,,,,,,,
200103162,Spirit Sol,,103162,5,,,,,,103102,54,0,1,,,,,,,,,,,,,,,,,
200103181,Wandering Soul,,103181,5,,,,,,103101,17,0,1,,,,,,,,,,,,,,,,,
200103182,Yeed,,103182,5,,,,,,103101,18,0,1,,,,,,,,,,,,,,,,,
300103113,Inferno,,103113,5,,,,,,103101,65,0,1,,,,,,,,,,,,,,,,,
300103114,Dead Leaf Rosen,,103114,5,,,,,,103101,65,0,1,,,,,,,,,,,,,,,,,
300103115,Sleep away,,103115,5,,,,,,103101,65,0,1,,,,,,,,,,,,,,,,,
300103251,Dead Leaf Rosen,Incubus,103114,5,,,,,,103101,45,1,1,,,,,,,,,,,,,,,,,
300103252,Inferno,Incubus,103113,5,,,,,,103101,45,1,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Skrayl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
104101,Shrieking Head,,104101,5,,,,,,104101,26,0,1,,,,,,,,,,,,,,,,,
104102,Necroward,,104102,5,,,,,,104101,28,0,1,,,,,,,,,,,,,,,,,
104103,Giant skull,,104103,5,,,,,,104101,39,0,1,,,,,,,,,,,,,,,,,
104104,dead end,,104104,5,,,,,,104103,45,0,1,,,,,,,,,,,,,,,,,
104105,Scrill,,104104,5,,,,,,104103,45,0,1,,,,,,,,,,,,,,,,,
104106,Ruind Skull,,104106,5,,,,,,104101,40,0,1,,,,,,,,,,,,,,,,,
104107,Ruind Skull,,104106,5,,,,,,104101,45,0,1,,,,,,,,,,,,,,,,,
104108,Lines Spokey,,104108,5,,,,,,104101,52,0,1,,,,,,,,,,,,,,,,,
104109,Lines Spokey,,104108,5,,,,,,104101,57,0,1,,,,,,,,,,,,,,,,,
104151,No body,,104151,5,,,,,,104102,37,0,1,,,,,,,,,,,,,,,,,
104152,Deadhead,,104152,5,,,,,,104103,39,0,1,,,,,,,,,,,,,,,,,
104153,No body,,104153,5,,,,,,104102,37,0,1,,,,,,,,,,,,,,,,,
104154,Psycho head,,104154,5,,,,,,104103,46,0,1,,,,,,,,,,,,,,,,,
104155,Play no body,,104155,5,,,,,,104102,46,0,1,,,,,,,,,,,,,,,,,
104156,Play deadhead,,104156,5,,,,,,104103,47,0,1,,,,,,,,,,,,,,,,,
104157,Brotes Cryle,,104157,5,,,,,,104101,20,0,1,,,,,,,,,,,,,,,,,
104158,Hastour Left Over,,104158,5,,,,,,104102,37,0,1,,,,,,,,,,,,,,,,,
104159,Descent head,,104159,5,,,,,,104103,64,0,1,,,,,,,,,,,,,,,,,
104160,Descent Head Petit,,104160,5,,,,,,104102,54,0,1,,,,,,,,,,,,,,,,,
104161,Dead person,,104161,5,,,,,,104102,80,0,1,,,,,,,,,,,,,,,,,
104162,Dead person,Of craving,104161,5,,,,,,104102,80,1,1,,,,,,,,,,,,,,,,,
104251,Ruind Skull,Chaotic,104106,5,,,,,,104101,50,0,1,,,,,,,,,,,,,,,,,
104301,Skull Stone,,104301,5,,,,,,104102,8,0,1,,,,,,,,,,,,,,,,,
104302,Rock Head,,104302,5,,,,,,104101,16,0,1,,,,,,,,,,,,,,,,,
104401,Necroward,+AFs-MAC+AF0-,104401,5,,,,,,104101,40,0,1,,,,,,,,,,,,,,,,,
104402,dead end,+AFs-MAC+AF0-,104402,5,,,,,,104103,20,0,1,,,,,,,,,,,,,,,,,
104403,Deadhead,+AFs-MAC+AF0-,104403,5,,,,,,104103,46,0,1,,,,,,,,,,,,,,,,,
104404,dead end,+AFs-MAC+AF0-,104404,5,,,,,,104103,34,0,1,,,,,,,,,,,,,,,,,
104405,Deadhead,+AFs-MAC+AF0-,104405,5,,,,,,104103,60,0,1,,,,,,,,,,,,,,,,,
104601,Scrill,,104601,5,,,,,,104101,1,0,1,,,,,,,,,,,,,,,,,
104602,Scrill,,104602,5,,,,,,104101,30,0,1,,,,,,,,,,,,,,,,,
104603,Scrill,,104603,5,,,,,,104101,31,0,1,,,,,,,,,,,,,,,,,
104604,Scrill,,104604,5,,,,,,104101,70,0,1,,,,,,,,,,,,,,,,,
104605,Scrill,,104605,5,,,,,,104101,71,0,1,,,,,,,,,,,,,,,,,
104606,Scrill,,104606,5,,,,,,104101,100,0,1,,,,,,,,,,,,,,,,,
104751,Scrill,,104751,5,,,,,,104101,20,0,1,,,,,,,,,,,,,,,,,
104901,Amon head,,104901,5,,,,,,104101,22,0,1,,,,,,,,,,,,,,,,,
104902,Amon head,,104902,5,,,,,,104101,22,0,1,,,,,,,,,,,,,,,,,
200104101,Shrieking Head,,104101,5,,,,,,104101,26,0,1,,,,,,,,,,,,,,,,,
200104102,Necroward,,104102,5,,,,,,104101,28,0,1,,,,,,,,,,,,,,,,,
200104103,Giant skull,,104103,5,,,,,,104101,39,0,1,,,,,,,,,,,,,,,,,
200104106,Ruind Skull,,104106,5,,,,,,104101,40,0,1,,,,,,,,,,,,,,,,,
200104107,Ruind Skull,,104106,5,,,,,,104101,43,0,1,,,,,,,,,,,,,,,,,
200104151,No body,,104151,5,,,,,,104102,37,0,1,,,,,,,,,,,,,,,,,
200104152,Deadhead,,104152,5,,,,,,104103,39,0,1,,,,,,,,,,,,,,,,,
200104153,No body,,104153,5,,,,,,104102,37,0,1,,,,,,,,,,,,,,,,,
200104154,Psycho head,,104154,5,,,,,,104103,46,0,1,,,,,,,,,,,,,,,,,
200104155,Play no body,,104155,5,,,,,,104102,46,0,1,,,,,,,,,,,,,,,,,
200104156,Play deadhead,,104156,5,,,,,,104103,47,0,1,,,,,,,,,,,,,,,,,
300104104,dead end,,104104,5,,,,,,104103,65,0,1,,,,,,,,,,,,,,,,,
300104251,dead end,Incubus,104104,5,,,,,,104103,85,1,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#crawler,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
105001,Crawler zombie,Unimplemented,105001,3,,,,,,105001,2,0,1,,,,,,,,,,,,,,,,,
105002,Crawler zombie,,105002,3,,,,,,105001,52,0,1,,,,,,,,,,,,,,,,,
105003,Upper zombie,,105003,3,,,,,,105001,66,0,1,,,,,,,,,,,,,,,,,
105004,Crawler zombie,Unimplemented,105004,3,,,,,,105001,18,0,1,,,,,,,,,,,,,,,,,
105005,Crawler zombie,Unimplemented,105005,3,,,,,,105001,19,0,1,,,,,,,,,,,,,,,,,
105006,Crawler zombie,Unimplemented,105006,3,,,,,,105001,20,0,1,,,,,,,,,,,,,,,,,
105007,Dip zombie,,105007,3,,,,,,105001,60,0,1,,,,,,,,,,,,,,,,,
105151,Upper zombie,,105003,3,,,,,,105001,66,0,1,,,,,,,,,,,,,,,,,
105152,Giant upper zombie,,105152,3,,,,,,105002,68,0,1,,,,,,,,,,,,,,,,,
105201,Things that intoxicate,,105201,3,,,,,,105001,50,0,1,,,,,,,,,,,,,,,,,
105202,Things that intoxicate,,105201,3,,,,,,105001,60,0,1,,,,,,,,,,,,,,,,,
105601,Crawler zombie,,105601,3,,,,,,105001,1,0,1,,,,,,,,,,,,,,,,,
105602,Crawler zombie,,105602,3,,,,,,105001,30,0,1,,,,,,,,,,,,,,,,,
105603,Crawler zombie,,105603,3,,,,,,105001,31,0,1,,,,,,,,,,,,,,,,,
105604,Crawler zombie,,105604,3,,,,,,105001,70,0,1,,,,,,,,,,,,,,,,,
105605,Crawler zombie,,105605,3,,,,,,105001,71,0,1,,,,,,,,,,,,,,,,,
105606,Crawler zombie,,105606,3,,,,,,105001,100,0,1,,,,,,,,,,,,,,,,,
105751,Crawler zombie,,105751,3,,,,,,105001,16,0,1,,,,,,,,,,,,,,,,,
105991,Nointator,Trinity,105991,5,,,,,,105991,80,0,1,,,,,,,,,,,,,,,,,
105992,Nointator,Trinity,105992,5,,,,,,105991,80,0,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Dullahan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110101,Dullahan,,110101,3,,,,,,110101,26,0,1,,,,,,,,,,,,,,,,,
110102,Dullahan,,110102,3,,,,,,110101,76,0,1,,,,,,,,,,,,,,,,,
110103,Hunted horror,,110103,3,,,,,,110101,60,0,1,,,,,,,,,,,,,,,,,
110151,Calcosus,False god,110151,3,,,,,,110101,53,0,1,,,,,,,,,,,,,,,,,
110999,Dullahan,For confirmation,110999,3,,,,,,110101,26,0,1,,,,,,,,,,,,,,,,,
200110101,Dullahan,,110101,3,,,,,,110101,26,0,1,,,,,,,,,,,,,,,,,
200110151,Calcosus,False god,110151,3,,,,,,110101,53,0,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#Medusa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
111101,Medusa,For confirmation,111101,2,,,,,,111101,37,0,1,,,,,,,,,,,,,,,,,
111102,Medusa,For confirmation,111102,2,,,,,,111101,37,0,1,,,,,,,,,,,,,,,,,
111151,Medusa,,111151,2,,,,,,111101,75,0,1,,,,,,,,,,,,,,,,,
111152,Medusa,,111152,2,,,,,,111101,75,0,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#dragon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
120101,Green dragon,For confirmation,120101,,,,,,,120101,50,0,1,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
#walker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
130101,Walker,,130101,5,,,,,,130101,99,0,1,,,,,,,,,,,,,,,,,
130102,The Grim Reaper?,,130101,5,,,,,,130101,1,0,1,,,,,,,,,,,,,,,,,
130103,Prowler,,130101,5,,,,,,130101,11,0,1,,,,,,,,,,,,,,,,,
