#Equipment model / texture replacement table #Model ID,Alternate model ID,Alternate texture ID-C,Alternate texture ID-S,Alternate texture ID-N,,#Alternative model,,,
280183,280101,280101,280101,280101,,ARMOR_TOPS,,,
280184,280101,280101,280101,280101,,ARMOR_TOPS,,,
280602,280601,280601,280601,280601,,AVATAR,,,
280803,280802,280802,280802,280802,,ARMOR_TOPS,,,
290101,280901,280901,280901,280901,,AVATAR,,,
300102,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300103,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300104,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300105,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300106,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300107,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300108,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300109,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300110,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300111,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300112,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300113,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300114,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300115,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300181,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300192,300101,300101,300101,300101,,ARMOR_BOTTOMS,,,
300202,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300203,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300204,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300205,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300206,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300207,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300208,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300209,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300210,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300211,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300212,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300213,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300214,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300215,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300216,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300217,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300218,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300219,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300220,300201,300201,300201,300201,,ARMOR_BOTTOMS,,,
300303,300201,300301,300301,300301,,ARMOR_BOTTOMS,,,
300304,300201,300301,300301,300301,,ARMOR_BOTTOMS,,,
300305,300201,300301,300301,300301,,ARMOR_BOTTOMS,,,
300306,300201,300301,300301,300301,,ARMOR_BOTTOMS,,,
300307,300201,300301,300301,300301,,ARMOR_BOTTOMS,,,
300308,300201,300301,300301,300301,,ARMOR_BOTTOMS,,,
300309,300201,300301,300301,300301,,ARMOR_BOTTOMS,,,
300310,300201,300301,300301,300301,,ARMOR_BOTTOMS,,,
300311,300201,300301,300301,300301,,ARMOR_BOTTOMS,,,
300402,300401,300401,300401,300401,,ARMOR_BOTTOMS,,,
300403,300401,300401,300401,300401,,ARMOR_BOTTOMS,,,
300405,300401,300404,300404,300404,,ARMOR_BOTTOMS,,,
300406,300401,300404,300404,300404,,ARMOR_BOTTOMS,,,
300407,300401,300404,300404,300404,,ARMOR_BOTTOMS,,,
300408,300401,300404,300404,300404,,ARMOR_BOTTOMS,,,
300410,300401,300404,300404,300404,,ARMOR_BOTTOMS,,,
300502,300501,300501,300501,300501,,ARMOR_BOTTOMS,,,
300503,300501,300501,300501,300501,,ARMOR_BOTTOMS,,,
300504,300501,300501,300501,300501,,ARMOR_BOTTOMS,,,
300505,300501,300501,300501,300501,,ARMOR_BOTTOMS,,,
300506,300501,300501,300501,300501,,ARMOR_BOTTOMS,,,
300507,300501,300501,300501,300501,,ARMOR_BOTTOMS,,,
300508,300501,300501,300501,300501,,ARMOR_BOTTOMS,,,
300509,300501,300501,300501,300501,,ARMOR_BOTTOMS,,,
300603,300501,300601,300601,300601,,ARMOR_BOTTOMS,,,
300804,300501,300802,300801,300801,,ARMOR_BOTTOMS,,,
300806,300501,300802,300801,300801,,ARMOR_BOTTOMS,,,
300902,300501,300901,300901,300901,,ARMOR_BOTTOMS,,,
300903,300501,300901,300901,300901,,ARMOR_BOTTOMS,,,
300905,300501,300901,300901,300901,,ARMOR_BOTTOMS,,,
301206,301201,301204,301203,301203,,ARMOR_BOTTOMS,,,
301207,301201,301204,301203,301203,,ARMOR_BOTTOMS,,,
301208,301201,301204,301203,301203,,ARMOR_BOTTOMS,,,
301305,301301,301304,301302,301302,,ARMOR_BOTTOMS,,,
301306,301301,301304,301302,301302,,ARMOR_BOTTOMS,,,
301308,301301,301304,301302,301302,,ARMOR_BOTTOMS,,,
301309,301301,301304,301302,301302,,ARMOR_BOTTOMS,,,
301310,301301,301304,301302,301302,,ARMOR_BOTTOMS,,,
301405,301401,301402,301402,301402,,ARMOR_BOTTOMS,,,
301406,301401,301402,301402,301402,,ARMOR_BOTTOMS,,,
301407,301401,301402,301402,301402,,ARMOR_BOTTOMS,,,
301503,301501,301502,301502,301502,,ARMOR_BOTTOMS,,,
301504,301501,301502,301502,301502,,ARMOR_BOTTOMS,,,
301505,301501,301502,301502,301502,,ARMOR_BOTTOMS,,,
301602,301601,301601,301601,301601,,ARMOR_BOTTOMS,,,
301603,301601,301601,301601,301601,,ARMOR_BOTTOMS,,,
301604,301601,301601,301601,301601,,ARMOR_BOTTOMS,,,
301802,301801,301801,301801,301801,,AVATAR,,,
301903,301901,301902,301902,301902,,ARMOR_BOTTOMS,,,
301904,301901,301902,301902,301902,,ARMOR_BOTTOMS,,,
302002,302001,302001,302001,302001,,ARMOR_BOTTOMS,,,
302004,302001,302001,302001,302001,,ARMOR_BOTTOMS,,,
302102,302101,302101,302101,302101,,ARMOR_BOTTOMS,,,
302202,302201,302201,302201,302201,,AVATAR,,,
302301,302201,302201,302201,302201,,ARMOR_BOTTOMS,,,
302401,302201,302201,302201,302201,,ARMOR_BOTTOMS,,,
309101,302201,302201,302201,302201,,ARMOR_BOTTOMS,,,
309901,302201,302201,302201,302201,,ARMOR_BOTTOMS,,,
310102,310101,310101,310101,310101,,ARMOR_BOTTOMS,,,
310103,310103,310101,310101,310101,,ARMOR_BOTTOMS,,,
310104,310104,310101,310101,310101,,ARMOR_BOTTOMS,,,
310105,310104,310101,310101,310101,,ARMOR_BOTTOMS,,,
310106,310104,310101,310101,310101,,ARMOR_BOTTOMS,,,
310107,310104,310101,310101,310101,,ARMOR_BOTTOMS,,,
310108,310104,310101,310101,310101,,ARMOR_BOTTOMS,,,
310109,310104,310101,310101,310101,,ARMOR_BOTTOMS,,,
310302,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310303,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310304,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310305,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310306,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310307,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310308,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310309,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310310,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310311,310301,310301,310301,310301,,ARMOR_BOTTOMS,,,
310403,310301,310401,310401,310401,,ARMOR_BOTTOMS,,,
310404,310301,310401,310401,310401,,ARMOR_BOTTOMS,,,
310405,310301,310401,310401,310401,,ARMOR_BOTTOMS,,,
310406,310301,310401,310401,310401,,ARMOR_BOTTOMS,,,
310407,310301,310401,310401,310401,,ARMOR_BOTTOMS,,,
310408,310301,310401,310401,310401,,ARMOR_BOTTOMS,,,
310503,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310504,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310505,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310506,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310507,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310508,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310509,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310510,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310511,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310512,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
310513,310501,310502,310501,310501,,ARMOR_BOTTOMS,,,
311002,310601,311001,311001,311001,,ARMOR_BOTTOMS,,,
311003,310601,311001,311001,311001,,ARMOR_BOTTOMS,,,
311004,310601,311001,311001,311001,,ARMOR_BOTTOMS,,,
311102,311101,311101,311101,311101,,ARMOR_BOTTOMS,,,
311103,311101,311101,311101,311101,,ARMOR_BOTTOMS,,,
311202,311201,311201,311201,311201,,ARMOR_BOTTOMS,,,
311203,311201,311201,311201,311201,,ARMOR_BOTTOMS,,,
311204,311201,311201,311201,311201,,ARMOR_BOTTOMS,,,
311502,311401,311501,311501,311501,,ARMOR_BOTTOMS,,,
311503,311401,311501,311501,311501,,ARMOR_BOTTOMS,,,
311504,311401,311501,311501,311501,,ARMOR_BOTTOMS,,,
319001,311401,311501,311501,311501,,ARMOR_BOTTOMS,,,
319002,311401,311501,311501,311501,,ARMOR_BOTTOMS,,,
319003,311401,311501,311501,311501,,ARMOR_BOTTOMS,,,
319004,311401,311501,311501,311501,,ARMOR_BOTTOMS,,,
319005,311401,311501,311501,311501,,ARMOR_BOTTOMS,,,
319901,311401,311501,311501,311501,,ARMOR_BOTTOMS,,,
320103,320101,320101,320101,320101,,ARMOR_BOTTOMS,,,
320104,320101,320101,320101,320101,,ARMOR_BOTTOMS,,,
320105,320101,320101,320101,320101,,ARMOR_BOTTOMS,,,
320106,320101,320101,320101,320101,,ARMOR_BOTTOMS,,,
320107,320101,320101,320101,320101,,ARMOR_BOTTOMS,,,
320108,320101,320101,320101,320101,,ARMOR_BOTTOMS,,,
320109,320101,320101,320101,320101,,ARMOR_BOTTOMS,,,
320110,320101,320101,320101,320101,,ARMOR_BOTTOMS,,,
320202,320201,320201,320201,320201,,ARMOR_BOTTOMS,,,
320203,320201,320201,320201,320201,,ARMOR_BOTTOMS,,,
320204,320201,320201,320201,320201,,ARMOR_BOTTOMS,,,
320205,320201,320201,320201,320201,,ARMOR_BOTTOMS,,,
320206,320201,320201,320201,320201,,ARMOR_BOTTOMS,,,
320207,320201,320201,320201,320201,,ARMOR_BOTTOMS,,,
320208,320201,320201,320201,320201,,ARMOR_BOTTOMS,,,
320303,320201,320301,320301,320301,,ARMOR_BOTTOMS,,,
320304,320201,320301,320301,320301,,ARMOR_BOTTOMS,,,
320305,320201,320301,320301,320301,,ARMOR_BOTTOMS,,,
320306,320201,320301,320301,320301,,ARMOR_BOTTOMS,,,
320307,320201,320301,320301,320301,,ARMOR_BOTTOMS,,,
320308,320201,320301,320301,320301,,ARMOR_BOTTOMS,,,
320309,320201,320301,320301,320301,,ARMOR_BOTTOMS,,,
320310,320201,320301,320301,320301,,ARMOR_BOTTOMS,,,
320311,320201,320301,320301,320301,,ARMOR_BOTTOMS,,,
320402,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320403,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320404,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320405,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320406,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320407,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320408,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320409,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320410,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320411,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320412,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320413,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320414,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320415,320201,320401,320401,320401,,ARMOR_BOTTOMS,,,
320502,320201,320501,320501,320501,,ARMOR_BOTTOMS,,,
320503,320201,320501,320501,320501,,ARMOR_BOTTOMS,,,
320504,320201,320501,320501,320501,,ARMOR_BOTTOMS,,,
320505,320201,320501,320501,320501,,ARMOR_BOTTOMS,,,
320506,320201,320501,320501,320501,,ARMOR_BOTTOMS,,,
320507,320201,320501,320501,320501,,ARMOR_BOTTOMS,,,
320508,320201,320501,320501,320501,,ARMOR_BOTTOMS,,,
320751,320701,320705,320701,320701,,AVATAR,,,
320802,320701,320801,320801,320801,,ARMOR_BOTTOMS,,,
320804,320701,320801,320801,320801,,ARMOR_BOTTOMS,,,
320810,320701,320801,320801,320801,,ARMOR_BOTTOMS,,,
320811,320701,320801,320801,320801,,ARMOR_BOTTOMS,,,
320812,320701,320801,320801,320801,,ARMOR_BOTTOMS,,,
321002,320701,321001,320901,320901,,AVATAR,,,
321202,321201,321201,321201,321201,,ARMOR_BOTTOMS,,,
321402,321401,321401,321401,321401,,ARMOR_BOTTOMS,,,
321504,321401,321501,321401,321401,,ARMOR_BOTTOMS,,,
321602,321601,321601,321601,321601,,ARMOR_BOTTOMS,,,
321702,321701,321701,321701,321701,,ARMOR_BOTTOMS,,,
321703,321701,321701,321701,321701,,ARMOR_BOTTOMS,,,
321705,321701,321701,321701,321701,,ARMOR_BOTTOMS,,,
322001,321801,321901,321801,321801,,ARMOR_BOTTOMS,,,
322301,321801,321901,321801,321801,,ARMOR_BOTTOMS,,,
322302,321801,321901,321801,321801,,ARMOR_BOTTOMS,,,
329901,321801,321901,321801,321801,,ARMOR_BOTTOMS,,,
340501,321801,321901,321801,321801,,ARMOR_BOTTOMS,,,
350601,350501,350501,350501,350501,,ARMOR_BOTTOMS,,,
350901,350801,350801,350801,350801,,ARMOR_BOTTOMS,,,
352601,352501,352501,352501,352501,,ARMOR_BOTTOMS,,,
352901,352801,352801,352801,352801,,ARMOR_BOTTOMS,,,
354101,353001,353001,353001,353001,,AVATAR,,,
354102,353001,353001,353001,353001,,AVATAR,,,
354103,353001,353001,353001,353001,,AVATAR,,,
354104,353001,353001,353001,353001,,AVATAR,,,
354105,353001,353001,353001,353001,,AVATAR,,,
354106,353001,353001,353001,353001,,AVATAR,,,
354107,353001,353001,353001,353001,,AVATAR,,,
354108,353001,353001,353001,353001,,AVATAR,,,
354109,353001,353001,353001,353001,,AVATAR,,,
354110,353001,353001,353001,353001,,AVATAR,,,
360201,360101,360106,360106,360106,,AVATAR,,,
360202,360101,360106,360106,360106,,AVATAR,,,
360203,360101,360106,360106,360106,,AVATAR,,,
360204,360101,360106,360106,360106,,AVATAR,,,
360205,360101,360106,360106,360106,,AVATAR,,,
360206,360101,360106,360106,360106,,AVATAR,,,
360207,360101,360106,360106,360106,,AVATAR,,,
360208,360101,360106,360106,360106,,AVATAR,,,
360209,360101,360106,360106,360106,,AVATAR,,,
360210,360101,360106,360106,360106,,AVATAR,,,
362202,362201,362201,362201,362201,,AVATAR,,,
362502,362501,362501,362501,362501,,AVATAR,,,
363203,363202,363202,363202,363202,,AVATAR,,,
364302,364301,364301,364301,364301,,AVATAR,,,
364501,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364502,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364503,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364504,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364505,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364506,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364507,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364551,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364552,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364553,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364554,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364555,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364556,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364557,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364558,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364559,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364560,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364601,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364602,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364603,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364604,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364605,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364606,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364607,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
364608,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
380101,364401,364401,364401,364401,,AVATAR,,,
380102,364401,364401,364401,364401,,AVATAR,,,
380103,364401,364401,364401,364401,,AVATAR,,,
380104,364401,364401,364401,364401,,AVATAR,,,
380105,364401,364401,364401,364401,,AVATAR,,,
380106,364401,364401,364401,364401,,AVATAR,,,
380107,364401,364401,364401,364401,,AVATAR,,,
380108,364401,364401,364401,364401,,AVATAR,,,
380109,364401,364401,364401,364401,,AVATAR,,,
380110,364401,364401,364401,364401,,AVATAR,,,
380181,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
380182,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
380183,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
380184,364401,364401,364401,364401,,ARMOR_BOTTOMS,,,
380602,380601,380601,380601,380601,,ARMOR_BOTTOMS,,,
380603,380601,380601,380601,380601,,ARMOR_BOTTOMS,,,
380803,380802,380802,380802,380802,,ARMOR_BOTTOMS,,,
380804,380802,380802,380802,380802,,ARMOR_BOTTOMS,,,
390101,380901,380901,380901,380901,,AVATAR,,,
399999,399999,399601,399601,399601,,ARMOR_BOTTOMS,,,
400103,400101,400101,400101,400101,,GLOVES,,,
400104,400101,400101,400101,400101,,GLOVES,,,
400105,400101,400101,400101,400101,,GLOVES,,,
400106,400101,400101,400101,400101,,GLOVES,,,
400107,400101,400101,400101,400101,,GLOVES,,,
400108,400101,400101,400101,400101,,GLOVES,,,
400109,400101,400101,400101,400101,,GLOVES,,,
400110,400101,400101,400101,400101,,GLOVES,,,
400111,400101,400101,400101,400101,,GLOVES,,,
400112,400101,400101,400101,400101,,GLOVES,,,
400113,400101,400101,400101,400101,,GLOVES,,,
400114,400101,400101,400101,400101,,GLOVES,,,
400115,400101,400101,400101,400101,,GLOVES,,,
400116,400101,400101,400101,400101,,GLOVES,,,
400117,400101,400101,400101,400101,,GLOVES,,,
400118,400101,400101,400101,400101,,GLOVES,,,
400181,400101,400101,400101,400101,,GLOVES,,,
400192,400101,400101,400101,400101,,GLOVES,,,
400203,400201,400202,400201,400201,,GLOVES,,,
400204,400201,400202,400201,400201,,GLOVES,,,
400205,400201,400202,400201,400201,,GLOVES,,,
400206,400201,400202,400201,400201,,GLOVES,,,
400207,400201,400202,400201,400201,,GLOVES,,,
400208,400201,400202,400201,400201,,GLOVES,,,
400209,400201,400202,400201,400201,,GLOVES,,,
400210,400201,400202,400201,400201,,GLOVES,,,
400211,400201,400202,400201,400201,,GLOVES,,,
400212,400201,400202,400201,400201,,GLOVES,,,
400303,400201,400301,400301,400301,,GLOVES,,,
400304,400201,400301,400301,400301,,GLOVES,,,
400305,400201,400301,400301,400301,,GLOVES,,,
400306,400201,400301,400301,400301,,GLOVES,,,
400307,400201,400301,400301,400301,,GLOVES,,,
400308,400201,400301,400301,400301,,GLOVES,,,
400403,400401,400402,400401,400401,,GLOVES,,,
400405,400401,400404,400404,400404,,GLOVES,,,
400406,400401,400404,400404,400404,,GLOVES,,,
400407,400401,400404,400404,400404,,GLOVES,,,
400502,400501,400501,400501,400501,,GLOVES,,,
400503,400501,400501,400501,400501,,GLOVES,,,
400504,400501,400501,400501,400501,,GLOVES,,,
400505,400501,400501,400501,400501,,GLOVES,,,
400506,400501,400501,400501,400501,,GLOVES,,,
400507,400501,400501,400501,400501,,GLOVES,,,
400508,400501,400501,400501,400501,,GLOVES,,,
400509,400501,400501,400501,400501,,GLOVES,,,
400510,400501,400501,400501,400501,,GLOVES,,,
400603,400501,400601,400601,400601,,GLOVES,,,
400804,400501,400802,400801,400801,,GLOVES,,,
400805,400501,400802,400801,400801,,GLOVES,,,
400806,400501,400802,400801,400801,,GLOVES,,,
400902,400501,400901,400901,400901,,GLOVES,,,
400903,400501,400901,400901,400901,,GLOVES,,,
400905,400501,400901,400901,400901,,GLOVES,,,
401206,401201,401204,401203,401203,,GLOVES,,,
401207,401201,401204,401203,401203,,GLOVES,,,
401208,401201,401204,401203,401203,,GLOVES,,,
401305,401301,401304,401302,401302,,GLOVES,,,
401306,401301,401304,401302,401302,,GLOVES,,,
401307,401301,401304,401302,401302,,GLOVES,,,
401308,401301,401304,401302,401302,,GLOVES,,,
401309,401301,401304,401302,401302,,GLOVES,,,
401310,401301,401304,401302,401302,,GLOVES,,,
401405,401401,401402,401402,401402,,GLOVES,,,
401503,401501,401502,401502,401502,,GLOVES,,,
401504,401501,401502,401502,401502,,GLOVES,,,
401505,401501,401502,401502,401502,,GLOVES,,,
401602,401601,401601,401601,401601,,GLOVES,,,
401603,401601,401601,401601,401601,,GLOVES,,,
401604,401601,401601,401601,401601,,GLOVES,,,
401702,401701,401701,401701,401701,,GLOVES,,,
401802,401801,401801,401801,401801,,AVATAR,,,
401903,401901,401902,401902,401902,,GLOVES,,,
401904,401901,401902,401902,401902,,GLOVES,,,
402002,402001,402001,402001,402001,,GLOVES,,,
402004,402001,402001,402001,402001,,GLOVES,,,
402102,402101,402101,402101,402101,,GLOVES,,,
402202,402201,402201,402201,402201,,AVATAR,,,
402301,402201,402201,402201,402201,,GLOVES,,,
402401,402201,402201,402201,402201,,GLOVES,,,
409101,402201,402201,402201,402201,,GLOVES,,,
409901,402201,402201,402201,402201,,GLOVES,,,
410104,410103,410103,410103,410103,,GLOVES,,,
410105,410103,410103,410103,410103,,GLOVES,,,
410106,410103,410103,410103,410103,,GLOVES,,,
410107,410103,410103,410103,410103,,GLOVES,,,
410302,410301,410301,410301,410301,,GLOVES,,,
410303,410301,410301,410301,410301,,GLOVES,,,
410304,410301,410301,410301,410301,,GLOVES,,,
410305,410301,410301,410301,410301,,GLOVES,,,
410306,410301,410301,410301,410301,,GLOVES,,,
410307,410301,410301,410301,410301,,GLOVES,,,
410308,410301,410301,410301,410301,,GLOVES,,,
410309,410301,410301,410301,410301,,GLOVES,,,
410310,410301,410301,410301,410301,,GLOVES,,,
410311,410301,410301,410301,410301,,GLOVES,,,
410403,410301,410401,410401,410401,,GLOVES,,,
410404,410301,410401,410401,410401,,GLOVES,,,
410405,410301,410401,410401,410401,,GLOVES,,,
410406,410301,410401,410401,410401,,GLOVES,,,
410407,410301,410401,410401,410401,,GLOVES,,,
410408,410301,410401,410401,410401,,GLOVES,,,
410502,410501,410501,410501,410501,,GLOVES,,,
410503,410501,410501,410501,410501,,GLOVES,,,
410504,410501,410501,410501,410501,,GLOVES,,,
410505,410501,410501,410501,410501,,GLOVES,,,
410506,410501,410501,410501,410501,,GLOVES,,,
410507,410501,410501,410501,410501,,GLOVES,,,
410508,410501,410501,410501,410501,,GLOVES,,,
410509,410501,410501,410501,410501,,GLOVES,,,
410510,410501,410501,410501,410501,,GLOVES,,,
410511,410501,410501,410501,410501,,GLOVES,,,
410512,410501,410501,410501,410501,,GLOVES,,,
410513,410501,410501,410501,410501,,GLOVES,,,
411002,410601,411001,411001,411001,,GLOVES,,,
411003,410601,411001,411001,411001,,GLOVES,,,
411004,410601,411001,411001,411001,,GLOVES,,,
411102,411101,411101,411101,411101,,GLOVES,,,
411103,411101,411101,411101,411101,,GLOVES,,,
411104,411101,411101,411101,411101,,GLOVES,,,
411105,411101,411101,411101,411101,,GLOVES,,,
411106,411101,411101,411101,411101,,GLOVES,,,
411107,411101,411101,411101,411101,,GLOVES,,,
411202,411201,411201,411201,411201,,GLOVES,,,
411203,411201,411201,411201,411201,,GLOVES,,,
411204,411201,411201,411201,411201,,GLOVES,,,
411205,411201,411201,411201,411201,,GLOVES,,,
411302,411301,411301,411301,411301,,GLOVES,,,
411502,411401,411501,411501,411501,,GLOVES,,,
411503,411401,411501,411501,411501,,GLOVES,,,
411504,411401,411501,411501,411501,,GLOVES,,,
419001,411401,411501,411501,411501,,GLOVES,,,
419002,411401,411501,411501,411501,,GLOVES,,,
419003,411401,411501,411501,411501,,GLOVES,,,
419004,411401,411501,411501,411501,,GLOVES,,,
419005,411401,411501,411501,411501,,GLOVES,,,
419901,411401,411501,411501,411501,,GLOVES,,,
420103,420101,420102,420101,420101,,GLOVES,,,
420104,420101,420102,420101,420101,,GLOVES,,,
420105,420101,420102,420101,420101,,GLOVES,,,
420106,420101,420102,420101,420101,,GLOVES,,,
420107,420101,420102,420101,420101,,GLOVES,,,
420202,420201,420201,420201,420201,,GLOVES,,,
420203,420201,420201,420201,420201,,GLOVES,,,
420204,420201,420201,420201,420201,,GLOVES,,,
420205,420201,420201,420201,420201,,GLOVES,,,
420206,420201,420201,420201,420201,,GLOVES,,,
420207,420201,420201,420201,420201,,GLOVES,,,
420303,420201,420301,420301,420301,,GLOVES,,,
420304,420201,420301,420301,420301,,GLOVES,,,
420305,420201,420301,420301,420301,,GLOVES,,,
420306,420201,420301,420301,420301,,GLOVES,,,
420307,420201,420301,420301,420301,,GLOVES,,,
420308,420201,420301,420301,420301,,GLOVES,,,
420309,420201,420301,420301,420301,,GLOVES,,,
420310,420201,420301,420301,420301,,GLOVES,,,
420311,420201,420301,420301,420301,,GLOVES,,,
420312,420201,420301,420301,420301,,GLOVES,,,
420313,420201,420301,420301,420301,,GLOVES,,,
420402,420201,420401,420401,420401,,GLOVES,,,
420403,420201,420401,420401,420401,,GLOVES,,,
420404,420201,420401,420401,420401,,GLOVES,,,
420405,420201,420401,420401,420401,,GLOVES,,,
420406,420201,420401,420401,420401,,GLOVES,,,
420407,420201,420401,420401,420401,,GLOVES,,,
420408,420201,420401,420401,420401,,GLOVES,,,
420409,420201,420401,420401,420401,,GLOVES,,,
420410,420201,420401,420401,420401,,GLOVES,,,
420411,420201,420401,420401,420401,,GLOVES,,,
420412,420201,420401,420401,420401,,GLOVES,,,
420413,420201,420401,420401,420401,,GLOVES,,,
420502,420201,420501,420501,420501,,GLOVES,,,
420503,420201,420501,420501,420501,,GLOVES,,,
420504,420201,420501,420501,420501,,GLOVES,,,
420505,420201,420501,420501,420501,,GLOVES,,,
420506,420201,420501,420501,420501,,GLOVES,,,
420507,420201,420501,420501,420501,,GLOVES,,,
420751,420701,420705,420701,420701,,AVATAR,,,
420802,420701,420801,420801,420801,,GLOVES,,,
420804,420701,420801,420801,420801,,GLOVES,,,
420810,420701,420801,420801,420801,,GLOVES,,,
420811,420701,420801,420801,420801,,GLOVES,,,
420812,420701,420801,420801,420801,,GLOVES,,,
421001,420701,420901,420901,420901,,GLOVES,,,
421002,420701,420901,420901,420901,,AVATAR,,,
421202,421201,421201,421201,421201,,GLOVES,,,
421402,421401,421401,421401,421401,,GLOVES,,,
421403,421401,421401,421401,421401,,GLOVES,,,
421504,421401,421501,421401,421401,,GLOVES,,,
421602,421601,421601,421601,421601,,GLOVES,,,
421603,421601,421601,421601,421601,,GLOVES,,,
