#,#,,,,Effect ID,Hide what you haven't acquired,Acquisition condition display judgment,,Status up,,,,,,,,
#,#Title ID,ID string,Title name (up to 32 double-byte characters),"Acquisition condition (up to 128 double-byte characters) ... 20 characters per line, so start a new line with </strong> or </strong>",,,Display even if you have not acquired,Displayed only when the designated title ID has been acquired,,,Ability score,,,,,,
#,#,Naming convention,123456789101234567899201234567893012,123456789101234567899201234567893012,,,,,HP,MP,STR,VIT,DEX,AGI,INT,PIE,LUC
#,1,,2,,,,,,3,4,5,6,7,8,9,10,11
#,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
#for test,,,,,,,,,,,,,,,,,
# 1000010,,Hundred people slash,Defeat 100 monsters,,,,,,,5,,,,,,,
# 1000015,,Environmental destructionism,Defeat 50 plant monsters,,,,,,,,,,33,22,,,
# 1000020,,Beastman hunter,Defeat 50 Beast-Human Monsters,,,,,,,,,,,,,,
# 1000030,,Beast hunter,Defeat 50 beast-type monsters,,,,,25,,,,,,,,,
# 1000040,,Man-eater,Defeat 50 humanoid monsters,,,,,,,,,,,,,,
# 1000050,,Undead hunter,Defeat 50 undead monsters,,,,,,,,,,,,,,
# 1000060,,Those who have mastered their fists,100 times of use of dark device,,,,,,,,,,,,,,
# 1000070,,Swordsman,One-handed sword used 100 times,,,,,,,,,,,,,,
# 1000080,,Master,Achievement level 50,,,,,,,,,,,,,,
# 1000090,,Title effect test,Title effect test ・ Ah ah ah long string <item 50300902> Various string length tests,,,,,16,,13,13,,,,,,
# 1000100,,Login period test,For testing login period,,,,,16,,13,13,,,,,,
#Subjugation,,,,,,,,,,,,,,,,,
50040201,EAE06,Hero's successor,Obtained quality number (English) exceeded 10,,,1,,,,,,,,,,,
50040202,EAE07,Next generation hero,Obtained quality number (English) exceeded 30,,,,50040201,,,,,,,,,,
50040203,EAE08,Going the way of a hero,Obtained quality number (English) exceeded 50,,,,50040202,,,,,,,,,,
50040204,EAE09,Hero's trajectory,Obtained quality number (English) exceeded 100,,,,50040203,,,,,,,,,,
50040205,EAE10,Spinning epics of heroes,Obtained quality number (English) exceeded 300,,,,50040204,,,,,,,,,,
50040206,EAE11,hero,Obtained quality number (English) exceeded 1000,,,,50040205,,,,,,,,,,
50050101,EAF01,I want to know the effect of tools,Over 500 items used,,,1,,,,,,,,,,,
50050102,EAF02,Verifier,Number of items used exceeded 3000,,,,50050101,,,,,,,,,,
50050103,EAF03,Steady researcher,"Over 10,000 items used",,,,50050102,,,,,,,,,,
50050104,EAF04,Wide knowledge,"Number of items used exceeded 50,000",,,,50050103,,,,,,,,,,
50050105,EAF05,Knowledge giant,"Number of items used exceeded 100,000",,,,50050104,,,,,,,,,,
50060101,EAG01,Apprentice vendor,Sell ??500 times,,,1,,,,,,,,,,,
50060102,EAG02,vendor,Sell ??5000 times,,,,50060101,,,,,,,,,,
50060103,EAG03,Mid-sized vendor,"Sell ??30,000 times",,,,50060102,,,,,,,,,,
50060104,EAG04,Skilled vendor,"Sell ??150,000 times",,,,50060103,,,,,,,,,,
50060105,EAG05,Legendary vendor,"Sell ??500,000 times",,,,50060104,,,,,,,,,,
50060106,EAG06,Voltac leader,Sell ??3000000 times,,,,50060105,,,,,,,,,,
50170101,EBH01,Dimento Private,Use the Diment Medal (30 days) \ n1 time.,,1,,,,,,,,,,,,
50170102,EBH02,Dimento Squire,Use the Diment Medal (30 days) \ n3 times.,,1,,,,,,,,,,,,
50170103,EBH03,Dimento Ensign,Use the Diment Medal (30 days) \ n5 times.,,1,,,,,,,,,,,,
50170104,EBH04,Dimento Officer,Use the Diment Medal (30 days) \ n8 times.,,1,,,,,,,,,,,,
50170105,EBH05,Dimento Corporal,Use the Diment Medal (30 days) \ n11 times.,,1,,,,,,,,,,,,
50170106,EBH06,Dimento Sergeant,Use the Diment Medal (30 days) \ n15 times.,,1,,,,,,,,,,,,
50170107,EBH07,Dimento Lieutenant,Use the Diment Medal (30 days) \ n19 times.,,1,,,,,,,,,,,,
50170108,EBH08,Dimento Commander,Use the Diment Medal (30 days) \ n24 times.,,1,,,,,,,,,,,,
50170109,EBH09,Dimento Captain,Use the Diment Medal (30 days) \ n29 times.,,1,,,,,,,,,,,,
50170110,EBH10,Dimento Major,Use the Diment Medal (30 days) \ n35 times.,,1,,,,,,,,,,,,
50170111,EBH11,Dimento Knight,Use the Diment Medal (30 days) \ n41 times.,,1,,,,,,,,,,,,
50170112,EBH12,Dimento Colonel,Use the Diment Medal (30 days) \ n48 times.,,1,,,,,,,,,,,,
50170113,EBH13,Dimento General,Use the Diment Medal (30 days) \ n55 times.,,1,,,,,,,,,,,,
50170114,EBH14,Dimento Baron,Use the Diment Medal (30 days) \ n63 times.,,1,,,,,,,,,,,,
50170115,EBH15,Dimento Count,Use the Diment Medal (30 days) \ n71 times.,,1,,,,,,,,,,,,
50170116,EBH16,Dimento Earl,Use the Diment Medal (30 days) \ n80 times.,,1,,,,,,,,,,,,
50170117,EBH17,Dimento Marquis,Use the Diment Medal (30 days) \ n89 times.,,1,,,,,,,,,,,,
50170118,EBH18,Dimento Duke,Use the Diment Medal (30 days) \ n99 times.,,1,,,,,,,,,,,,
50170119,EBH19,Dimento Lord,Use the Diment Medal (30 days) \ n109 times.,,1,,,,,,,,,,,,
50170120,EBH20,Dimento Master,Use the Diment Medal (30 days) \ n150 times.,,1,,,,,,,,,,,,
#Soul partner related,,,,,,,,,,,,,,,,,
55010101,NAB01,Fledgling breeder,Use the Soul Partner Item (EXP) </strong> 50 times.,,,1,,,,,,,,,,,
55010102,NAB02,Beginner breeder,Use the Soul Partner Item (EXP) </strong> 300 times.,,,,55010101,,,,,,,,,,
55010103,NAB03,Intermediate breeder,Use the Soul Partner Item (EXP) <br> 1000 times.,,,,55010102,,,,,,,,,,
55010104,NAB04,Skilled breeder,Use the Soul Partner Item (EXP) </strong> 5000 times.,,,,55010103,,,,,,,,,,
55010105,NAB05,Top breeder,"Use the Soul Partner Item (EXP) </strong> 10,000 times.",,,,55010104,,,,,,,,,,
55010106,NAB06,Bleed master,"Use the Soul Partner Item (EXP) </strong> 30,000 times.",,,,55010105,,,,,,,,,,
55010107,NAB07,Bleed road,"Use the Soul Partner Item (EXP) </strong> 50,000 times.",,,,55010106,,,,,,,,,,
55010108,NAB08,Soul partner grower,"Use the Soul Partner Item (EXP) </strong> 80,000 times.",,,,55010107,,,,,,,,,,
55020101,NAC01,Soul Partner Friend,Use the soul partner exclusive item (intimacy) </strong> 50 times. </br> Over 6000 intimacy with soul partners.,,,1,,,,,,,,,,,
55020102,NAC02,Partner best friend,"Use the soul partner exclusive item (intimacy) </strong> 300 times. </br> Over 7,000 intimacy with soul partners.",,,,55020101,,,,,,,,,,
55020103,NAC03,Soul Partner Buddy,Use the soul partner exclusive item (intimacy) <br> 1000 times. </br> Over 8000 intimacy with soul partners.,,,,55020102,,,,,,,,,,
55020104,NAC04,"Those who protect, those who are protected",Use the soul partner exclusive item (intimacy) </strong> 5000 times. </br> Over 9000 intimacy with soul partners.,,,,55020103,,,,,,,,,,
55020105,NAC05,Resonate and interact,"Use the soul partner exclusive item (intimacy) </strong> 10,000 times. </br> Over 10,000 intimacy with soul partners.",,,,55020104,,,,,,,,,,
55030101,NAD01,Rare card getter,I saw the rare production when partnering <br> 50 times.,,,1,,,,,,,,,,,
55030102,NAD02,Perfect draw,I've seen rare productions when partnering <br> 150 times.,,,,55030101,,,,,,,,,,
55030103,NAD03,Fate puller,I saw the rare production when partnering <br> 300 times.,,,,55030102,,,,,,,,,,
55030104,NAD04,God's puller,I've seen rare productions when partnering <br> 1000 times.,,,,55030103,,,,,,,,,,
55030105,NAD05,I know how to search for rare cards,I've seen rare productions when partnering <br> 5000 times.,,,,55030104,,,,,,,,,,
55040101,NAE01,Those who inherit,Number of cards used for soul merge </strong> 50 or more.,,,1,,,,,,,,,,,
55040102,NAE02,Dedicater,Number of cards used for soul merge <br> 500 or more.,,,,55040101,,,,,,,,,,
55040103,NAE03,Composer,Number of cards used for soul merge </strong> 5000 or more.,,,,55040102,,,,,,,,,,
55040104,NAE04,Fusionist,"Number of cards used for soul merge </strong> 10,000 or more.",,,,55040103,,,,,,,,,,
55040105,NAE05,Those who eat,"Number of cards used for soul merge </strong> More than 30,000.",,,,55040104,,,,,,,,,,
55040106,NAE06,Ride on,"Number of cards used for soul merge </strong> More than 50,000.",,,,55040105,,,,,,,,,,
55050101,NAF01,Beginner card collector,More than 30 soul partners have been converted into cards.,,,1,,,,,,,,,,,
55050102,NAF02,Intermediate card collector,More than 100 soul partners have been converted into cards.,,,,55050101,,,,,,,,,,
55050103,NAF03,Skilled card collector,More than 500 soul partners have been converted into cards.,,,,55050102,,,,,,,,,,
55050104,NAF04,Collector,More than 1500 soul partners have been converted into cards.,,,,55050103,,,,,,,,,,
55050105,NAF05,Corrector,More than 5000 soul partners have been converted into cards.,,,,55050104,,,,,,,,,,
55050106,NAF06,Carding earnestly,"More than 10,000 soul partners have been converted into cards.",,,,55050105,,,,,,,,,,
55050107,NAF07,Return to what you should be,"More than 30,000 soul partners have been converted into cards.",,,,55050106,,,,,,,,,,
55060101,NAG01,Fledgling summoner,Summoned a soul partner 100 times.,,,1,,,,,,,,,,,
55060102,NAG02,Beginner Summoner,Summoned a soul partner 5000 times.,,,,55060101,,,,,,,,,,
55060103,NAG03,Intermediate summoner,"Summoned a soul partner 10,000 times.",,,,55060102,,,,,,,,,,
55060104,NAG04,Skilled summoner,"Summoned a soul partner 50,000 times.",,,,55060103,,,,,,,,,,
55060105,NAG05,Summon Master,"Summoned a soul partner 100,000 times.",,,,55060104,,,,,,,,,,
55060106,NAG06,Summon Road,"Summoned a soul partner 300,000 times.",,,,55060105,,,,,,,,,,
55060107,NAG07,Partner is the main body,"Summoned a soul partner 500,000 times.",,,,55060106,,,,,,,,,,
55070101,NAH01,Go to Juju,Partnering at Juju </strong> Over 50 times,,,1,,,,,,,,,,,
55070102,NAH02,Juju regulars,Partnering at Juju </strong> Over 100 times,,,,55070101,,,,,,,,,,
55070103,NAH03,Juju's customers,Partnering at Juju </strong> Over 1000 times,,,,55070102,,,,,,,,,,
55070104,NAH04,It ’s Juju for my partner.,"Partnering at Juju </strong> Over 10,000 times",,,,55070103,,,,,,,,,,
55070105,NAH05,Soul partner for Juju,"Partnering at Juju </strong> Over 50,000 times",,,,55070104,,,,,,,,,,
55080101,NAI01,Bachelor of Soul Partner,The number of soul partners collected has reached 20.,,,1,,,,,,,,,,,
55080102,NAI02,Soul Partner Master,The number of soul partners collected has reached 45.,,,,55080101,,,,,,,,,,
55080103,NAI03,Soul Partner Assistant,The number of soul partners collected has reached 60.,,,,55080102,,,,,,,,,,
55080104,NAI04,Dr. Soul Partner,The number of soul partners collected has reached 100.,,,,55080103,,,,,,,,,,
55080105,NAI05,More detailed than Juju,The number of soul partners collected has reached 150.,,,,55080104,,,,,,,,,,
55090101,NAJ01,Soul Partner Liker,The maximum intimacy with a soul partner has reached 10.,,,1,,,,,,,,,,,
55090102,NAJ02,Soul partner philanthropy,The maximum intimacy with soul partners has reached 30.,,,,55090101,,,,,,,,,,
55090103,NAJ03,Love Soul Partner,The maximum intimacy with a soul partner has reached 50.,,,,55090102,,,,,,,,,,
55090104,NAJ04,Hug Soul Partner,The maximum intimacy with soul partners has reached 80.,,,,55090103,,,,,,,,,,
55090105,NAJ05,Soul Partner Strategy King,The maximum intimacy with a soul partner has reached 100.,,,,55090104,,,,,,,,,,
55100101,NB01,Caligrase Sewerage Expedition,Soul Partner has completed the exploration reward for the Caligrase Sewer.,,,1,,,,,,,,,,,
55100102,NB02,Kaoka Parazi Archaeological Expedition,The soul partner has completed the exploration reward for the Kaoka Parazi ruins.,,,1,,,,,,,,,,,
55100103,NB03,Deltis Okura Room Expedition,A soul partner has completed the exploration reward for the Deltis Okura room.,,,1,,,,,,,,,,,
55100104,NB04,Yellow Dragon Temple Ruins Expedition,A soul partner has completed the exploration reward for the remains of the Yellow Dragon Temple.,,,1,,,,,,,,,,,
55100105,NB05,Chicol Castle Ruins Expedition,A soul partner has completed the exploration reward for the ruins of Chicol Castle.,,,1,,,,,,,,,,,
55100106,NB06,Aria River Reservoir Expedition,A soul partner has completed the exploration reward for the Aria River Reservoir.,,,1,,,,,,,,,,,
55100107,NB07,Oblivion Temple Expedition,The Soul Partner has completed the Exploration Reward for the Temple of Oblivion.,,,1,,,,,,,,,,,
55100108,NB08,Former Underground Waterway Expedition,The soul partner has completed the exploration reward for the old underground waterway.,,,1,,,,,,,,,,,
55100109,NB09,Expedition to the site of the ritual site of the descendants,The soul partner has completed the exploration reward for the ruins of the ritual site of the descendants.,,,1,,,,,,,,,,,
55100110,NB10,Rosawald Submerged Fort Expedition,Soul Partner Completes Exploration Reward for Rosawald Submerged Fort.,,,1,,,,,,,,,,,
55100111,NB11,Devastated expedition,A soul partner has completed the exploration reward for the devastated ruins.,,,1,,,,,,,,,,,
55100112,NB12,No. 13 facility expedition,Soul Partner has completed the search reward for Facility No. 13.,,,1,,,,,,,,,,,
55100113,NB13,Dark round table expedition,The soul partner has completed the exploration reward for the dark round table.,,,1,,,,,,,,,,,
55100114,NB14,Sangent Ruins Expedition,Soul Partner has completed the exploration reward for the Sangent Ruins.,,,1,,,,,,,,,,,
55100115,NB15,Lot Hardy Ruins Expedition,Soul Partner Completes Lot Hardy Ruins Exploration Reward.,,,1,,,,,,,,,,,
55100116,NB16,Fluctuating Land Expedition,The soul partner has completed the exploration reward for the land of turmoil.,,,1,,,,,,,,,,,
55100117,NB17,Babylim Kuchu Teien Observatory,Soul Partner Completes Exploration Reward for Babylim Aerial Gardens.,,,1,,,,,,,,,,,
55100118,NB18,Abdullah's Trial Ground Expedition,Soul Partner has completed the exploration reward for the Azzam Trial Ground.,,,1,,,,,,,,,,,
55100119,NB19,Crazy House Expedition,The soul partner has completed the exploration reward for the Madness House.,,,1,,,,,,,,,,,
55100120,NB20,Abyss Labyrinth Expedition,The soul partner has completed the exploration reward for the Labyrinth of the Abyss.,,,1,,,,,,,,,,,
55100121,NB21,Sharde's Labyrinth Expedition,A soul partner has completed the exploration reward for the Labyrinth of Sade.,,,1,,,,,,,,,,,
55100122,NB22,Euclid's Infinite Corridor Expedition,Soul Partner Completes Euclid's Infinite Corridor Exploration Reward.,,,1,,,,,,,,,,,
55100123,NB23,Dream Trial Field Expedition,The soul partner has completed the exploration reward for the dream test site.,,,1,,,,,,,,,,,
55100124,NB24,Lust and lewd mansion expedition,A soul partner has completed the exploration reward for the House of Lust and Nymphomania.,,,1,,,,,,,,,,,
55100125,NB25,Blue cave expedition,Soul Partner has completed the blue cave exploration reward.,,,1,,,,,,,,,,,
55100126,NB26,Miskatonic University Branch Expedition,A soul partner has completed a search reward for Miskatonic University Branch.,,,1,,,,,,,,,,,
55100127,NB27,Il Van Bole Mine Expedition,A soul partner has completed the exploration reward for the Il Vambore mine.,,,1,,,,,,,,,,,
55100128,NB28,Mad King's Trial Ground Expedition,A soul partner has completed the exploration reward for the Mad King's Trial Ground.,,,1,,,,,,,,,,,
55100129,NB29,Chaos Strase Expedition,Soul Partner Completes Chaotic Strase Search Reward.,,,1,,,,,,,,,,,
# 55990101,,Kemono,"Talk to Juju with the Wererat, Werewolf, and Werewolf </strong> cards in your inventory.",,,,,,,,,,,,,,
#Gold related,,,,,,,,,,,,,,,,,
60010101,FAB01,Little rich adventurer,Obtained amount exceeded 10000G,,,1,,,,,,,,,,,
60010102,FAB02,Adventurer with a reserve,"Obtained amount exceeded 100,000G",,,,60010101,,,,,,,,,,
60010103,FAB03,Wealthy adventurer,"Acquisition amount exceeded 500,000G",,,,60010102,,,,,,,,,,
60010104,FAB04,Millionaire adventurer,Obtained amount exceeded 1000000G,,,,60010103,,,,,,,,,,
60010105,FAB05,Millionaire adventurer,Obtained amount exceeded 5000000G,,,,60010104,,,,,,,,,,
60010106,FAB06,Shining golden,Obtained amount exceeded 10000000G,,,,60010105,,,,,,,,,,
60010107,FAB07,Good at saving money,Obtained amount exceeded 100000000G,,,,60010106,,,,,,,,,,
# 60020101,,General consumer,Usage amount exceeded 10000G,,,1,,,,,,,,,,,
# 60020102,,Frugal,"Usage amount exceeded 100,000G",,,,,,,,,,,,,,
# 60020103,,A lot of waste,Usage amount exceeded 500000G,,,,,,,,,,,,,,
# 60020104,,Spoiler,Usage amount exceeded 1000000G,,,,,,,,,,,,,,
# 60020105,,Shopping addiction,Over 5000000G spent,,,,,,,,,,,,,,
60030101,FAD01,I go to a blacksmith,Repair amount exceeded 10000G,,,1,,,,,,,,,,,
60030102,FAD02,Blacksmith regulars,"Repair amount exceeded 50,000G",,,,60030101,,,,,,,,,,
60030103,FAD03,Blacksmith's customer,"Repair amount exceeded 100,000G",,,,60030102,,,,,,,,,,
60030104,FAD04,I want to keep using good things,"Repair amount exceeded 500,000G",,,,60030103,,,,,,,,,,
60030105,FAD05,I really want to repair it myself,Repair amount exceeded 1000000G,,,,60030104,,,,,,,,,,
60040101,FAE01,Trainer,"Training amount exceeded 30,000G",,,1,,,,,,,,,,,
60040102,FAE02,First-class training craftsman,Training amount exceeded 500000G,,,,60040101,,,,,,,,,,
60040103,FAE03,Trainer Guild Heavyweight,Training amount exceeded 3000000G,,,,60040102,,,,,,,,,,
60040104,FAE04,Master,Training amount exceeded 15000000G,,,,60040103,,,,,,,,,,
60040105,FAE05,Steel child,Training amount exceeded 500000000G,,,,60040104,,,,,,,,,,
60050101,FAF01,"10,000 G soul","The amount devoted to the balance exceeded 10,000 G",,,1,,,,,,,,,,,
60050102,FAF02,"100,000 G soul","Over 100,000 G devoted to the balance",,,,60050101,,,,,,,,,,
60050103,FAF03,1 million G soul,Over 1000000G of money dedicated to the balance,,,,60050102,,,,,,,,,,
60050104,FAF04,10 million G soul,Over 10000000G of money dedicated to the balance,,,,60050103,,,,,,,,,,
60050105,FAF05,100 million G soul,Over 100000000G of money dedicated to the balance,,,,60050104,,,,,,,,,,
# 6060101,,Anonymous philanthropist,"Over 10,000G spent on resuscitation",,,,,,,,,,,,,,
#Adventurer medal related,,,,,,,,,,,,,,,,,
# 65010101,,Adventurer Medal Bronze 1,Obtained Adventurer Medal Top 10,,,1,,,,,,,,,,,
# 65010102,,Adventurer Medal Bronze 2,Obtained Adventurer Medal Over 100,,,,65010101,,,,,,,,,,
# 65010103,,Adventurer Medal Bronze 3,Obtained Adventurer Medal Over 1000,,,,65010102,,,,,,,,,,
# 65010104,,Adventurer Medal Bronze 4,Obtained Adventurer Medal Over 2500,,,,65010103,,,,,,,,,,
# 65010105,,Adventurer Medal Bronze 5,Obtained Adventurer Medal Over 5000,,,,65010104,,,,,,,,,,
# 65010106,,Adventurer Medal Bronze 6,Obtained adventurer medal exceeded 10000,,,,65010105,,,,,,,,,,
# 65010107,,Adventurer Medal Bronze 7,"Obtained adventurer medal exceeded 25,000",,,,65010106,,,,,,,,,,
# 65010108,,Adventurer Medal Bronze 8,"Obtained adventurer medal exceeded 50,000",,,,65010107,,,,,,,,,,
# 65010109,,Adventurer Medal Bronze 9,Obtained adventurer medal exceeded 100000,,,,65010108,,,,,,,,,,
# 65010110,,Adventurer Medal Bronze 10,"Obtained adventurer medal exceeded 250,000",,,,65010109,,,,,,,,,,
# 65010111,,Adventurer Medal Bronze 11,Obtained adventurer medal exceeded 500000,,,,65010110,,,,,,,,,,
# 65010112,,Adventurer Medal Bronze 12,Obtained adventurer medal exceeded 1000000,,,,65010111,,,,,,,,,,
65020101,FAC01,Not as good as gratitude,Obtained Adventurer Medal Top 10,,,1,,,,,,,,,,,
65020102,FAC02,Compassion is not for people,Obtained Adventurer Medal Over 100,,,,65020101,,,,,,,,,,
65020103,FAC03,Helper,Obtained Adventurer Medal Over 1000,,,,65020102,,,,,,,,,,
65020104,FAC04,Care-grilled,Obtained Adventurer Medal Over 2500,,,,65020103,,,,,,,,,,
65020105,FAC05,"If you call me, come on immediately!",Obtained Adventurer Medal Over 5000,,,,65020104,,,,,,,,,,
65020106,FAC06,For those who call themselves ...,Obtained adventurer medal exceeded 10000,,,,65020105,,,,,,,,,,
65020107,FAC07,Master,"Obtained adventurer medal exceeded 25,000",,,,65020106,,,,,,,,,,
65020108,FAC08,Friendly,"Obtained adventurer medal exceeded 50,000",,,,65020107,,,,,,,,,,
65020109,FAC09,Everyone's hero,Obtained adventurer medal exceeded 100000,,,,65020108,,,,,,,,,,
65020110,FAC10,Help King,"Obtained adventurer medal exceeded 250,000",,,,65020109,,,,,,,,,,
65020111,FAC11,Savior,Obtained adventurer medal exceeded 500000,,,,65020110,,,,,,,,,,
65020112,FAC12,Are you god,Obtained adventurer medal exceeded 1000000,,,,65020111,,,,,,,,,,
# 65030101,,Adventurer Medal Gold 1,Obtained Adventurer Medal Top 10,,,1,,,,,,,,,,,
# 65030102,,Adventurer Medal Gold 2,Obtained Adventurer Medal Over 100,,,,65030101,,,,,,,,,,
# 65030103,,Adventurer Medal Gold 3,Obtained Adventurer Medal Over 1000,,,,65030102,,,,,,,,,,
# 65030104,,Adventurer Medal Gold 4,Obtained Adventurer Medal Over 2500,,,,65030103,,,,,,,,,,
# 65030105,,Adventurer Medal Gold 5,Obtained Adventurer Medal Over 5000,,,,65030104,,,,,,,,,,
# 65030106,,Adventurer Medal Gold 6,Obtained adventurer medal exceeded 10000,,,,65030105,,,,,,,,,,
# 65030107,,Adventurer Medal Gold 7,"Obtained adventurer medal exceeded 25,000",,,,65030106,,,,,,,,,,
# 65030108,,Adventurer Medal Gold 8,"Obtained adventurer medal exceeded 50,000",,,,65030107,,,,,,,,,,
# 65030109,,Adventurer Medal Gold 9,Obtained adventurer medal exceeded 100000,,,,65030108,,,,,,,,,,
# 65030110,,Adventurer Medal Gold 10,"Obtained adventurer medal exceeded 250,000",,,,65030109,,,,,,,,,,
# 65030111,,Adventurer Medal Gold 11,Obtained adventurer medal exceeded 500000,,,,65030110,,,,,,,,,,
# 65030112,,Adventurer Medal Gold 12,Obtained adventurer medal exceeded 1000000,,,,65030111,,,,,,,,,,
#Appraisal/Training,,,,,,,,,,,,,,,,,
70010101,GAB01,Beginner appraiser,Successful appraisal 50 times,,,1,,,,,,,,,,,
70010102,GAB02,Intermediate appraiser,Successful appraisal 300 times,,,,70010101,,,,,,,,,,
70010103,GAB03,Skilled appraiser,Successful appraisal 5000 times,,,,70010102,,,,,,,,,,
70010104,GAB04,Legendary appraiser,"Successful appraisal 10,000 times",,,,70010103,,,,,,,,,,
70010105,GAB05,Those with the eyes of God,"Successful appraisal 30,000 times",,,,70010104,,,,,,,,,,
70020101,GAC01,Beginner trainer,Successful training 10 times,,,1,,,,,,,,,,,
70020102,GAC02,Intermediate trainer,Successful training 50 times,,,,70020101,,,,,,,,,,
70020103,GAC03,Skilled trainer,Successful training 300 times,,,,70020102,,,,,,,,,,
70020104,GAC04,Genius trainer,Successful training 1000 times,,,,70020103,,,,,,,,,,
70020105,GAC05,Discipline God,Successful training 5000 times,,,,70020104,,,,,,,,,,
70020106,GAC06,Go the path of discipline,"Successful training 10,000 times",,,,70020105,,,,,,,,,,
# 70030101,,Lost person,Items disappear after training 5 times,,,1,,,,,,,,,,,
# 70030102,,Profit and loss account,Items disappear after 10 trainings,,,,70030101,,,,,,,,,,
# 70030103,,"Even if the armor breaks, the heart does not break",Items disappear after 50 trainings,,,,70030102,,,,,,,,,,
# 70030104,,Only pride is not lost,Items disappear after 100 times of training,,,,70030103,,,,,,,,,,
# 70030105,,King of Loss,Items disappear after 500 trainings,,,,70030104,,,,,,,,,,
70040101,GAE01,+5 discipline,Succeed in training up to +5,,,1,,,,,,,,,,,
70040102,GAE02,+6 trainer,Succeed in training up to +6,,,,70040101,,,,,,,,,,
70040103,GAE03,+7 discipline,Succeed in training up to +7,,,,70040102,,,,,,,,,,
70040104,GAE04,+8 trainer,Succeed in training up to +8,,,,70040103,,,,,,,,,,
70040105,GAE05,+9 trainer,Succeed in training up to +9,,,,70040104,,,,,,,,,,
70040106,GAE06,+10 discipline,Succeed in training up to +10,,,,70040105,,,,,,,,,,
#status,,,,,,,,,,,,,,,,,
80010101,HAB01,Fledgling adventurer,Character reaches level 2,,,1,,,,,,,,,,,
80010102,HAB02,Beginner adventurer,Character reaches level 10,,,,80010101,,,,,,,,,,
80010103,HAB03,Intermediate adventurer,Character reaches level 30,,,,80010102,,,,,,,,,,
80010104,HAB04,Advanced adventurer,Character reaches level 45,,,,80010103,,,,,,,,,,
80010105,HAB05,Skilled adventurer,Character reaches level 48,,,,80010104,,,,,,,,,,
80010106,HAB06,Class master,Character reaches level 50,,,,80010105,,,,,,,,,,
80010107,HAB07,Silver Master,Character reaches level 60,,,,80010106,,,,,,,,,,
80010108,HAB08,Gold Master,Character reaches level 70,,,,80010107,,,,,,,,,,
80010109,HAB09,High master,Character reaches level 80,,,,80010108,,,,,,,,,,
80010110,HAB10,Platinum Master,Character reaches level 90,,,,80010109,,,,,,,,,,
80010111,HAB11,Ark Master,Character reaches level 99,,,,80010110,,,,,,,,,,
80020101,HAC01,Bronze soul,1 Total soul characters reached </strong> Level 15 breakthrough,,,1,,,,,,,,,,,
80020102,HAC02,Silver soul,1 Total soul characters reached </strong> Level 30 breakthrough,,,,80020101,,,,,,,,,,
80020103,HAC03,Golden soul,1 Total soul characters reached </strong> Level 45 topped,,,,80020102,,,,,,,,,,
80020104,HAC04,Diamond soul,1 Total soul characters reached </strong> Level 60 breakthrough,,,,80020103,,,,,,,,,,
80020105,HAC05,Soul master,1 Total soul characters reached </strong> Level 75 breakthrough,,,,80020104,,,,,,,,,,
80030101,HAD01,Junior fighter,Warrior LV15,,,1,,,,,,,,,,,
80030102,HAD02,Medium fighter,Warrior LV30,,,,80030101,,,,,,,,,,
80030103,HAD03,High fighter,Warrior LV45,,,,80030102,,,,,,,,,,
80030104,HAD04,Master fighter,Warrior LV50,,,,80030103,,,,,,,,,,
80030105,HAD05,Adamant Fighter,Warrior LV90,,,,80030104,,,,,,,,,,
80030201,HAD06,Junior samurai,Samurai LV15,,,1,,,,,,,,,,,
80030202,HAD07,Medium samurai,Samurai LV30,,,,80030201,,,,,,,,,,
80030203,HAD08,High samurai,Samurai LV45,,,,80030202,,,,,,,,,,
80030204,HAD09,Master Samurai,Samurai LV50,,,,80030203,,,,,,,,,,
80030205,HAD10,Adamant Samurai,Samurai LV90,,,,80030204,,,,,,,,,,
80040101,HAE01,Junior priest,Monk LV15,,,1,,,,,,,,,,,
80040102,HAE02,Medium priest,Monk LV30,,,,80040101,,,,,,,,,,
80040103,HAE03,High priest,Monk LV45,,,,80040102,,,,,,,,,,
80040104,HAE04,Master priest,Monk LV50,,,,80040103,,,,,,,,,,
80040105,HAE05,Adamant priest,Monk LV90,,,,80040104,,,,,,,,,,
80040201,HAE06,Junior bishop,Bishop LV15,,,1,,,,,,,,,,,
80040202,HAE07,Medium bishop,Bishop LV30,,,,80040201,,,,,,,,,,
80040203,HAE08,Hibi shop,Bishop LV45,,,,80040202,,,,,,,,,,
80040204,HAE09,Master Bishop,Bishop LV50,,,,80040203,,,,,,,,,,
80040205,HAE10,Adamant Bishop,Bishop LV90,,,,80040204,,,,,,,,,,
80050101,HAF01,Junior thief,Thieves LV15,,,1,,,,,,,,,,,
80050102,HAF02,Medium thief,Thieves LV30,,,,80050101,,,,,,,,,,
80050103,HAF03,High seaf,Thieves LV45,,,,80050102,,,,,,,,,,
80050104,HAF04,Master thief,Thieves LV50,,,,80050103,,,,,,,,,,
80050105,HAF05,Adamant thief,Thieves LV90,,,,80050104,,,,,,,,,,
80050201,HAF06,Junior Ninja,Ninja LV15,,,1,,,,,,,,,,,
80050202,HAF07,Medium ninja,Ninja LV30,,,,80050201,,,,,,,,,,
80050203,HAF08,High Ninja,Ninja LV45,,,,80050202,,,,,,,,,,
